본인 이 컴퓨터 학부 들어오 아서 수강 한 강의 중 에 가장 돈 이 안 아깝 다고 생각 되 는 과목 38 년 동안 강의 하 시 ㄴ 만큼 강의 에 빈틈 이 없 으시 ㅁ              ,,,,,,,,,,,,,,
"""""""수업 만 듣 고 내용 을 이해하 ㄹ 수 있 으리라는 기대 를 아 에 하 지 를 말 고     맨 땅 에 헤딩 을 하 듯이 개념 에 대하 ㄴ 예습 을 필수적 으로 해 가 아야 것 이 비효율 적 이 ㄴ 방식 이 지만 마이 동풍 꼴 안남""""              """,,,,,,,,,,,,,,
"""""""결론 은 공부 하 ㄴ 만큼 성적 이 나오 고 나름 배우 ㄹ 것 이 많 았 던 수업 비록 교수 님 이 이 과목 을 처음 하 시 지만 수업 진행 에 크 ㄴ 무리 도 없 었 고   테스트 해보 는 수업 이 라고 하 기 에 ㄴ 완성도 가 높 은 수업 이 었 던 것 같 다""""              """,,,,,,,,,,,,,,
"""""""하지만 진지 하 게 들 으면 유익 하고   많이 배우 어 가 ㄹ 수 있 을 거라고 생각 하 ㅂ니다""""              """,,,,,,,,,,,,,,
대면 이였 으면 배우 는 것 이 더 있 었 겠 지              ,,,,,,,,,,,,,,
생활 스페인어 라 걱정 많이 하 았 는데 생각 보다 유익 하고 재미있 었 다              ,,,,,,,,,,,,,,
"""""""시험 범위 많 다고 하 는데 솔직히 내용 엄청 쉽 지 않 아 겹치 는 것 도 엄청 많 고 ... 그래서 엄청 잘 외우 어 지 던데 아 근데 수업 듣 어야 되 어 시험 범위 아니 ㄴ 부분   중요 하 ㄴ 부분   건너뛰 는 부분 많이 말하 아 주시 거든 특히 건너뛰 는 부분 되게 많 으니까 수업 들 어 수업 계 속 들 으면 시험 공부 진짜 쉽 ㄹ 것 이 야 내용 이 쉬 울 니까""""              """,,,,,,,,,,,,,,
재수강 반 듣 는 분 들 은 잘 하 시 는 분 들 이 많 은 것 같 으니 열심히 하 시 는 것 이 좋 을 것 같 아요              ,,,,,,,,,,,,,,
"""""""학점 은 개인적 으로 는 잘 받 았 는데 비율 로 A   B   C 가 나뉘 어야 하 는 부분 이 있 기 에 어 쩔 수 없이 B 와 C 를 받 는 학생 도 나 오 게 되 ㄹ 것 이 고 이 는 학교 방침 상 어쩌 ㄹ 수 없 는 부분 이 라 생각 하 ㅂ니다""""              """,,,,,,,,,,,,,,
교수 님 이 학생 개개인 의 생각 에 관심 을 갖 고 얘기 를 들 어 주 시 어요,,,,,,,,,,,,,,
"""과목 특성 상 암기 하 ㄹ 것 이 많 았 지만 "," 수업 내용 은 좋 았 어요""",,,,,,,,,,,,,,
저 는 그래도 이번 학기 수업 중 에서 가장 재미있 었 고 무엇 ㄴ가 하 나 배워가 는 것 같 아요,,,,,,,,,,,,,,
학점 은 자 ㄹ 주시 지만 얻 어 가 는 것 이 적 은 강의 ... 그래도 1 학년 때 듣 은 이 산수 학보 다는 비 대면 이 라 그렇 ㄴ지 딴 소리 도 안 하 시 고 지각 도 안 하 시 어서 더 많이 배우 었 던 것 같 음,,,,,,,,,,,,,,
대학 강의 스럽 ㄴ 강의 에 요,,,,,,,,,,,,,,
나 는 공부 를 안 하 아서 A 는 못 받 았 지만 전날 좀 만 제대로 공부 하 아도 A 나 오 ㄹ 듯,,,,,,,,,,,,,,
수업 내용 은 삶 에 도움 이 되 고 나 의 시각 을 넓히 어 주 는 데 굉장히 도움 이 되 ㄴ 다 하지만 그 에 비하 아 교수 님 강의 력 이 매우 아쉽 다,,,,,,,,,,,,,,
그래도 수업 에 적극적 으로 임하면 얻 어 가 는 것 많 아요,,,,,,,,,,,,,,
교수 님 좋 으시 고 책 다 집필 하 시 어서 지식 이 방대하 그만큼 배우 는 것 많 고 진정 하 ㄴ 대학 강의 느낌 이 ㄴ데 시험 으로 뒷통수 를 때리 시 ㄴ다,,,,,,,,,,,,,,
"""전 개인적 으로 그것 이 좋 았 고 배우 ㄴ 것 이 많 았 는데 "," 필기 하 는 그것 좋아하 고 딱딱 떨어지 는 수업 좋아하 시 는 분 들 한테 는 힘들 수도 있 습니다""",,,,,,,,,,,,,,
영어 외 에 생각하 ㄹ 것 이 많 고 노력 하 는 만큼 본인 의 생각 하 는 능력 을 키우 ㄹ 수 있 다,,,,,,,,,,,,,,
기말 때 전범 위 시험 범위 라 공부 미리 열심히 하 아야 하 ㄴ다 채점 빡 세 므로 성적 잘 따 려면 아주 열심히 공부 하 아야 하 ㄴ다 프로젝트 쉽 지 않 다 일주일 날 아 가 ㅁ,,,,,,,,,,,,,,
교수 님 강의 진짜 좋 아 여 조 별 숙제 많 아서 힘들 기 는 한데 그래도 남 는 것 는 많 습니다,,,,,,,,,,,,,,
단순히 앉 아서 공부 말 ㄴ 하 는 것 이 아니 ㄴ 같 은 조 사람 들 과 토론 하고 생각 하 면서 자신 들 이 원하 는 창업 아이템 을 생각 하고 만들 어 보 ㄹ 수 있 는 기회 가 있 다,,,,,,,,,,,,,,
숙제 가 많 지만 교수 님 이 수업 준비 많이 하 아 오 시 고 열심히 가르치 려고 하 시 어서 좋 아요,,,,,,,,,,,,,,
"""시험 교수 님 마다 1 번 씩 다 보 아서 총 4 번 "," 토론 한 교수 님 마다 2 감상문 1 번 제출 하고 조 별 발표 도 1 번 있 고 있 어서 부담 스럽 다""",,,,,,,,,,,,,,
학기 중 에 ㄴ 좋 은 의 도로 하 ㄴ 학기 동안 많 은 양 을 주입 하 기 위하 아 내용 이 많 아 지 는 느낌 이 있 음,,,,,,,,,,,,,,
"""1 학점 주제 에 토론 준비 하 는데 3 학점과목 이상 으로 노력 들 고 시험 은 다행히 수업 내용 에서 만 나오 고 쉽 ㄴ 데 에 반영 비율 낮 고 "," 토론 참여 도 가 제일 반영 많이 되 어서 여러모로 귀찮 은 과목 이 ㅁ""",,,,,,,,,,,,,,
친구 사 귈 거라 기대 하고 가 았 는데 막상 가 니까 조원 들 이랑 밖에 안 친하 아 지 더라구 요 조원 들 이랑 도 막 친하 아 지 ㄴ 것 도 아니 고 그나마 같 은 과 친구 있 어서 재미있 었 습니다,,,,,,,,,,,,,,
물론 암기 도 필요 하 지만 수업 시간 에 듣 고 전체적 이 ㄴ 흐름 이나 이야기 로 기억 하 는 것 이 더 좋 은 것 같 아 요 많이 배워가 는 교양 이 ㅂ니다,,,,,,,,,,,,,,
평이 좋 아서 김진호 교수 님 수업 선택 하 았 는데 이번 학기 중 에 제일 잘 하 ㄴ 선택 이 ㄴ 것 같 고,,,,,,,,,,,,,,
성적 은 다 들 열심히 하 시 어서 실수 하 면 A 받 기 가 쉽 지 는 않 아 요 그래도 듣 기 ㄹ 잘 하 ㄴ 수업 이 에 요 꼭 듣 어 보 시 어요,,,,,,,,,,,,,,
팀 프로젝트 비중 이 높 기 에 다른 수업 에 도 팀 프로젝트 이 많 다면 비 추천 하고 이 교수 님 의 타 강의 를 듣 어 보 시 었 거나 교수 님 과 친하 거나 잘 알 는 사이 라면 듣 으시 기 ㄹ 추천 하 ㅂ니다,,,,,,,,,,,,,,
교수 님 은 참 열정적 이 시 지만 배우 는 내용 은 꽤 어렵 어 요,,,,,,,,,,,,,,
중국 이야기 도 많이 해주시 고 한 번 은 알 는 중국인 한 분 을 모시 어서 배우 ㄴ 내용 토대 로 대화 조 시키 어 주 셨 는데 좋 았 습니다,,,,,,,,,,,,,,
하지만 공수 는 우리 과 의 많 은 전공과목 에서 기초 가 되 니 얻 어 가 는 것 도 많 고 좋 았 음,,,,,,,,,,,,,,
설계 제대로 하 ㄹ 것 면 도움 많이 되 ㅁ,,,,,,,,,,,,,,
자기 과목 들 으려면 전공 과목 드랍  하 ㄴ다는 소리 를 아무렇 지 않 게 하 는데 이것 이 결코 틀리 ㄴ 말 이 아니 에 요 전공 과 목 공부 하 ㄹ 시간 을 이 과목 때문 에 매우 많이 뺏 김 이 교양 은 진짜 4 학년 2 학기 쯤 되 어서 나태 하 아 지 ㄴ 나 를 발견 하 았 을 때 신청 하 시 기 ㄹ 바라 요,,,,,,,,,,,,,,
하지만 그만큼 얻 는 것 이 많 고 글 을 쓰 ㄹ수록 글 쓰 는 시간 도 단축 되 어서 부담 스럽 지 는 않 아요,,,,,,,,,,,,,,
전반적 으로 는 만족 스럽 ㄴ 수업 이 었 다,,,,,,,,,,,,,,
그래도 한 번 도 생각하 아 보 지 못하 았 던 부분 도 짚 어 주 우 시고 대학 강의 로 여성학 대하 어 전문적 으로 배우 ㄴ다는 것 자체 가 굉장히 만족 스럽 었 기 때문 에 개인적 으로 한 번 은 꼭 듣 기 ㄹ 추천 하 ㅁ,,,,,,,,,,,,,,
배우 는 것 많 은데 ... 교수 님 엄청 똑똑 하 시 고 전문적 이 어서 확실히 배우 고 얻 어 가 는 것 많 다는 느낌 받 았 어요,,,,,,,,,,,,,,
.. 이 수업 으로 뭘 배우 겠 다고 생각하 ㄴ 다면 수강 안 하 는 것 을 추천 하 ㅂ니다,,,,,,,,,,,,,,
배우 ㄴ 것 도 많 고 좋 은 강의 길 ㄴ 하 ㅂ니다,,,,,,,,,,,,,,
하 ㄹ 것 은 많 지만 많이 배워가 는 수업,,,,,,,,,,,,,,
이 ㅂ니다 그만큼 수업 을 듣 는데 부담 이 없 고 내용 또한 유익 하 ㅂ니다,,,,,,,,,,,,,,
그래도 숙제 랑 퀴즈 엄청 해대 느라 고생 은 하 았 지만 교수 님 께서 더 많이 가르치 어 주 시 려고 노력 하 시 는 만큼 배우 ㄴ 것 은 많 은 수업 이 었 음,,,,,,,,,,,,,,
"""첫 번 째 로 는 수업 의 내용 이 좋 고 유익 하 아서 열심히 듣 게 되 는 수업 이 고 "," 두 번 째 는 수업 의 질 은 상당히 떨어지 지만 교수 님 한테 찍히 면 큰일 나 ㄹ 것 같 아서 어쩌 ㄹ 수 없이 열심히 듣 게 되 는 수업 이 다""",,,,,,,,,,,,,,
지금 생각 하 면 참 좋 은 수업 이 었 음,,,,,,,,,,,,,,
그만큼 더 열심히 하 아야 성적 이 더 잘 나오 ㄹ 거라 생각 하 ㅁ,,,,,,,,,,,,,,
"""엄마 같 아 ", 아니 ㄴ 것 같 은 데 시험 안 어렵 게 조절 하 아 주 시 고 , 범위 다 알리 어 주 고 ," 수업 도 진짜 인생 에 도움 되 는 얘기 많이 해주시 고 1 학기 수업 중 에 나 가 정 제일 많이 가 았 던 교양 이 ㅁ""",,,,,,,,,,,,,,
교수 님 이 경험 도 많 으시 고 강의 느낌 이 아니 라 손주 에게 이야기 하 듯이 하 아 주 어서 좋 았 다,,,,,,,,,,,,,,
"""다만 배우 ㄴ 이론 을 팀 프로젝트 하 ㄹ 때 실제로 녹이 어서 활 용해 보고 적극적 이 ㄴ 자세 필요 "," 또 학기 내내 배우 ㄴ 디자인 씽 킹 메뉴얼 을 실 생활 에서 여러 목적 으로 활용 하 려는 노력 을 하 아 보 ㄴ다면 굉장히 많 은 것 을 얻 어 가 ㄹ 수 있 을 것 같 습니다""",,,,,,,,,,,,,,
다 만 이번 학기 는 절 평이 라 괜찮 았 는데 상대 평가 였 다면 고 인물 들 이 많 아서 학점 따 기 힘들 었 을 것 같 다는 생각 이 들 ㅂ니다,,,,,,,,,,,,,,
진짜 힘들 고 이 과목 때문 에 시 간 부족 하 아서 다른 과목 에 투자 를 좀 투자 를 못하 았 지만 그만큼 남 는 것 과 배우 ㄴ 것 이 많 다,,,,,,,,,,,,,,
.. 얻 어 가 는 것 이 그렇게 많 지 는 않 았 지만 그래도 미래 에 컴퓨터 관련 공부 를 하 면 도움 이 되 는 부분 이 있 을 것 에 요,,,,,,,,,,,,,,
"""출 결 중요시 하 는 것 알 겠 는데 나 가 잘 하 았 다 는 것 아니 지만 다 보건 에 유고 결석 이 라 무단 이 하나 도 없 었 는데 교수 재량 에서 점수 다 까 았 음 마음대로 아프 아도 안 되 ㄹ 듯 어느 정도 로 까 았 냐면 중간 ", 기말 , 에세이 ," 출 결 합산 하 아서 70 만점 에 67 점 받 았 는데 교수 재량 30 점 에서 맘대로 주 어서 시 뜸 이것 은 뭐 그냥 자 기 맘대로 학점 주 겠 단 심보 지 .. 그리고 성격 착하 아 보이 는데 몇 번 보다 보 면 뒤 끝 개 쩔 고 소심 찌 질 하 아서 하 ㄴ 것 도 없 는데 수업 시간 갑 분 쌓 아 만들 기 개 잘 하 ㅁ""",,,,,,,,,,,,,,
인생 교양 듣 으시 고 배워가 시 는 것 도 많 았 으면 좋 겠 습니다,,,,,,,,,,,,,,
비 대면 이 어서 조원 들 과 친하 아 지 ㄹ 계기 가 적 어서 아쉽 고 오히려 비 대면 이 어서 더 귀찮 은 것 이 많 았 음,,,,,,,,,,,,,,
