"""물류 유통 에 대하 ㄴ 전반적 이 ㄴ 기초적 이 ㄴ 지식 을 쌓기 좋 았 고 ", 팀 프로젝트 도 힘들 기 는 하 았 지만 ," 고생 스럽 었 지만 보람 은 있 었 음""",,,,,,,,,,,,,,
"""수업 내용 과 시험 이 관계없 는 내용 이 많 아서 아쉽 기 도 하지만 "," 그래서 다른 수업 에서 ㄴ 듣 을 수 없 는 내용 들 이 많 아 좋 기 도 하 았 다""",,,,,,,,,,,,,,
"""""""단순히 학점 을 위하 아서라면 다른 반 을   진심 으로 디자인 방법론 에 대하 어 배우 고 새롭 ㄴ 지식 을 얻 고 싶 다면 신종천 교수 님 의 수업 을 듣기 를 추천 하 ㅁ""""              """,,,,,,,,,,,,,,
일단 배우 ㄹ 것 이 많 은 수업 이나 1 학점 치고 는 헤비 하 았 던 과목 ... 거의 5 학점 짜리 수업 ...              ,,,,,,,,,,,,,,
지금 오 아서 다시 생각하 아 보 면 무엇 을 배우 었 는지 잘 기억 이 안 남              ,,,,,,,,,,,,,,
인 강 듣 고 매주 실습 하 는 것 이 수업 방식 이 었 는데 개인적 으로 부담 되 어 고 힘들 ㄴ 시간 이 었 음              ,,,,,,,,,,,,,,
진짜 제대로 공부 하 ㄹ 생각 있 으면 학점 따 기 두 쉽 고 얻 어 가 는 것 도 많 음              ,,,,,,,,,,,,,,
어차피 시험 기간 에 는 한국어 번역책 빌리 면 되 니 크 ㄴ 부담 은 없 고요              ,,,,,,,,,,,,,,
얻 어 가 는 것 이 많 은 수업 발표 랑 질문 이랑 열심히 하 았 고 나름 발표 에 대하 ㄴ 칭찬 도 받 았 다고 생각하 아 서 적어도 A 0 기 는데 기대 보다 는 점수 를 안 주 심 그래도 매주 숙제 하 는 것 빼 면 시험 도 없 고 좋 은 수업              ,,,,,,,,,,,,,,
수업 만들 어도 도움 이 되 나 프로젝트 하 ㄹ 때 는 독학 하 아야 대 는 것 이 아쉽 지만 그래도 전반적 이 ㄴ 수업 이나 실력 향상 에 도움 되 ㅂ니다              ,,,,,,,,,,,,,,
강의 내용 도 쉽 고 간결 하 게 알리 어 주 시 고 워낙 에 에너지가 넘치 는 분 이 시 어서 오히려 수업 을 통하 아서 얻 어 가 는 것 이 많 았 어요              ,,,,,,,,,,,,,,
재수강 이 면 얻 는 것 이 없 을 수 도 있 지만 처음 듣 는 것 라면 이해도 쉽 고 유익 하 ㅂ니다              ,,,,,,,,,,,,,,
질문 하 면 혼자 서 찾아보 라고 하 시 어서 막막 하 았 는데 오히려 조원 들 이랑 찾아보 고 스스로 공부 하 면서 프로젝트 완성 하 니까 ㄴ 훨씬 뿌듯 하고 알 아 가 는 것 도 많 다              ,,,,,,,,,,,,,,
"""""""중 고교 와 같 은 주입식 수업 이 아니 라 영상   다큐 를 통하 아 학생 스스로 느끼 고 배우 는 수업 이 라고 생각 하 ㅂ니다""""              """,,,,,,,,,,,,,,
""""""".. 영어 과목 이 라 성적 은 잘 주시 니까 평소 네트워크 좋아하 시 고 영어 좀 되 는 분 점수 잘 받 으시 ㄹ 듯 교수 님 이 학생 들 의견 최대한 수렴   반영해 주 시 는 분 이 라 좋 았 습니다""""              """,,,,,,,,,,,,,,
다른 교수 님 들 에 비하 아 빡 세다 고 는 생각하 ㄹ 수 있 지만 스스로 코딩 에 대하 ㄴ 열정 을 갖 고 있 다면 좋 은 점수 를 받 아 낼 수 있 는 강의 라고 생각 하 ㅂ니다              ,,,,,,,,,,,,,,
교재 가 따로 없 고 자료 가 매우 많 아서 공부 하 ㄹ 때 혼란 스럽 지만 노력 하 ㄴ 만큼 나오 기 때문 에 열심히 하 면 좋 은 결과 를 얻 을 수 있 는 것 같 아요              ,,,,,,,,,,,,,,
"""""""평소 대학 수업 을 열심히 듣 고 싶 거나   교양 수업 이 라는 것 이 무엇 이 ㄴ지 알 고 싶 으시 ㄴ 분 들 께 이 수업 을 추천 하 ㅂ니다""""              """,,,,,,,,,,,,,,
중간 중간 에 교수 님 사적 이 ㄴ 얘기 들 도 나 재미 짐 레포트 쓰 는 것 은 귀찮 았 지만 이 분 들 덕분 에 덜 고생 하고 덜 힘들 ㄴ 물리 수업 이 되 었 던 것 같 음              ,,,,,,,,,,,,,,
얻 어 가 는 것 1 도 없 고 딱 1 학년 과목 에 어울림 많이 치 어 주 어도 2 학년 1 학기              ,,,,,,,,,,,,,,
딱히 어렵 ㄴ 것 은 없 고 교수 님 이 정보 를 매 어 주 마다 알리 어 주 시 어서 생각 보다 는 얻 어 가 는 것 이 있 었 지만 교수 님 말씀 하 시 는 것 이 힘겹 ㄹ 때가 다소 있 었 어요              ,,,,,,,,,,,,,,
초반 에 는 원론적 이 ㄴ 사회학 을 배우 고 뒤 로 갈수록 정신분석학 에 대하 아서 배우 는 강의 로 이런 것 에 관심 이 많 다면 타 전공자 들 도 수 강해 도 좋 을 듯 하 다              ,,,,,,,,,,,,,,
"""""""하 ㄴ 학기 동안 금요일 이 즐겁 ㄹ 정도 로 수업 이 부담 이 없 었 고   대신 발표 는 함께 수업 을 듣 는 분 들 이 조금 무섭 게 질문 을 하 시 어서 조금 두렵 ㄴ 마음 이 생기 기 는 하 았 지만 한 번 뿐 이 라 하 ㄹ 말 ㄴ 하 고 저 가 어느 부분 을 생각 못하 았 는지 알 수 있 게 다양 하 ㄴ 관점 을 느끼 ㄹ 수 있 었 습니다""""              """,,,,,,,,,,,,,,
그래도 수업 은 재미있 게 진행 하 시 고 적극적 으로 참여 하 시 면 배우 어 가 ㄹ 것 도 많 고 생각 도 많이 하 게 되 는 수업 이 에요              ,,,,,,,,,,,,,,
고등학교 때 와 달리 대학 에 오 니 같 은 학과 를 제외 하 고 는 친 한 친구 사귀 기 가 쉽 지 않 고 동아리 를 제외 하 면 다른 학과 친구 만들 기 가 제한적 이 ㄴ데 리더십 과 진로 계획 은 한 번 에 다른 학과 친구 들 을 많이 그리고 깊 게 사귀 ㄹ 수 있 어서 좋 아요              ,,,,,,,,,,,,,,
"""""""원래 여성학 관심 이 많 아서 그렇 기 도 한데   여성학 배우 면서 사회 에 대하 ㄴ 문제 들 을 많이 배워가 는 것 같 아서 재미있 고 좋 았 다""""              """,,,,,,,,,,,,,,
배우 어 가 ㄴ 것 은 솔직히 1 도 없 지만 교 피 ㄹ 때우 기 에 아주 좋 았 음              ,,,,,,,,,,,,,,
"""""""이것 에 대하 여 여러 입장 이 있 겠 지만   저 는 개인적 으로 등록금 을 내 고 수업 을 듣 는 입장 에서 돈 이 조금 아깝 ㄴ 강의 가 아니 ㄴ가 싶 습니다""""              """,,,,,,,,,,,,,,
졸업 설계 자체 가 참 .. 하나 부터 열 까지 스스로 해결 하 아야 하 는 수업 같 네요              ,,,,,,,,,,,,,,
교수 님 이 굉장히 좋 으시 ㄴ 분 이 고 시 에 대하 어 조금 이 라도 관심 이 있 다면 얻 어 가 는 것 이 많 은 강의 이 ㅁ              ,,,,,,,,,,,,,,
이런 분 들 은 학점 도 쉽 게 얻 고 배우 는 것 도 은 근 많 은 강의 이 ㅂ니다              ,,,,,,,,,,,,,,
진짜 많이 배우 어 가 ㄹ 수 있 는 좋 은 교수 님 평소 에 공부 하 게 만들 시 어서 긴장감 있 고 좋 아요              ,,,,,,,,,,,,,,
필드 에서 오 시 ㄴ 분 이 라 그렇 ㄴ지 얻 어 가 는 것 이 많 습니다              ,,,,,,,,,,,,,,
강의 듣 는 내내 많이 힘들 었 지만 마음 만 은 착하 시 고 저 는 결론적 으로 성적 이 잘 나오 아서 이 럴 지 ㄴ 모르 지만 하 ㄴ 학기 동안 그래도 이 디스플레이 과목 중 에 가장 난이도 가 쉽 ㄴ 반 이 었 던 것 같 습니다              ,,,,,,,,,,,,,,
강의 력 이 좋 으시 ㄴ 교수 님 하지만 참여 하 아야 하 는 것 이 많 음              ,,,,,,,,,,,,,,
수업 내용 자체 도 배우 ㄹ 것 이 많 지만 교수 님 이 해주시 는 수업 외 이야기 도 재미있 고 배우 ㄹ 점 이 많 음              ,,,,,,,,,,,,,,
대학 에 오 아서 배우 ㄴ다는 것 이 어떤 것 이 ㄴ지 를 느끼 ㄹ 수 있 게 되 ㅁ              ,,,,,,,,,,,,,,
수업 재미있 고 개인적 으로 전공 과목 중 에 제일 좋 았 음              ,,,,,,,,,,,,,,
그런 경우 는 교과목 에 대하 ㄴ 이 하 아 가 아 있 기 에 수 업 도 보다 쉽 게 적응 하 ㄹ 수 있 으며 교수 님 도 좋 으시 기 때문 에 앞자리 에 앉 아서 열심히 공부 하 시 ㄴ다면 좋 은 학점 을 얻 으시 ㄹ 수 있 을 것 에 요              ,,,,,,,,,,,,,,
"""""""단점 이 라고 하 면 숙제 가 많 다는 것 이 ㄴ데   분명 나 에게 도움 이 되 는 것 이 느끼 어 지 고   열심히 만 잘 하 ㄴ다면 하 ㄴ 만큼 충분히 성 적 으로 반영 되 ㄴ다고 생각 하 ㅂ니다""""              """,,,,,,,,,,,,,,
조금 힘들 지만 교수 님 이 준비 도 많이 하 아 오 시 고 배우 는 맛 이 있 음              ,,,,,,,,,,,,,,
"""""""얻 어 가 는 부분 이 많 지 는 않 지만   가볍 게 듣기 좋 음""""              """,,,,,,,,,,,,,,
배우 ㄹ 점 이 많 고 예비 교사 로서 많 은 것 을 생각하 아 보 게 되 는 수업 이 다              ,,,,,,,,,,,,,,
본인 이 컴퓨터 학부 들어오 아서 수강 한 강의 중 에 가장 돈 이 안 아깝 다고 생각 되 는 과목 38 년 동안 강의 하 시 ㄴ 만큼 강의 에 빈틈 이 없 으시 ㅁ              ,,,,,,,,,,,,,,
"""""""결론 은 공부 하 ㄴ 만큼 성적 이 나오 고 나름 배우 ㄹ 것 이 많 았 던 수업 비록 교수 님 이 이 과목 을 처음 하 시 지만 수업 진행 에 크 ㄴ 무리 도 없 었 고   테스트 해보 는 수업 이 라고 하 기 에 ㄴ 완성도 가 높 은 수업 이 었 던 것 같 다""""              """,,,,,,,,,,,,,,
깊 은 내용 을 다루 지 는 않 지만 넓 게 배우 어 가 ㄹ 수 있 는 수업 학부 생 수준 에서 적당 하 ㅁ              ,,,,,,,,,,,,,,
"""""""하지만 진지 하 게 들 으면 유익 하고   많이 배우 어 가 ㄹ 수 있 을 거라고 생각 하 ㅂ니다""""              """,,,,,,,,,,,,,,
""""""".. 시험 범위 가 엄청 많 고   수업 에서 얻 어 가 는 것 도 없 음""""              """,,,,,,,,,,,,,,
강의 는 좀 지루 하 지만 나름 많 을 것 을 알리 어 주 려 하 시 었 고 열심히 설명 하 아 주 시 었 습니다              ,,,,,,,,,,,,,,
"""""""시험 범위 많 다고 하 는데 솔직히 내용 엄청 쉽 지 않 아 겹치 는 것 도 엄청 많 고 ... 그래서 엄청 잘 외우 어 지 던데 아 근데 수업 듣 어야 되 어 시험 범위 아니 ㄴ 부분   중요 하 ㄴ 부분   건너뛰 는 부분 많이 말하 아 주시 거든 특히 건너뛰 는 부분 되게 많 으니까 수업 들 어 수업 계 속 들 으면 시험 공부 진짜 쉽 ㄹ 것 이 야 내용 이 쉬 울 니까""""              """,,,,,,,,,,,,,,
다만 확실 하 ㄴ 것 은 교수 님 께서 수업 에 대하 ㄴ 열정 하나 만큼 은 뛰어나 시기 에 수업 을 통하 아서 무엇 ㄴ가 를 많이 배우 ㄴ다는 것 보다 는 전반적 이 ㄴ 경영학 의 이 해 를 배우 고 스스로 공부 하 아 나가 며 발전 하 는 타입 이 ㄴ 사람 들 에게 는 수업 이 맞 을 수 도 있 을 것 같 습니다              ,,,,,,,,,,,,,,
수업 내용 1 도 쓸모없 고 도움 안 되 ㅁ,,,,,,,,,,,,,,
학점 은 자 ㄹ 주시 지만 얻 어 가 는 것 이 적 은 강의 ... 그래도 1 학년 때 듣 은 이 산수 학보 다는 비 대면 이 라 그렇 ㄴ지 딴 소리 도 안 하 시 고 지각 도 안 하 시 어서 더 많이 배우 었 던 것 같 음,,,,,,,,,,,,,,
설명 을 해주시 기 보다 는 코딩 하 ㄴ 것 을 띄우 어 주 시 고 해보 라는 식 이 어서 무엇 이 ㄴ가 를 많이 얻 어가 겠 구나 하 는 생각 은 전혀 들 지 않 았 습니다,,,,,,,,,,,,,,
이 수업 은 리더십 에 대하 어 배우 ㅂ니다,,,,,,,,,,,,,,
교수 님 은 진짜 착하 시 고 학생 을 위하 ㄴ다는 것 이 보이 었 지만 수학 에 진짜 관심 1 도 없 는 문 돌이 로서 약간 힘들 ㄴ 수업 이 었 음,,,,,,,,,,,,,,
좋 았 어요 한자 흥미 도 생기 고 쉽 게 외우 는 연상 암기 법 도 많이 알리 어 주 시 어요,,,,,,,,,,,,,,
"""교수 님 들 중 에 본인 만 똑똑 하 고  후지 시 ㄴ 분 들 많 은데 의식 의 흐름 대로 가 거나 본인 모습 에 자아도취 하 기 만 하 고 설명 어렵 기 하 시 는 분 들 ", 학생 들 발표 ," 토론 에 의존 하 시 는 분 들 최 효 노 교수 님 은 일 일 히 다 퍼 주 시 고 떠먹 여주시 는 느낌 이 ㅁ""",,,,,,,,,,,,,,
철학 에 관심 이 있 다면 좋 고 없 어도 부담 이 별로 없 는 과목,,,,,,,,,,,,,,
강의 듣 을 때 는 굉장히 힘들 었 는데 지금 보 니 유익 하고 도움 많이 되 는 강의 였 어요,,,,,,,,,,,,,,
교수 님 재미있 으시 고 장난 기 많 으시 ㅂ니다,,,,,,,,,,,,,,
교수 님 강의 진짜 좋 아 여 조 별 숙제 많 아서 힘들 기 는 한데 그래도 남 는 것 는 많 습니다,,,,,,,,,,,,,,
하지만 수업 의 질 이나 교수 님 의 위트 있 는 스타일 등 의 장점 이 많 기 에 다른 학우 들 에게 추천 하고 싶 다,,,,,,,,,,,,,,
학기 중 에 ㄴ 좋 은 의 도로 하 ㄴ 학기 동안 많 은 양 을 주입 하 기 위하 아 내용 이 많 아 지 는 느낌 이 있 음,,,,,,,,,,,,,,
8 주 차 부터 는 녹화 강의 로 수업 하 시 는데 알 프로그램 켜 어서 첨부 하 아 둔 강의 자료 에 있 는 수식 복 붙 하 기 를 반복 실습 수업 이 라는 데 제대로 되 ㄴ 설명 이 이루 어 지 었 다고 생각 하 지 ㄴ 않 음,,,,,,,,,,,,,,
"""프랑스 의 회화 "," 영화 까지 깊 게 배우 ㄹ 수 있 어서 유익 하고 재미있 습니다""",,,,,,,,,,,,,,
친구 사 귈 거라 기대 하고 가 았 는데 막상 가 니까 조원 들 이랑 밖에 안 친하 아 지 더라구 요 조원 들 이랑 도 막 친하 아 지 ㄴ 것 도 아니 고 그나마 같 은 과 친구 있 어서 재미있 었 습니다,,,,,,,,,,,,,,
"""음 저 는 디지털 공학 이 라는 과목 을 이번 학기 에 재수강 으로 듣 었 는 대 "," 하도 강의 평 에 프로젝트 가 극 혐  시험 은 그냥 혼자 공부 하 는 것 이 낫 다느니 .. 안 좋 은 평이 많 아서 제일 걱정 이 앞서 었 던 과목 이 었 는 대 비 대면 으로 진행 하 다""",,,,,,,,,,,,,,
파이 썰 ㄴ 뿐 만 아니 라 앞 으로 개발자 가 되 기 위하 아서 무엇 을 하 아야 하 ㄹ지 자꾸 일깨우 어 주 시 어서 멘토 같 다는 느낌 을 많이 받 았 습니다,,,,,,,,,,,,,,
교양 같 다고 느끼 ㄴ 것 은 이해 가 안 가 ㅁ,,,,,,,,,,,,,,
교수 님 께서 알 는 것 이 많 으시 어서 배우 어 가 ㄹ 것 이 많 을 거라 생각하 았 는데 무난 하 았 습니다,,,,,,,,,,,,,,
강의 듣 는 내내 많이 힘들 었 지만 마음 만 은 착하 시 고 저 는 결론적 으로 성적 이 잘 나오 아서 이 럴 지 ㄴ 모르 지만 하 ㄴ 학기 동안 그래도 이 디스플레이 과목 중 에 가장 난이도 가 쉽 ㄴ 반 이 었 던 것 같 습니다,,,,,,,,,,,,,,
이 강의 는 진짜 열심히 하 ㄴ 만큼 얻 게 되 는 수업 이 라 다른 수업 에 비하 아 힘들 수 있 어요,,,,,,,,,,,,,,
수업 도 잘 가르치 어 주 시 고 공부 하 ㄴ 만큼 성적 나오 니까 개인적 으로 만족 하 ㅂ니다,,,,,,,,,,,,,,
배우 는 것 많 은데 ... 교수 님 엄청 똑똑 하 시 고 전문적 이 어서 확실히 배우 고 얻 어 가 는 것 많 다는 느낌 받 았 어요,,,,,,,,,,,,,,
"""실제 업계 종사자 의 관점 에서 강의 하 시 어서 "," 새롭 ㄴ 관점 을 배우 ㄹ 수 있 다는 것 이 가장 크 ㄴ 장점""",,,,,,,,,,,,,,
다만 무엇 이 ㄴ가 를 배워가 고 생각하 아 보 는 수업 을 찾 고 계시 었 다면 교수 님 이 의도 한 수업 의 취지 에 맞 게 즐겁 게 강의 를 수강 하 시 리라 생각 하 ㅂ니다,,,,,,,,,,,,,,
이 ㅂ니다 그만큼 수업 을 듣 는데 부담 이 없 고 내용 또한 유익 하 ㅂ니다,,,,,,,,,,,,,,
그래도 숙제 랑 퀴즈 엄청 해대 느라 고생 은 하 았 지만 교수 님 께서 더 많이 가르치 어 주 시 려고 노력 하 시 는 만큼 배우 ㄴ 것 은 많 은 수업 이 었 음,,,,,,,,,,,,,,
일단 제일 처음 느끼 ㄴ 것 은 귀엽 다는 것 오 시 ㄴ지 얼마 안 되 시 어서 그렇 ㄴ지 학생 들 이랑 얘기 하 는 그것 좋아하 시 고 얘기 해주시 는 것 을 특히 좋아하 ㅁ,,,,,,,,,,,,,,
"""첫 번 째 로 는 수업 의 내용 이 좋 고 유익 하 아서 열심히 듣 게 되 는 수업 이 고 "," 두 번 째 는 수업 의 질 은 상당히 떨어지 지만 교수 님 한테 찍히 면 큰일 나 ㄹ 것 같 아서 어쩌 ㄹ 수 없이 열심히 듣 게 되 는 수업 이 다""",,,,,,,,,,,,,,
수업 하 ㄹ 때 마다 느끼 는 것 이 ㄴ데 수업 내용 이 고 뭐 고 그냥 교수 님 자체 가 강의 력 이 없 으시 ㄴ 듯 ... 말 하 는 법 이랑 강의 하 는 법 기초적 이 ㄴ 것 먼저 배우 시고 강의 에 오 셨 으면 좋 겠 어요,,,,,,,,,,,,,,
성적 도 높 게 받 았 지만 수업 을 학생 들 이 진행 하 는 느낌 이 라 등록금 내 ㄴ 만큼 배우 ㄴ 것 이 없 어 조금 아쉽 네요,,,,,,,,,,,,,,
숙제 많 아서 남 는 것 이 많 은 수업 이 ㅂ니다,,,,,,,,,,,,,,
"""엄마 같 아 ", 아니 ㄴ 것 같 은 데 시험 안 어렵 게 조절 하 아 주 시 고 , 범위 다 알리 어 주 고 ," 수업 도 진짜 인생 에 도움 되 는 얘기 많이 해주시 고 1 학기 수업 중 에 나 가 정 제일 많이 가 았 던 교양 이 ㅁ""",,,,,,,,,,,,,,
"""다만 배우 ㄴ 이론 을 팀 프로젝트 하 ㄹ 때 실제로 녹이 어서 활 용해 보고 적극적 이 ㄴ 자세 필요 "," 또 학기 내내 배우 ㄴ 디자인 씽 킹 메뉴얼 을 실 생활 에서 여러 목적 으로 활용 하 려는 노력 을 하 아 보 ㄴ다면 굉장히 많 은 것 을 얻 어 가 ㄹ 수 있 을 것 같 습니다""",,,,,,,,,,,,,,
숙제 힘들 지만 교수 님 좋 으시 고 그만큼 얻 어 가 는 것 도 많 은 수업,,,,,,,,,,,,,,
"""강의 방식 제조 랑 동일 "," 재미있 고 유익 하 ㅁ""",,,,,,,,,,,,,,
하 시 려고 하 기 에 힘들 수도 있 는데 남 는 것 도 많 고 유익 하 ㄴ 강의 이 었 습니다,,,,,,,,,,,,,,
친절 하 시 고 강의 도 쉽 게 잘 가르치 시 고 매 시간 이해 를 돕 기 위하 ㄴ 소품 과 관련 기사 들 을 준비 하 는 등 열의 가 느끼 어 지 ㅁ,,,,,,,,,,,,,,
뒤 로 갈수록 숙제 가 좀 어렵 ㄹ 수 있 지만 본인 이 열심히 만 하 ㄴ다면 시간 이 걸리 어도 풀어내 ㄹ 수 있 고 학점 잘 받 을 수 있 는 수업 이 에 요 전체적 으로 흥미 롭 고 얻 어 가 는 것 이 많 은 유익 하 ㄴ 수업 이 었 어요,,,,,,,,,,,,,,
.. 얻 어 가 는 것 이 그렇게 많 지 는 않 았 지만 그래도 미래 에 컴퓨터 관련 공부 를 하 면 도움 이 되 는 부분 이 있 을 것 에 요,,,,,,,,,,,,,,
교수 님 께서 알 는 것 도 많 으시 고 무엇 보다 카페 에 족 보 등 이 있 어 시험 치 이 기 전 에 난이도 나 가 ㅁ,,,,,,,,,,,,,,
