"""맨 앞자리 에서 열심히 듣 을 사람 한테 는 좋 은 수업 수업 별로 라는 친구 들 도 많 았 는데 나 는 유통 물류 에 관해 새롭 ㄴ 접근 방식 "," 관점 등 을 배우 ㄹ 수 있 어서 좋 았 다""",,,,,,,,,,,,,,
애초 에 강의 에 귀 기울이 지 도 않 으면서 교수 님 의 강의 력 을 평가 하 는 것 자체 가 웃기 다,,,,,,,,,,,,,,
여러모로 특별 하고 공부 되 는 수업 이 었 음,,,,,,,,,,,,,,
수업 을 좋아하 시 는지 보충 이 많 다,,,,,,,,,,,,,,
교수 님 진짜 진짜 좋 으시 ㅁ,,,,,,,,,,,,,,
학점 도 후하 게 주 시 ㄴ 것 같 아 요 열심히 하 ㄴ 만큼 챙겨주 시 는 좋 은 수업 이 ㅂ니다,,,,,,,,,,,,,,
온라인 강의 라 조금 아쉽 ㄴ 부분 이 있 지만 오프라인 에서 는 더 더 좋 은 교수 님 이 ㄹ 것 같 아 요 수업 내용 에 대하 ㄴ 질문 도 꼼꼼히 답 하 아 주 시 고 1 학기 에 진행 하 ㄴ 수업 중 에 제일 좋 았 다고 하 어 도 과 언 이 아니 ㄹ 정도 기 때문 에 추천 을 안 하 ㄹ 수 가 없 습니다,,,,,,,,,,,,,,
문제 풀이 도 깔끔 하고 많 은 학생 들 이 말하 았 듯이 A + 을 퍼 주 시 ㅂ니다,,,,,,,,,,,,,,
안 좋 은 점 은 시험 이 기말 1 번 이 어서 집중 하 아서 잘 보 시 어야 하 아요,,,,,,,,,,,,,,
"""거의 + 채우 어 주 시 는 편 이 고 "," 수업 을 일찍 끝내 주 시 거나 시험 범위 를 줄이 어 주 시 는 등 학생 편의 를 최대한 잘 보 아 주 시 ㅂ니다""",,,,,,,,,,,,,,
새롭 ㄴ 신화 들어가 기 전 에 사진 자료 나 관련 영상 들 가끔 보여주 시 면서 조금 더 이해 하 기 쉽 게 하 어 주 려고 노력 하 시 는 것 같 습니다,,,,,,,,,,,,,,
아마 + 로 채우 어 주 시 는 듯 합 ㅂ니다,,,,,,,,,,,,,,
학생 들 의견 잘 반영 하 시 는 편 이 고 과목 특성 상 지루 하 ㄹ 수 있 는데 교수 님 나름 대로 지루 하 ㄴ 것 해소 하 려 노력 하 십 ㅂ니다,,,,,,,,,,,,,,
완전 잘 가르치 어 주심,,,,,,,,,,,,,,
수업 열심히 들 으면 배우 는 것 도 많 고 점수 도 잘 받 을 수 있 음,,,,,,,,,,,,,,
강의 력 은 .. 별로,,,,,,,,,,,,,,
교수 님 이 좋 으시 ㄴ 분 이 기 는 하나 시험 과 수업 이 상당히 어렵 었 다,,,,,,,,,,,,,,
그리고 개인적 으로 질문 가 면 잘 받 아 주 시 고 친절 하 시 다,,,,,,,,,,,,,,
학생 들 생각하 아 주 시 는 것 이 느끼 어 지 ㅁ,,,,,,,,,,,,,,
시험 은 족보 파티였 다가 와 장창 하 아 주 시 어서 나름,,,,,,,,,,,,,,
교수 님 착하 시 고 학생 들 을 많이 생각하 아 주 시 는 것 같 음,,,,,,,,,,,,,,
어차피 성적 은 자기 하 기 나름 이 므로 ...,,,,,,,,,,,,,,
조성빈 교수 님 은 어느 정도 경제학 에 대하 어 알 고 있 다고 가 정하 고 수업 을 하 시 ㅂ니다,,,,,,,,,,,,,,
학생 스스로 공부 를 하 도록 많이 유도 해주시 는데 많이 노력 하 시 면 배 신은 안 당하 ㄹ 것 이 ㅂ니다,,,,,,,,,,,,,,
진짜 내가 아 듣 은 전공 중 가장 얻 어 가 는 것 이 없 었 던 수업,,,,,,,,,,,,,,
다 같이 알 ㄴ 듣 어서 혼자 공부 하 는 수업,,,,,,,,,,,,,,
회로 는 창 근 박 강의 는 진짜 좋 으시 ㅁ,,,,,,,,,,,,,,
거의 포기 상태 이 었 는데 ...,,,,,,,,,,,,,,
학생 들 이 다 예습 을 하 아 오 았 다는 전제 하 에 수업 하 시 어서,,,,,,,,,,,,,,
다른 교수 님 들 에 비하 아서 공부 하 기 는 수월 하 겠 지만 전공 지식 을 쌓 고자 하 ㄴ다면 다른 강의 듣 으시 기 ㄹ,,,,,,,,,,,,,,
스포츠 의 산업적 측면 을 배우 어서 유익 하 ㅂ니다,,,,,,,,,,,,,,
강의 4 번 듣 고 취소 기간 에 드랍 ,,,,,,,,,,,,,,
파이 썰 ㄴ 좀 열심히 공부 하 면 학점 잘 받 을 수 있 어요,,,,,,,,,,,,,,
"""C + + 잘 모르 았 는데 많이 "," 잘 배우 어 가 ㄹ 수 있 었 음""",,,,,,,,,,,,,,
배우 려고 노력 하 ㄴ다면 많이 얻 어 가 ㄹ 수 있 는 수업 이 ㅂ니다,,,,,,,,,,,,,,
코딩 을 잘 모르 시 는 1 학년 분 들 은 많이 배우 ㄹ 수 있 는 기회 이 ㄹ 것 이 에요,,,,,,,,,,,,,,
교수 님 께서 매번 학생 들 눈높이 에 맞추 어서 생각하 아 주 시 고 학생 들 이 미래 에 더 나 은 방향 으로 나아가 도록 도움 을 주기 위하 아 노력 하 시 는 모습 이 돋 보이 어서 좋 았 습니다,,,,,,,,,,,,,,
교수 님 께서 수업 도 잘 해주시 는데 다른 도움 되 는 이야기 도 많이 하 아 주 시 어요,,,,,,,,,,,,,,
덕분 에 C 언어 를 굉장히 재미있 게 배우 ㄴ 것 같 아요,,,,,,,,,,,,,,
교수 님 진짜 친절 보스 .. 친절 하고 세심 하 게 알리 어 주심 그래서 좀 지루 하 ㄴ 감 이 있 는데 처음 배우 기 에 ㄴ 좋 음,,,,,,,,,,,,,,
어렵 ㄴ 내용 이 다,,,,,,,,,,,,,,
강사 님 이 학생 들 어렵 어 하 는 것 을 잘 알 고 강의 하 시 는 것 같 아 좋 다,,,,,,,,,,,,,,
그러나 프로그래밍 은 강사 의 실력 보다 ㄴ 수강 생 의 노력 이 더 중요 하 ㄴ 듯 하 니 좋 은 점수 를 받 으려면 노력 을 많이 하 아야 하 ㄴ다,,,,,,,,,,,,,,
"""첫 번 째 로 는 수업 의 내용 이 좋 고 유익 하 아서 열심히 듣 게 되 는 수업 이 고 "," 두 번 째 는 수업 의 질 은 상당히 떨어지 지만 교수 님 한테 찍히 면 큰일 나 ㄹ 것 같 아서 어쩌 ㄹ 수 없이 열심히 듣 게 되 는 수업 이 다""",,,,,,,,,,,,,,
자바 를 실무 에서 사용 하 ㄹ 때 실용적 이 ㄴ 패턴 들 을 알리 어 주 어서 언어 의 문법 만 배우 는 다른 수업 보다 더 유용 하 았 다,,,,,,,,,,,,,,
매우 유익 하 다,,,,,,,,,,,,,,
학생 들 에게 배려 많이 하 아 주 시 ㅁ,,,,,,,,,,,,,,
시험 자체 가 수업 에서 만 나오 고 수업 이 매우 유쾌 하 다,,,,,,,,,,,,,,
"""시험 "," 플젝  각오 하 시 어요""",,,,,,,,,,,,,,
수업 질 은 굉장히 높 은 것 인정 하 는데 시험 부분 은 개선 하 ㄹ 점 이 많이 보이 었 습니다,,,,,,,,,,,,,,
단점 은 이 것 하나 뿐 이 라 좋 은 교수 님 이 라는 것 은 확실 하 다,,,,,,,,,,,,,,
학생 을 위하 ㄴ 교수 님 이 어떤 교수 님 이 ㄴ지 알 수 있 는 수업,,,,,,,,,,,,,,
실습 족보 는 장기 를 팔 아서 이 라도 구하 아서 오 시 어요,,,,,,,,,,,,,,
교수 님 엄청 자세 하 게 잘 알리 어 주 시 는데 자바 를 예습 하고 가 ㄴ다면 자신 의 실력 에 날개 를 달 아주 시 ㄹ 것 이 ㅂ니다,,,,,,,,,,,,,,
"""꼰대 같 다고 하 았 는데 "," 학생 이랑 소통 잘 하 시 고 젊 으시 어서 그렇 ㄴ지 대하 기 편하 ㄴ 편 아니 ㅁ""",,,,,,,,,,,,,,
이 교수 꼰대 같 고 별로 이기적 초년 전임 강사 가 벌써 교수 처럼 굼,,,,,,,,,,,,,,
되게 잘 가르치 어 주 시 어서 파이 썰 ㄴ 처음 배우 는 데 도 많이 공부 가 되 었 습니다,,,,,,,,,,,,,,
학생 들 미래 에 대하 아서 도 진지 하 게 조언 해주시 고 뭘 어떻하 게 공부 하 면 좋 을지 같이 고민 하 아 주 시 어서 좋 았 어요,,,,,,,,,,,,,,
일단 진심 으로 학생 드링 잘 되 기 ㄹ 바라 시 는 것 이 느끼 어 지 ㅂ니다,,,,,,,,,,,,,,
그래서 기말 에 는 알고리즘 문제 까지 배우 었 습니다,,,,,,,,,,,,,,
시험 에서 분명히 도움 이 많이 되 ㅂ니다,,,,,,,,,,,,,,
교수 님 답 은 교수 님 C 언어 리눅스 로 배우 는 데 도움 많이 되 ㅁ,,,,,,,,,,,,,,
수업 잘 가르치 어 주 시 고 만족 하 ㄴ 수업,,,,,,,,,,,,,,
근데 교수 님 은 진짜 좋 으시 다,,,,,,,,,,,,,,
처음 에 는 교수 님 이 무섭 게 느끼 어 지 ㄹ 수 도 있 지만 점점 뒤 로 갈수록 교수 님 의 귀엽 ㄴ,,,,,,,,,,,,,,
잘 가르치 어 주 시 ㅂ니다,,,,,,,,,,,,,,
"""C 강의 교내 1 탑 .. 단 "," 본인 이 C 언어 못하 면 답 없 음""",,,,,,,,,,,,,,
교재 를 무척 쉽 고 이해 잘 되게 구성 되 ㄴ 것 을 쓰 시 어서 초심자 에게 좋 아요,,,,,,,,,,,,,,
잘 가르치 는 것 과 별개 로 체계 가 없 어서 좀 중구난방 스트레스 받 습니다,,,,,,,,,,,,,,
.. 그렇지만 반 34 정도 가 수업 시간 에 자고 딴짓 하 기 때문 에 강의 열심히 듣 는 사람 이 결국 시험 도 잘 보 는 것 같 습니다,,,,,,,,,,,,,,
그래도 숙제 하 면서 공부 도 되 어 시험 보 는데 도움 이 되 ㅂ니다,,,,,,,,,,,,,,
열심히 하 았 다 생각하 았 는데 실습 비율 이 은 근 크 어서 학점 은 아쉽 었 지만 ... 교수 님 은 아재 개그 좋아하 시 는 우리 아버지 친구 같 고 귀 여우 심,,,,,,,,,,,,,,
어차피 완벽 하 ㄴ 교수 는 없 으니까,,,,,,,,,,,,,,
파이 썰 ㄴ 을 꼭 미리 공부 하 시 어요,,,,,,,,,,,,,,
그래도 멀 ㄴ 가 그래픽 이 결과 로 나오 니 것 좀 재미있 는 것 같 기 도 ..,,,,,,,,,,,,,,
교수 님 도 좋 으시 ㄴ 분 이 고 최대한 많 은 학생 들 끌 고 가 려고 하 ㅁ,,,,,,,,,,,,,,
교수 님 은 친절 하 시 다,,,,,,,,,,,,,,
숙제 하 면서 실력 이 늘 음,,,,,,,,,,,,,,
근데 하 는 만큼 점수 는 나오 ㅁ,,,,,,,,,,,,,,
수업 을 열정적 으로 해주시 고 학생 들 을 걱정 하 아 주 시 ㅁ,,,,,,,,,,,,,,
부족 하 ㄴ 내용 은 연장 을 하 아서 라도 강의 하 아 주 시 ㅂ니다,,,,,,,,,,,,,,
열정 도 많 으시 고 교수 님 도 참 좋 음,,,,,,,,,,,,,,
사람 은 좋 으시 ㄴ 것 같 다,,,,,,,,,,,,,,
그런데 학생 들 에게 해당 과목 만 공부 하 ㄹ 것 이 ㄴ지 아니 면 포기 하 ㄹ 것 이 ㄴ지 강요 하 시 ㄴ다,,,,,,,,,,,,,,
이 것 A + 받 은 사람 이 있 기 는 하 ㄹ까 .... 상 평이 이득 이 ㄹ 것 같 은 과목,,,,,,,,,,,,,,
잘 가르치 시 ㄴ 다 개인적 으로 렉토피  강의 보다 잘 가르치 시 는 것 같 다,,,,,,,,,,,,,,
근데 미래 생각 하 면 이것 이 맞 는 것 같 아요,,,,,,,,,,,,,,
본인 한테 도움 은 되 ㄹ 것 이 ㅂ니다,,,,,,,,,,,,,,
일단 도망치 는 것 이 좋 다고 생각 하 ㅁ,,,,,,,,,,,,,,
교수 님 이 무엇 ㄴ가 되게 내 어 성적 이 거나 소심 하 ㄴ 것 같 다,,,,,,,,,,,,,,
처음 에 ㄴ 어는 정도 열심히 들 어 보 았 지만 수업 이 재미 가 없 는 것 이 ㄴ지 과목 이 재미 가 없 는 것 이 ㄴ지 점점 안 듣 게 되 었 습니다,,,,,,,,,,,,,,
관심 도 없 고 대학 오 아서 처음 접하 아 보 는 과목 치고 는 빡 세 고 범위 도 넓 음,,,,,,,,,,,,,,
딴 얘기 가 많 음,,,,,,,,,,,,,,
예 를 들 면 진로 얘기 가 많 아서 플밍 수업 이 아니 라 진로 수업 이 ㄴ 줄,,,,,,,,,,,,,,
마우스 를 하 나 가지 어 오 아서 몰래 게임 을 하 든가 하 시 어요,,,,,,,,,,,,,,
교수 라는 직이 아무리 강의 력 을 요구 하 지 ㄴ 않 는다지만 이것 은 좀 많이 심하 았 다,,,,,,,,,,,,,,
"""솔직히 하 ㄴ 학기 에 얻 어 가 는 것 이 다른 전공 에 비하 아서 그닥 많 지 않 고 "," 무엇 보다 교수 가 이 수업 을 하 ㄹ 만큼 의 충분 하 ㄴ 준비 가 되 어 있 지 않 아 보이 ㅁ""",,,,,,,,,,,,,,
강의 내용 도 자기 의 시간 관리 에 대하 ㄴ 내용 이 어서 자기 계발 하 는데 많 은 도움 이 되 요,,,,,,,,,,,,,,
본인 이 배우 고자 하 ㄴ다면 임명식 교수 님 은 천사 이 ㅁ,,,,,,,,,,,,,,
비 대면 강의 라서 그렇 ㄴ지 이번 학기 애 들 성적 이 되게 안 좋 다고 하 시 었 는데 도 학점 생각 보다 잘 주 시 어서 놀라 았 음,,,,,,,,,,,,,,
퀴즈 숙제 가 많 으나 중간 기말 볼 때 다 도움 되 ㅂ니다,,,,,,,,,,,,,,
그냥 바로 A + 각,,,,,,,,,,,,,,
숙제 가 매주 있 는 것 이 힘들 어요,,,,,,,,,,,,,,
교수 님 이 수업 을 두서 없이 하 는 것 이 단점 이 길 ㄴ 한데,,,,,,,,,,,,,,
나 만 열심히 하 ㄴ다면 무한히 챙기 어 가 ㄹ 수 있 는 과목,,,,,,,,,,,,,,
생각 보다 학점 은 ..... 짜 게 주 시 ㅂ니다,,,,,,,,,,,,,,
그래도 다른 수업 에 비하 아 무엇 ㄴ가 얻 어 가 ㄴ 느낌 은 있 어요,,,,,,,,,,,,,,
범위 와 숙제 는 좀 에 바 쎄 바지 만 교수 님 강의 력 이 커버 침 머릿속 에 무엇 ㄴ가 남기 는 것 이 많 은 느낌 느낌 만 실제로 어떤 지 ㄴ 묻 지 말 아 셈 아무튼 학문 공부 하고 싶 다면 다고 생각 하 ㅁ,,,,,,,,,,,,,,
"""저 가 이 수업 을 추천 하 는 이유 는 교수 님 때문 이 ㄴ데 "," 창업 방면 에서 유능 하 ㄴ 교수 님 이 어서 배우 ㄹ 수 있 는 점 이 나 도 많 았 습니다""",,,,,,,,,,,,,,
숙제 쉽 고 기말 말 ㄴ 봄,,,,,,,,,,,,,,
"""베이직 트레이딩 룰 에 대하 ㄴ 과 하 ㄴ 자신감 과 수익 성 에 대하 ㄴ 터무니 없 는 홍보 를 많이 하 아서 "," 차라리 교수 님 이 은퇴 를 급히 하 시 고 대출 을 있 는 대로 끌 어 쓰 시 어서 직접 몸소 보이 어 주 시 었 으면 하 는 바램 이 일 정도 이 다""",,,,,,,,,,,,,,
수업 은 교수 님 강의 100 로 이루어지 고 강의 깔끔 하 ㅁ,,,,,,,,,,,,,,
"""학생 많이 생각하 아 주 시 고 "," 반장 님 통하 아서 학생 들 요구 를 잘 반영해 주 시 ㅂ니다""",,,,,,,,,,,,,,
"""그것 ㄴ 본인 들 이 수업 에 집중 을 못하 고 "," 노력 을 알 ㄴ 하 시 어서 학점 이 안 나오 ㄴ 것 을 교수 님 탓 으로 돌리 는 것 같 네요""",,,,,,,,,,,,,,
쉽 고 편하 ㅁ,,,,,,,,,,,,,,
수업 진짜 별로 ... 시험 문제 도 이 상하 게 내 ㅁ,,,,,,,,,,,,,,
점수 는 잘 챙겨주 시 는 것 같 아요,,,,,,,,,,,,,,
한류 를 중심 으로 한국 대중문화 의 흐름 과 아시아 문화 도 배우 고 교수 님 께서 시청각 자료 도 많이 준비 하 아 주 시 어서 흥미 롭 고 부담 스럽 지 않 은 수업 이 ㅂ니다,,,,,,,,,,,,,,
기말 만 보 아서 싫 음,,,,,,,,,,,,,,
시험 이 하 ㄴ 번 이 라 암기 량 이 많 다는 것 이 함정 이 지만 PPT 말 ㄴ 다 외우 면 학점 잘 받 을 수 있 음,,,,,,,,,,,,,,
강의 노트 도 제공 하 아 주 시 어서 수업 을 따라가 는데 도움 이 되 ㅂ니다,,,,,,,,,,,,,,
초반 은 쉽 어요,,,,,,,,,,,,,,
앞 으로 이런 교수 님 만 있 기 ㄹ 바라 ㄹ 정도 이 ㅂ니다,,,,,,,,,,,,,,
전반적 으로 평생교육 의 다양 하 ㄴ 분야 를 알 수 있 어서 좋 았 어요,,,,,,,,,,,,,,
중간 은 세세 하 ㄴ 것 까지 다 알 면 쉽 ㅁ,,,,,,,,,,,,,,
교수 님 자체 는 굉장히 좋 으시 ㄴ 분 같 다,,,,,,,,,,,,,,
교수 님 도 좋 고 수업 내용 도 좋 습니다,,,,,,,,,,,,,,
IT 전반 에 걸치 ㄴ 기 보 ㄴ 적 이 ㄴ 것 을 강의 하 시 는데 도움 많이 되 었 음,,,,,,,,,,,,,,
교수 님 굿 이 ㅂ니다,,,,,,,,,,,,,,
수업 시간 내내 어색 하 ㄴ 정적 만 흐름,,,,,,,,,,,,,,
강의 를 굉장히 잘하 시 어요,,,,,,,,,,,,,,
집중 도 잘 되 고 배우 ㄹ 것 이 많 은 수업 시험 은 배우 ㄴ 것 다 공부 하 아야 하 아요,,,,,,,,,,,,,,
교수 님 께서 요구 하 시 는 것 착실 하 게 하 시 고 시험 공부 를 잘 하 시 어요,,,,,,,,,,,,,,
광고 에 대하 ㄴ 전반적 이 ㄴ 개념 과 이해 를 얻 어 가 ㄹ 수 있 는 강의 이 었 습니다,,,,,,,,,,,,,,
하 ㄹ 것 이 많 아서 귀찮 기 는 한데 교수 님 이 참 좋 은 분임,,,,,,,,,,,,,,
강의 내용 만 잘 따라가 면 유익 하 ㄴ 수업 이 ㅁ,,,,,,,,,,,,,,
학점 은 생각 보다 잘 나오 았 음,,,,,,,,,,,,,,
레이저 커팅  하 아 결과물 을 만들 어 내 는 과정 을 수업 을 통하 아 잘 알리 어 주 시 ㅂ니다,,,,,,,,,,,,,,
배우 ㄹ 내용 이 많 고 열 정도 넘치 어 날 는 교수 님,,,,,,,,,,,,,,
그 결과 대면 수업 과 다르 ㄹ 바 없 는 양질 의 수업 을 제공 하 시 었 습니다,,,,,,,,,,,,,,
배우 는 것 도 많 고 재미있 어요,,,,,,,,,,,,,,
배우 ㄴ 이론 을 실제 영화 에 적용 하 아서 분석 하 는 실습 도 하 고 하 아서 더욱 이 하 아 가 아 쉽 었 던 수업 이 었 어요,,,,,,,,,,,,,,
진짜 재미있 고 유익 하 ㄴ 수업 이 었 어요,,,,,,,,,,,,,,
다른 말 로 하 면 열심히 하 면 그만큼 결과 가 나오 고 수업 의 질 도 좋 아서 힘들 었 지만 후회 없 었 던 수업,,,,,,,,,,,,,,
시험 에 서술 형 이 있 어서 진짜 난이도 높 아요,,,,,,,,,,,,,,
조 별 발표 에 대하 ㄴ 토의 때 말 하 는 것 이 개인 발표 이 ㄴ데 경쟁률 치열 하 니까 ㄴ 학기 초 에 많이 하 시 는 것 추천,,,,,,,,,,,,,,
전반적 으로 쏘 쏘 낫 뱃 하 아,,,,,,,,,,,,,,
"""처음 에 말하 았 던 게임 세계관 을 짜 고 싶 으시 ㄴ 분 들 이나 마케팅 "," 기획 을 원하 시 는 분 들 또한 이 수업 이 ' 기본 지식 ' 으로써 도움 이 많이 되 ㄹ 거라 생각 하 ㅂ니다""",,,,,,,,,,,,,,
진짜 다른 평가 와 마찬가지 로 철학 그 자체 의 수업 이 다,,,,,,,,,,,,,,
수업 이 어렵 고 난해 하긴 하 았 지만 그만큼 재미있 는 수업 이 었 다,,,,,,,,,,,,,,
기말 에 뒤 통수 맞 기 는 하 았 지만 ... 수업 은 좋 았 음,,,,,,,,,,,,,,
하 ㄴ 학기 동안 열심히 하 았 고 그만 하 ㄴ 결과 를 얻 었 는데 애석 하 게 도 얻 어 가 ㄴ 것 이 없 습니다,,,,,,,,,,,,,,
"""모든 전공 을 통틀어 제일 기억 에 남고 "," 철학 과 예술 에 대하 어 생각 을 많이 해보 게 되 는 강의""",,,,,,,,,,,,,,
전기 기사 인터넷 강의 도 하 시 는 교수 님 이 ㄴ데 수업 이 진짜 도움 이 많이 되 ㄴ다,,,,,,,,,,,,,,
강의 력 은 0 점,,,,,,,,,,,,,,
"""평이 안 좋 아서 걱정 하 았 는데 "," 전공 수업 인 데 도 수업 자체 는 재미있 고 교수 님 도 좋 으시 고 시험 도 분별력 있 고 많이 배우 어 가 ㄹ 수 있 었 던 좋 은 수업 이 었 습니다""",,,,,,,,,,,,,,
숙제 도 없 고 수업 도 일찍 끝나 고 어렵 ㄴ 내용 도 항상 쉽 게 풀 어서 설명 하 아 주 시 어서 쉽 게 이해하 ㄹ 수 있 었 고 공부 에 대하 ㄴ 의 지도 생기 는 강의 이 ㅂ니다,,,,,,,,,,,,,,
생각 보다 되게 재미있 음,,,,,,,,,,,,,,
교수 님 께서 열정 이 많 으시 다,,,,,,,,,,,,,,
사실 이것 듣 을 더 배우 었 다면 엄밀 하 ㄴ 의미 에서 철학 의 고유 분과 의 하나 로 쓰 어 인식 론 을 더 충실 하 게 배우 었 다고 하 ㄹ 수 있 을 것 같 음,,,,,,,,,,,,,,
다시 중 고등학생 으로 돌아가 ㄴ 기분 이 랄까,,,,,,,,,,,,,,
저 는 C 0 를 받 았 지만 좋 은 수업 이 예요,,,,,,,,,,,,,,
"""가 아야 하 ㄴ다고 쉬 고 ", 빨간 날 이 라 쉬 고 ," 취업 정보 얻 어 오 ㄴ다고 쉬 고 .. 쉬 ㅁ""",,,,,,,,,,,,,,
"""이 수업 은 밀링 ", 선반 ," 용접 을 조 별 로 돌아가 면서 배우 는 수업""",,,,,,,,,,,,,,
세 번 째 배우 는 것 수업,,,,,,,,,,,,,,
세 번 째 배우 는 것 시험 및 종합 필기시험,,,,,,,,,,,,,,
일주일 에 1 번 수업 이 ㄴ데 휴강 을 저렇 게 하 ㄴ 것 이 ㅁ,,,,,,,,,,,,,,
항상 안전 챙기 시 고요,,,,,,,,,,,,,,
스스로 물어보 고 배우 ㄹ 생각 을 하 아야지,,,,,,,,,,,,,,
근데 몇 번 연습 하고 가 면 쉽 게 풀 수 있 으니 걱정 하 ㄹ 필요 도 없 고 ... 그냥 좋 은 수업 이 ㅁ,,,,,,,,,,,,,,
도움 되 는 얘기 도 많이 해주시 고 수업 즐겁 게 잘 들 었 습니다,,,,,,,,,,,,,,
그래도 학생 생각하 아 서 범위 도 줄이 어 주 시 고,,,,,,,,,,,,,,
또한 발표 를 하 ㄹ 때 어떤 점 이 좋 고 어떤 점 을 고치 어야 하 하 ㄹ지 잘 알리 어 주 시 어서 도움 이 잘 되 ㅁ,,,,,,,,,,,,,,
전공 이 라기 보다 는 무난 하 ㄴ 교양과목 느낌,,,,,,,,,,,,,,
다만 저 는 시험 기간 때 다른 전공 을 공부 하 느라 놓 았었 는데 차라리 그 시간 을 이 과목 에 투자 하 았 다 면 더 좋 은 결과 있 었 을 거라 고 후회 중 이 ㅂ니다,,,,,,,,,,,,,,
남 들 다 알 ㄴ 하 는 과목 이 라 조금 말 ㄴ 하 시 면 + 로 챙기 어 받 을 수 있 어요,,,,,,,,,,,,,,
절반 이상 이 중국인 학생 이 라 성적 받 기 ,,,,,,,,,,,,,,
그리고 계속 수업 시간 에 어,,,,,,,,,,,,,,
비 대면 수업 듣 었 는데 나름 재미있 었 던 것 같 음,,,,,,,,,,,,,,
딥러닝 쉽 게 설명 하 아 주 ㅁ,,,,,,,,,,,,,,
개인적 으로 수업 하 시 는 것 이 집중 도 잘 되 고,,,,,,,,,,,,,,
시험 에 열심히 적 으면 부분 점수 챙겨주 시 는 것 도 좋 고요,,,,,,,,,,,,,,
시험 도 생각 보다 부분 점수 를 많이 주 어서 틀리 ㄹ 것 은 틀리 고 맞 을 것 은 맞 는 마인드 로 공부 하 면 크 ㄴ 스트레스 없이 머신 러닝 에 대하 ㄴ 기초 를 쌓 을 수 있 다,,,,,,,,,,,,,,
전 필 도 아니 ㄴ데,,,,,,,,,,,,,,
좋 은 내용 생각 보다 많이 튀어나오 니 잘 캐치 하 ㄹ 것,,,,,,,,,,,,,,
상세히 잘 가르치 어 주 시 고,,,,,,,,,,,,,,
수업 자체 는 나쁘 지 않 고 실습 조교 도 열정 이 넘치 ㅁ,,,,,,,,,,,,,,
이 부분 에 있 어서 도 기존 에 비하 아 수업 에 대하 ㄴ 준비 도 가 떨어지 시 ㄴ 것 이 아니 ㄴ지 생각 되 었 음,,,,,,,,,,,,,,
수업 자체 는 편하 았 어요,,,,,,,,,,,,,,
시험 문제 는 시험 직전 강의 시간 에 다 알리 어 주 시 ㅂ니다,,,,,,,,,,,,,,
강의 는 알 참 기업소 개 + 수업 듣기 편하 ㅁ,,,,,,,,,,,,,,
도 있 으니까 꼼꼼 하 공부 하 시 어야 하 아요,,,,,,,,,,,,,,
수업 중간 에 지루 하 ㄹ 때 쯤 에 수업 관련 하 ㄴ 만화 같 은 것 도 틀 어 주 시 ㅂ니다,,,,,,,,,,,,,,
"""그러나 "," 저 에게 그런 천운 이 따르 았 음""",,,,,,,,,,,,,,
물론 수업 을 잘 듣 는 편 이 좋 아요,,,,,,,,,,,,,,
그러 니 수업 시간 에 필기 꼼꼼히 하 시 고 공부 열심히 하 시 어요,,,,,,,,,,,,,,
