"""수업 내용 과 시험 이 관계없 는 내용 이 많 아서 아쉽 기 도 하지만 "," 그래서 다른 수업 에서 ㄴ 듣 을 수 없 는 내용 들 이 많 아 좋 기 도 하 았 다""",,,,,,,,,,,,,,
"""수업 에 열 정적 이 시 고 "," 많이 알리 어 주 려고 하 시 ㄴ 것 같 아 요 숙제 난이도 가 쉽 지만 은 않 았 는데 그만큼 공부 많이 하 ㄴ 것 같 습니다""",,,,,,,,,,,,,,
조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용,,,,,,,,,,,,,,
학점 랜덤 임 숙제 제 시간 에 나 의 고 기말 꽉 꽉 채우 어 쓰 ㄴ 나 는 씨 고 숙제 하루 늦 게 내 고 기말 대충 쓰 고 나가 ㄴ 나 의 친구 는 A 임 학점 랜덤 으로 던 지나 봄 평소 수업 은 영상 은 좋 은데 교수 님 잔소리 가 많 아요,,,,,,,,,,,,,,
공부 하 면 점수 나오 기 는 하 는 과목 이 ㄴ데 솔직히 배우 는 것 1 도 없 고 거의 자습 수준 으로 만 공부 하 면서 점수 얻 어 감 교재 도 2 개 사 라고 하 아서 비싸 ㄴ 돈 주 고 두권 사 았 더니 결국 하 나 쓰 ㅁ,,,,,,,,,,,,,,
시험 은 교재 만 하루 전날 에 만 공부 하 아도 잘 받 을 수 있 고 출 결 에 있 어서 도 유하 심 .. 무슨 가 ㄹ 배우 어 가 ㄴ다는 느낌 은 많이 없 지만 학점 채우 는 교양 하 기 에 ㄴ 꿀 이 ㄴ 것 같 아요,,,,,,,,,,,,,,
얻 어 가 는 것 이 제일 많 았 던 강의 인 거 같 아 요 대신 진짜 수업 잘 듣 고 공부 하 아야 성적 나오 아 요 어렵 어 서 그래도 교수 님 진짜 좋 아요,,,,,,,,,,,,,,
2 시간 동안 다 하 는 것 이 아니 라 첫 시간 만 이론 으로 꽉 채우 고 나머지 는 조 별 로 2 시간 중 15 분 정도 만 나오 아서 출 결 확인 하고 실험 하고 가 ㅂ니다,,,,,,,,,,,,,,
시험 없 어서 꿀 원래 10 시 반 이 었 는데 왜 7 시 로 간 건지 ㄴ 모르 겠 지만 그래도 꿀 숙제 는 웬만 하 면 초반 에 제출 하 시 는 것 추천,,,,,,,,,,,,,,
아랫 분 강의 평 에서 출 결 관련 한 문제 가 있 었 는데 확실히 출 결 관련 하 아서 혼동 스럽 었 던 학생 들 이 많 았 던 것 으로 보이 고 지각 도 가끔 하 시 고 숙제 를 내주 시 는 것 도 좀 애매 하 ㄴ 것 도 있 고 약속 을 지키 시 지 않 는 경우 가 있 지만 그래도 기본적 으로 수업 때 수강 학생 중 제대로 듣 는 학생 은 40 푸 어 정도 이 지만 열심히 수업 하 시 ㅁ,,,,,,,,,,,,,,
장점 민선기 교수 님 은 이 번 온라인 강의 때 늦 게 강의 를 올리 신 적 없이 책임감 있 게 강의 를 올리 어 주 시 었 습니다,,,,,,,,,,,,,,
진짜 로 4 년 내내 수업 듣 고 싶 은 교수 님 친절 하 게 설명 해주시 고 문의 하 면 바로 답장 하 아 주 시 어서 편하 게 수업 듣 었 음,,,,,,,,,,,,,,
없 는 설명 과 풀이 에 감탄 하 ㄹ 정도 단점 은 학생 들 에 대하 ㄴ 기대감 이 높 으시 어서 기 대치 에 못 미치 면 격 하 아 지 시 고 또 학점 을 박하 게 주 시 ㄴ 다 교수 님 께서 알 는 것 이 많 으시 어서 배우 는 학생 의 입장 에서 ㄴ 벅차 고 힘들 다고 느끼 어 지 ㄹ 수 있 지만 하 ㄴ 학기 버티 고 돌아보 면 아 우리 를 아끼 고 생 각 하 아 주 시 었 구나 깨닫 게 되 ㄴ다 다른 학과 는 수학 과 교수 님 들 이 가르치 어 주시 지만 우리 학과 는 학과 교수 님 께서 직접 가르치 어 주 시 ㄴ다는 것 이 얼마나 크 ㄴ 고마움 이 ㄴ지 후배 들 이 수강 하고 깨 달 았 으면 좋 겠 다,,,,,,,,,,,,,,
... 객관식 시험 은 올해 부터 없 어 지 었 지만 보강 10 시간 에 시험 때 비포 시험지 4 장 기본 으로 주 는 것 을 나 가 미리 알 았 다면 이것 ㄹ 듣 는 일 이 절대 없 었 을 터 이 ㄴ데 ... 진짜 빡 세 ㄴ 만큼 배우 는 것 은 많 은데 학점 은 빼 박 갈리 ㄹ 것 같 음,,,,,,,,,,,,,,
"""좋 아 시험 은 중간 조 별 ", WRITING ," 기말 발표 이렇게 세 번 이 ㄴ데 그렇게 부담 되 지 도 않 고 몇 시간 이 면 준비 다 되 는 거라 크 게 부담 없 었 음""",,,,,,,,,,,,,,
시험 은 말하기 두 번 쓰기 한 번 이 이 었 는데 말하기 는 게임 형 으로 진행 되 어서 준비 하 ㄹ 필요 도 없 고 많이 부담 이 되 지 않 았 다,,,,,,,,,,,,,,
다른 팀 들 도 다 고 만고 만 하긴 한데 팀원 잘못 만나 면 진짜 개 짜증 남,,,,,,,,,,,,,,
어쩌면 혼돈 그 자체 였 던 2020 학년 1 학기 3 학년 전공 과목 중 가장 국밥 같 은 수업 이 었 을지 도 ..,,,,,,,,,,,,,,
어찌 되 었 던 힘 들 었 고 걱정 도 많이 하 았 지만 그만큼 남 은 것 도 많 고 생각 보다 좋 은 결과 에 참 뿌듯 하고 기분 좋 은 강의 로 남 겠 네요,,,,,,,,,,,,,,
"""숙제 개인 3 분 자유 발표 ", 영화 수업 시간 에 보여주 심 에 나오 는 토론 에 대하 ㄴ 평가 ," 수업 시간 에 하 는 토론 주제 에 대하 ㄴ 자기 생각 등 을 써 오 는 숙제 들 로 적 은 숙제 는 아니 었 으나 비교적 짧 은 분량 으로 쓰 어도 되 는 숙제 이 었 기 때문 에 크 ㄴ 부담 은 없 었 습니다""",,,,,,,,,,,,,,
수업 제대로 듣 은 것 이 하 ㄴ 번 도 안 되 네 여 맨날 웅얼거리 시 어서 마이크 가 무슨 기능 하 는 지 모르 겠 구 배우 는 것 랑 시험 문제 랑 딴판 이 어서 공부 하 는 보람 이 없 는 느낌 이 랄까 암튼 별로 이번 에 는 학점 도 알 ㄴ 채우 어 주 어서 더더욱 별로,,,,,,,,,,,,,,
뭘 가르치 고 숙제 를 내 던가 컴퓨터 학부 는 원래 안 가르치 고 하 아야 하 는 것 라며 이 것 다 가르치 고 숙제 내 려면 1 년 넘 게 하 아야 하 ㄴ다고 .. 그냥 하 ㄴ 학기 짜리 에 맞 게 가르치 ㄹ 생각 은 안 하 고 졸업 생 을 다 OS 기본 소양 을 갖추 게 만들 생각 이 ㄴ 것 이 ㄴ가 시대 에 뒤 떨어지 ㄴ 사고 방식 이 ㅁ,,,,,,,,,,,,,,
"""가성 비 좋 은 강의 .. 다만 ' 의사소통 기법 ' 이 라고 하 아서 실생활 에서 유용 하 ㄴ 정보 등 을 배우 는 강의 는 아니 고 ", 읽기 자료 등 보 면서 의사소통 의 개념 과 ' 방법론 ' ," 상대방 을 이해 하고 공감 하 는 것 에 대하 어 배우 는 강의 이 ㅂ니다""",,,,,,,,,,,,,,
장점 민선기 교수 님 은 이 번 온라인 강의 때 늦 게 강의 를 올리 신 적 없이 책임감 있 게 강의 를 올리 어 주 시 었 습니다,,,,,,,,,,,,,,
"""출석 정각 에 칼 같이 부르 시 고 강의 력 이 아주 좋 다고 는 못하 겠 지만 정직 하 게 예제 "," 실 전 문제 최대한 다루 어 주심""",,,,,,,,,,,,,,
진짜 교수 님 이 나 보고 직접 전화 로 지금 부터 이 라도 수업 나오 아서 시험 치 면 F 는 알 ㄴ 줄 거라고 말씀 하 시 어서 기말 60 점 받 았 는데 그냥 F 주심 성적 나오 자마자 어이 가 없 고 머리 가 멍 해지 더라 내년 에 ㄴ 이 산수 학 하 시 는데 수업 듣 어야 하 나 고민 까지 하 게 말 ㄴ 심 저 의 발 다른 교수 님 으로 바꿔주 셨 으면,,,,,,,,,,,,,,
수업 듣 는 내내 존중 받 는 느낌 이 들 는 수업 계속 듣 고 싶 은 수업 이 지만 교수 님 이 올해 에 도 신입 생 들 대상 으로 하 는 수업 이랑 교양 만 진행 하 ㄴ다고 하 아서 아쉬움 .. 정규 시험 2 번 중간 기말 보 고 중간 중간 마다 단어 시험 진행 2 번 정도 하 는데 공부 하 ㄴ다면 성적 도 그만큼 잘 나오 는 정도 라 걱정 안 하 어 도 되 ㅁ,,,,,,,,,,,,,,
"""첫 번 째 로 는 수업 의 내용 이 좋 고 유익 하 아서 열심히 듣 게 되 는 수업 이 고 "," 두 번 째 는 수업 의 질 은 상당히 떨어지 지만 교수 님 한테 찍히 면 큰일 나 ㄹ 것 같 아서 어쩌 ㄹ 수 없이 열심히 듣 게 되 는 수업 이 다""",,,,,,,,,,,,,,
"""A 로 채우 어 주시 길 ㄴ 하 는데 하 ㄴ 학기 동인 배우 ㄴ 것 은 없 는 듯 ", , , ," 진짜 그냥 학점 만 받 을 사람 한테 추천 ...""",,,,,,,,,,,,,,
평소 자신 의 행실 을 생각 하 시 면서 그것 보다 못 나오 았 으면 못 나오 았 지 절대 잘 나오 ㄹ 일 은 없 음,,,,,,,,,,,,,,
"""교수 님 도 원래 1 학년 안 가르치 셨 는데 올라오 는 애 들 이 다 들 씨 언어 포기 하고 오 니까 안 되 겠 다고 직접 가르치 겠 다며 1 학년 수업 하 시 게 되 ㄴ 것 이 ㄴ데 "," 사실 교수 님 이 처음 부터 자기 수업 빡 세 ㄹ 테 니까 정정 기간 에 다른 반 가 라고 가 라고 하 시 ㅁ""",,,,,,,,,,,,,,
에 그 ... 강의 평 을 .. 강의 평 에서 ... 강의 평 으로 갖 다가 ... 글 을 쓰 ㄴ다는 일 을 작성 해보 자면 ... 크 게 도움 이 되 ㄴ 다 느끼 어 지 지 ㄴ 않 는 다 잉 ... 발구르 기 하지만 수업 자체 의 강도 는 세 ㄴ 편입 ㅂ니다,,,,,,,,,,,,,,
보 니 80 의 비율 안 에서 A 와 B 를 교수 님 재량 으로 주 시 는 것 같 은 데 60 정도 A 주 시 고 20 를 각각 B 와 C 이하 로 주 시 는 것 같 습니다,,,,,,,,,,,,,,
근데 나 는 만약 에 성적 내리 어 주 시 ㄴ다고 하 시 었 어도  받 으면 그냥 안 고 가 ㄹ 것 같 음,,,,,,,,,,,,,,
맘 같 아 선 0 점 주 고 싶 은데 .. 하 .. 진짜 최악 의 수업 .. 제발 듣 지 말길 ... +  채우 어 주 는 것 같 기 는 한데 하 ㄴ 학기 가 괴로움 ..,,,,,,,,,,,,,,
"""수업 은 조 별 로 이루 어 지 는데 "," 조원 을 나누 는 것 이 STVN 이 라는 어플 로 자기 자신 에 대하 어 알 고 나 는 후 다른 친구 들 과 얼마나 맞 는지 대치 하 아서 성향 이 맞 는 친구 들 끼리 같 은 조가 되 는데 수업 을 하 면서 성향 이 같 다고 느끼 ㄴ 적 은 없 었 음""",,,,,,,,,,,,,,
일단 제일 처음 느끼 ㄴ 것 은 귀엽 다는 것 오 시 ㄴ지 얼마 안 되 시 어서 그렇 ㄴ지 학생 들 이랑 얘기 하 는 그것 좋아하 시 고 얘기 해주시 는 것 을 특히 좋아하 ㅁ,,,,,,,,,,,,,,
하나 깎 은 이유 는 화요일 수업 때문 ... 가 아서 별 것 안 하 고 교수 님 설명 몇 마디 만 듣 고 나오 아서 되게 일찍 끝나 는데 차라리 그렇 ㄹ 것 면 실습 이 끝나 ㄴ 뒤 나 싸 강 에서 하 아 주 시 었 으면 좋 겠 음,,,,,,,,,,,,,,
그리고 발표 준비 가 미흡 하 시 ㄴ 분 들 도 많 고 발표 종이 를 그냥 읽 는 분 도 많 아서 발표 시간 을 통하 아 뭘 얻 어가 거나 그런 것 은 없 었 어요,,,,,,,,,,,,,,
"""시험 범위 많 다고 하 는데 솔직히 내용 엄청 쉽 지 않 아 겹치 는 것 도 엄청 많 고 ... 그래서 엄청 잘 외우 어 지 던데 아 근데 수업 듣 어야 되 어 시험 범위 아니 ㄴ 부분 ", 중요 하 ㄴ 부분 ," 건너뛰 는 부분 많이 말하 아 주시 거든 특히 건너뛰 는 부분 되게 많 으니까 수업 들 어 수업 계 속 들 으면 시험 공부 진짜 쉽 ㄹ 것 이 야 내용 이 쉬 울 니까""",,,,,,,,,,,,,,
"""강의록 을 개인 블로그 에 올리 어 주시 기 는 하지만 그 내용 이 부실 하 아서 평소 에 필기 를 열심히 하 시 거나 친구 와 같 이 듣 는 것 을 추천 드리 어 요 개인 숙제 는 제시 되 ㄴ 주제 하나 를 A 4 한 장 분량 으로 조사 하 아 레포트 로 제출 하고 이 를 바탕 으로 발표 하 는 것 이 ㄴ데 "," 따로 준비 하 ㄹ 것 없이 레포트 만 만들 고 앞 에서 읽 으면 되 어 간단 하 아요""",,,,,,,,,,,,,,
나 는 괜찮 았 고 과목 이랑 잘 맞 아서 그렇 ㄴ지 재미있 었 어 .. 다만 학점 + 로 안채 워 주 시 는 것 같 아 .. A 0 받 았 거든 .. 교수 님 잘 가르치 어 주 시 고 알 는 것 도 많 으시 ㄴ 것 같 은 데 가끔 수업 시간 에 틀리 는 것 도 있 으시 고 교수 님 도 헷갈리 어 하 시 는 것 있 어서 무조건 협정문 보 고 공부 하 아,,,,,,,,,,,,,,
"""진짜 보드 타 ㄹ 줄 1 도 모르 았 고 "," 배우 면서 도 많이 넘어지 고 느 는 느낌 이 알 ㄴ 듣 어서 힘들 었 는데 두 번 째 수업 때 직접 자세 봐주 시 고 교정 하 아 주 시 어서 감사 하 았 음""",,,,,,,,,,,,,,
만 약 그 학생 이 문제 를 풀 었 다면 강의 를 듣 는 학생 들 에게 자신 이 받 고 싶 은 학점 을 부르 고 강의 를 듣 는 학생 들 이 그 학점 에 동의 를 하 면 그 학점 이 그대로 숙제 점수 에 평가 가 반영 되 ㅂ니다,,,,,,,,,,,,,,
"""마지막 시험 날 에 1 차 ", 2 차 점수 를 알리 어 주 시 었 는데 1 ," 2 차 점수 보 면 A + 을 받 을 점수 가 아니 ㄴ데 받 은 것 을 보 니까 학점 은 채우 어서 최대한 잘 주 시 려고 하 는 것 같 아요""",,,,,,,,,,,,,,
최고 의 교수 님 항상 10 분 15 분 일찍 끝내 주 시 는 데 다가 시험 2 주 간 은 시험 당일 만 나오 면 되 어서 좋 았 어요,,,,,,,,,,,,,,
솔직히 진짜 수업 시간 에 다른 반 처럼 시키 는 것 도 별로 없 고 맨날 수업 20 분 일찍 끝내 주심 또 수업 은 실생활 에 쓰 는 문법 들 알리 어 주 려는 느낌 그리고 개인적 으로 개그 가 나 의 취향 이 고 한국말 도 나름 잘 하 시 는 듯 그냥 좋 았 음,,,,,,,,,,,,,,
이 학기 동안 같 은 교수 님 수업 듣 었 는데 첫 학기 에 는 태도 점수 로 엄청나 게 깎 여서 B + 받 고 다음 학기 에 ㄴ 수업 태도 에 신경 쓰 어서 수업 듣 었 더니 A 주심 .. 항상 하 라는 것 만 자 ㄹ 하 아 오면 씨 까지 받 지 는 않 음,,,,,,,,,,,,,,
그냥 진짜 최고 교수 님 학생 들 배려 잘 해주시 고 멋있 고 칭찬 도 많이 해주시 고,,,,,,,,,,,,,,
시험 끝 날 때 마다 수고 하 았 다 고 사탕 이나 과자 같 은 것 챙겨주 시 고 학생 들 을 많이 생각하 아 주 는 것 이 눈 에 보이 어 요 굉장히 흥 이 많 으시 ㄴ데 처음 에 는 적응 안 되 지만 나중 에 는 적응 되 어서 재미있 었 어요,,,,,,,,,,,,,,
엄청 착하 시 고 배려 많이 해주시 는 듯 출석 매일 부르 시 고 그 추석 연휴 때문 에 보강 하 ㄹ 때 도 엄청 깐깐 하 게 체크 하 시 길래 출석 점수 반영 많이 되 ㄹ 줄 알 았 는데 점수 보 니까 그것 ㄴ 아니 ㄴ 듯,,,,,,,,,,,,,,
공부 하 아 가 았 는데 도 다 틀림 중간 기말 발표 시험 은 진짜 ... 억양 목소리 크기 아이 택 이런 것 엄청 중요시 하 아서 발표 같 은 것 잘 못하 시 는 분 들 은 어렵 ㄹ 것 같 아 요 이런 것 안 맞 는다,,,,,,,,,,,,,,
그냥 거르 삼 .. 제발 거르 어 .. 제 2 의 나 같 은 사람 이 나오 지 않 기 를 .. 아침 9 시 에 수업 가 는 것 짜증 남,,,,,,,,,,,,,,
"""출 결 중요시 하 는 것 알 겠 는데 나 가 잘 하 았 다 는 것 아니 지만 다 보건 에 유고 결석 이 라 무단 이 하나 도 없 었 는데 교수 재량 에서 점수 다 까 았 음 마음대로 아프 아도 안 되 ㄹ 듯 어느 정도 로 까 았 냐면 중간 ", 기말 , 에세이 ," 출 결 합산 하 아서 70 만점 에 67 점 받 았 는데 교수 재량 30 점 에서 맘대로 주 어서 시 뜸 이것 은 뭐 그냥 자 기 맘대로 학점 주 겠 단 심보 지 .. 그리고 성격 착하 아 보이 는데 몇 번 보다 보 면 뒤 끝 개 쩔 고 소심 찌 질 하 아서 하 ㄴ 것 도 없 는데 수업 시간 갑 분 쌓 아 만들 기 개 잘 하 ㅁ""",,,,,,,,,,,,,,
고등학교 때 와 달리 대학 에 오 니 같 은 학과 를 제외 하 고 는 친 한 친구 사귀 기 가 쉽 지 않 고 동아리 를 제외 하 면 다른 학과 친구 만들 기 가 제한적 이 ㄴ데 대학 생활 과 진로 탐색 은 한 번 에 다른 학과 친구 들 을 많이 그리고 깊 게 사귀 ㄹ 수 있 어서 좋 아요,,,,,,,,,,,,,,
처음 에 조 별 로 랜덤 지정석 에 앉 게 되 고 지정석 이 1 학기 동안 너 의 자리 야 일단 조원 듣 을 잘 만나 야 1 학기 동안 재미있 는 수업 이 되 고 아니 면 좀 지루 하 ㄹ 수 도 있 어 중간 중간 에 뭐 쓰 라는 것 많 은 것 랑 파일 에 활동 지 채우 어야 되 는 것 빼 고 는 2 학점 에 PF 과목 이 라 감수 하 ㄹ 만 하 다,,,,,,,,,,,,,,
"""굳이 알 ㄴ 들 어도 되 ㄹ 수업 이 ㄴ 것 같 아 요 페스 페일 이 어도 지루 하고 뻔하 ㄴ 얘기 들 도 많 고 "," 물론 정보 알리 어 주 시 는 것 에 있 어서 얻 어 가 는 것 이 많 은 학생 들 도 있 는 것 같 습니다""",,,,,,,,,,,,,,
시험 자체 도 계산 위주 에 숙제 내용 과 작년 기출 을 주 시 어서 그것 말 ㄴ 숙지 하 면 처리 가능 하 나 사이사이 에 계산 자체 에서 함정 을 집어넣 는 방식 활용 말 그대로 FM 그 자체 이 ㄴ 과목 이 라 빡 세 지만 하 는 만큼 나오 ㄹ 그런 과목 에 교수 님,,,,,,,,,,,,,,
.. 남 은 학교 생활 동안 피하 고 싶 은 교수 님 임 기 말 도 제대로 안 매기 시 는 것 같 고 교수 님 이 좋아하 시 는 애 들 만 이름 외우 어서 그 애 들 위주 로 질문 하 니까 숨 어 있 는 것 추천 하 ㅁ,,,,,,,,,,,,,,
일주일 마다 한 번 씩 실습 을 하 는데 플밍 초보 이 ㄴ 저 한테 ㄴ 빡 세 고 힘들 기 는 한데 지나 고 보 면 많이 도움 이 되 었 다는 것 을 깨 달 을 수 있 습니 당 시험 보다 빡 세 ㄴ 것 은 팀 별 숙제 .. 시간 많이 들 ㄹ 고요,,,,,,,,,,,,,,
숙제 소소 하 게 매주 자꾸 내주 시 는 것 는 귀찮 고 힘들 기 는 하 았 지만 매 수업 마다 주옥 같 은 좋 은 말씀 해주시 고 학생 들 을 진짜 로 성장 시키 고 싶 어 하 시 는 모습 이 보이 었 음,,,,,,,,,,,,,,
교수 님 강의 력 은 컴 학 탑 이 라고 생각 하 는 것 이 원래 수학 진짜 못하 는데 수업 들 을 때 모르 아도 일단 필기 하 아 놓 고 집 가 아서 복습 하 면 어느 정도 이해 되 고 또 수업 초반 에 복습 하 아 주 어서 수업 시간 에 집중 하 아서 듣 고 복습 말 ㄴ 하 어 도 A 는 나오 는 것 같 아 요 근데 이번 에 족보 터지 고 난리 나 아서 성적 도 좀 짜 게 주 어서 실망 하 기 ㄴ 하 았 는데 그래도 몇 안 되 는 명강의 니까 꼭 듣 기 ㄹ 바라 아요,,,,,,,,,,,,,,
.. 1 학기 보다 ㄴ 2 학기 시험 난이도 는 1 학기 에 는 쉽 었 구 2 학기 에 는 어렵 었 습니다,,,,,,,,,,,,,,
