’ 이런 것 이 시험 문제 에 나오 ㄴ 다 아무리 시험 에 낼 문제 가 없 어도 진짜 성의 없 고 강의 듣 은 것 에 대하 어 회의 감 느끼 었 다,,,,,,,,,,,,,,
"""총 15 주 우 수업 그러니까 30 회 수업 에서 4 일 은 팀 별 숙제 로 빼먹 고 ", 6 일 은 외부 특강 으로 빼먹 고 , 1 일 은 대 놓 고 출석 체크 안 하 ㄴ다고 오 ㄹ 사람 만 오 라고 하 고 ," 1 일 은 기말""",,,,,,,,,,,,,,
교수 님 열정적 이 시 고 재미있 으시 ㄴ 편 그러나 조 별 모임 2 번 이 있 는데 비율 이 꽤 나 높 고 준비 하 는 시간 이 오래 걸리 어서 ,,,,,,,,,,,,,,
"""다 정하 고 학생 들 참여 이끌 어 내 려고 많이 노력 하 시 고 중간 은 조 별 발표 로 대체 지만 "," 기말 은 조 별 발표 + 시험""",,,,,,,,,,,,,,
앞자리 에서 듣 은 사람 들 은 아주 만족 하 았 던 수업,,,,,,,,,,,,,,
에 휴 뒷자리 는 수업 도중 에 도 겁나 게 시끄럽 고 교수 님 이 지적 하 시 지만 말 을 치 어 듣 지 를 않 는다,,,,,,,,,,,,,,
"""수업 내용 과 시험 이 관계없 는 내용 이 많 아서 아쉽 기 도 하지만 "," 그래서 다른 수업 에서 ㄴ 듣 을 수 없 는 내용 들 이 많 아 좋 기 도 하 았 다""",,,,,,,,,,,,,,
아 잉 죠 아요 ㅇ 저 의 최고 의 선생 님 이 ㅂ 니 당 이 교수 님 꼭 들 으시 어요,,,,,,,,,,,,,,
개인적 으로 는 아주 재미있 게 들 었 던 수업 이 ㄴ데 모든 강의 평 에서 아주 강하 ㄴ 혹평 을 하 길래 안타깝 ㄴ 마음 에 강의 평 을 쓰 ㅁ,,,,,,,,,,,,,,
나 한테 이 수업 이 어떤 의미 가 있 었 냐면 유통 물류 라는 분야 에 크 ㄴ 흥미 를 갖 게 하 고 진로 를 진지 하 게 고민하 만들 어 주 ㄴ 수업 이 ㅁ,,,,,,,,,,,,,,
물론 수업 의 내용 이 시험 이랑 상관 없 는 부분 이 굉장히 많 기 는 하 았 지만 교과서 와 인터넷 검색 등 으로 는 쉽 게 접하 ㄹ 수 없 는 이야기 들 을 많이 하 아 주 시 었 음,,,,,,,,,,,,,,
다음 강의 규모 는 어떻 ㄹ지 모르 겠 지만 이번 학기 와 같이 크 ㄴ 큐 모라 면 수업 을 열심히 듣 고자 하 는 학생 에게 ㄴ 심각 하 ㄴ 문제 가 되 ㄹ 수 있 음,,,,,,,,,,,,,,
학점 을 떠나 서 마음 만 먹 는 다면 중 고등학교 에서 ㄴ 듣 을 수 없 었 던 다양 하 ㄴ 내용 을 접하 며 시야 를 넓히 ㄹ 수 있 다고 나 는 믿음,,,,,,,,,,,,,,
심지어 일반 학생 들 이  하 ㄹ 때 보 니까 ㄴ 안 온 사람 중 몇 명 은 출석 해 놓 고 몇 명 은 결석 해 놓 던데,,,,,,,,,,,,,,
이 미 열 아 서 문제 보 ㄴ 학생 들 이 있 음,,,,,,,,,,,,,,
특히 깨 어 있 는 교수 이 ㄴ 척 하 면서 내세우 는 다른 교수 님 들 과 의 차이 들 이 있 는데 전부 다 허 구 이 ㅁ,,,,,,,,,,,,,,
이 수업 듣기 싫 으면 듣 지 마르 아 고 하 시 면서 출석 에 굉장히 예민 하 ㅁ,,,,,,,,,,,,,,
하지만 교수 님 본인 은 거의 매번 지각 하 시 고 시험 직전 까지 수업 하 며 보충 주 에 시험 을 보 는 지경 까지 이르 게 되 ㅁ,,,,,,,,,,,,,,
일부 학생 들 의 불성실 하 ㄴ 태도 에 도 문제 가 있 었 지만 그 학생 들 이 모든 수업 에 그런 태도 를 보이 는 것 이 아니 라는 점 과 이 교수 님 강의 도 처음 에 는 모두 집 중하 는 모습 을 보이 었 다는 점 을 생각하 았 을 때 교수 님 께서 도 강의 를 되돌아보 는 시간 을 가지 었 으면 하 는 바람 이 네요,,,,,,,,,,,,,,
강의 력 이 얼마나 떨어지 면 수업 듣 는 절반 이 넘 는 사람 이 출 튀 하 ㄹ 생각 하 겠 냐,,,,,,,,,,,,,,
교수 님 친절 하 시 고 과 하 ㄴ 배려 그리고 보강 은 언제나 전시회 굳,,,,,,,,,,,,,,
전시회 숙제 덕 에 수업 과 연결 되 ㄴ 전시 를 알 게 되 고 보 ㄹ 수 있 어서 감사 하 았 습니다,,,,,,,,,,,,,,
시험 은 단답 + 서술 이 고 수업 잘 듣 고 암기 하 면 되 ㅁ,,,,,,,,,,,,,,
글 미 갓 쿡 영 가 아 줄 ㄴ 성 교수 님 이 시 다,,,,,,,,,,,,,,
교수 님 이 완전 매력 넘치 ㄴ다,,,,,,,,,,,,,,
갓 줄 ㄴ 성 교수 님 이 계시 ㄴ다면 다른 강의 다 버리 고 갓 줄 ㄴ 성 교수 님 수업 들 으시 어요,,,,,,,,,,,,,,
이 관문 만  레포트 를 늦 게 내지 않 거나 지각 을 하 지 않 는 하 ㄴ 당신 에게 는 갓 줄 ㄴ 성 교수 님 의 은총 이 함께 하 시 ㄴ다,,,,,,,,,,,,,,
교수 님 천사 그 자체,,,,,,,,,,,,,,
대신 출석 은 30 분 되 자마자 부르 시 니까 빨리 오 아야 하 ㅁ,,,,,,,,,,,,,,
"""수업 전 에 지금 진행 되 고 있 는 저 는 시 나 전시 공간 소개 해주시 고 수업 은 미디어 아트 작품 들 소개 "," 설명 하 아 주 시 ㅁ""",,,,,,,,,,,,,,
교수 님 매우 좋 으 시 구 착 하 시 ㅂ니다,,,,,,,,,,,,,,
대천사 가브리엘 이 환생 하 ㄴ 듯 하 ㄴ 착하 ㅁ,,,,,,,,,,,,,,
수업 준비 도 열심히 하 아 오 시 어서 가끔 잠 을 못 이기 어 자 ㄹ 때 면 하 ㄴ 없이 죄송 하 아 지 ㄴ다,,,,,,,,,,,,,,
자연 로그 상수 가 무엇 이 ㄴ지 모르 는 분 이 계시 다면 한 시 라도 빠르 게 드랍  걸 추천,,,,,,,,,,,,,,
교수 님 은 착하 심 나 가 수업 을 못 따라가 는 것 뿐,,,,,,,,,,,,,,
학점 무조건 챙겨주 심 .. 공수 2 안 하 아 주 시 어서 슬프 ㄹ 뿐 이 고 학생 들 입장 먼저 생각하 아 주 시 ㄴ 다 시험 나 ㄹ 자리 를 복잡 하 게 앉 게 하 시 어서 뭐 이렇게 까지 하 ㄹ 수 있 나 생각하 ㄹ 수 있 지만 다 학생 듣 을 위하 ㄴ 것 이 ㅁ,,,,,,,,,,,,,,
수학 빠가 도 자료 보 고 공부 말 ㄴ 하 면 A + 매우 가능,,,,,,,,,,,,,,
+ 논문 에 76 편 이 ㄴ가 이름 이 올라가 있 으시 ㄴ 나 도 전도 유망 하 시 ㄴ .. 강의 력 에 대하 아서 매우 걱정 하 았 으나 .. 시간 이 지나 면 지나 ㄹ수록 걱정 사라지 었 음,,,,,,,,,,,,,,
학점 채우 어 주 시 ㄴ 다 무조건 플라스 라고 계속 말씀 하 시 기 는 하 시 었 는데 꽉꽉 채우 어 주 시 ㄹ 줄 이야,,,,,,,,,,,,,,
학생 편의 엄청 챙기 어 주심,,,,,,,,,,,,,,
친절 하 시 고 인자 하 시 며 자세 하 ㄴ 설명 을 하 어 주 시 ㄴ다,,,,,,,,,,,,,,
온화 하 시 고 왕 친절 하 시 고 모르 는 것 완전 친절 하 게 답 하 아 주 시 ㄴ다,,,,,,,,,,,,,,
수업 시간 에 필기 열심히 하 고 교수 님 이 풀 으라고 하 시 ㄴ 문제 열심히 풀 고 책 예제 다 풀 줄 알 면 A +,,,,,,,,,,,,,,
A + 못 받 을 줄 알 고 쫄 고 잇 엇 는 데 A + 주 시 었 다,,,,,,,,,,,,,,
강의 력 은 5 점 만점 에 4,,,,,,,,,,,,,,
8 점 수준 으로 매우 좋 습니다,,,,,,,,,,,,,,
"""교수 님 의 설명 이 뛰어나 기 때문 에 ","""",,,,,,,,,,,,,,
 원탑 갓 성자 찬양 하 아 수업 잘 듣 고 복습 잘하 고 예제 많이 풀 어 보 면 A 받 습니다,,,,,,,,,,,,,,
외치 어 갓 선기 수학 을 수강 하고 싶 은데 민선기 교수 님 이 있 다,,,,,,,,,,,,,,
진짜 민선기 교수 님 수업 들 으면 들 는 생각 이 수학 이 이렇게 이해 가 쉽 ㄴ 과목 이 었 나,,,,,,,,,,,,,,
이 생각 이 들 ㄹ 정도 로 설명 매우 깔끔 하 시 고 친절 하 시 ㅁ,,,,,,,,,,,,,,
학생 들 요구 도 잘 반영해 주 시 고 학점 도 꽉 꽉 채우 어 주 시 는 것 같 음,,,,,,,,,,,,,,
장점 민선기 교수 님 은 이 번 온라인 강의 때 늦 게 강의 를 올리 신 적 없이 책임감 있 게 강의 를 올리 어 주 시 었 습니다,,,,,,,,,,,,,,
물론 불가피 하 ㄴ 상황 으로 못 올리 시 게 되 었 을 때 는 다음 영상 에서 미안 하 다는 말씀 과 함께 수업 을 시작 하 아 주 시 어서 감사 하 았 습니다,,,,,,,,,,,,,,
또한 수업 영상 이 하 ㄴ 강의 에 20 여기 서 설명도 귀 에 쏙쏙 박히 게 하 아 주 시 어서 좋 은 학점 도 챙기 고 공부 하 ㄹ 때 도 도움 이 많이 되 었 던 것 같 습니다,,,,,,,,,,,,,,
또한 코로나 로 이 ㄴ 하 ㄴ 상황 으로 중간 를 숙제 형 으로 대체 하 아 주 시 ㄴ 것 도 좋 았 고 시험 문제 난이도 나 수업 방식 이 짧 고 굵 게 이해 잘 되게 하 아 주 시 어서 좋 았 습니다,,,,,,,,,,,,,,
10 명 중 10 명 이 갓 선기 교수 님 이 라는 것 에 동의 하 ㅂ니다,,,,,,,,,,,,,,
그리고 수업 영상 에서 잘못 되 ㄴ 부분 에 대하 어 메일 을 보내 면 다음 영상 에서 메일 에 대하 ㄴ 피드백 을 첨부 하 아 주 시 어서 온라인 강의 이 ㅁ,,,,,,,,,,,,,,
강의 에서 이해 가 안 되 는 부분 을 질문 드리 면 꼼꼼 하 게 대답 하 아 주 시 어서 좋 았 습니다,,,,,,,,,,,,,,
수학 에 대하 ㄴ 지식 이 별로 없 는 저 이 었 지만 이해 가 잘 되 ㄹ 정도 로 수업 을 잘 하 아 주 시 ㅂ니다,,,,,,,,,,,,,,
온라인 강의 라 조금 아쉽 ㄴ 부분 이 있 지만 오프라인 에서 는 더 더 좋 은 교수 님 이 ㄹ 것 같 아 요 수업 내용 에 대하 ㄴ 질문 도 꼼꼼히 답 하 아 주 시 고 1 학기 에 진행 하 ㄴ 수업 중 에 제일 좋 았 다고 하 어 도 과 언 이 아니 ㄹ 정도 기 때문 에 추천 을 안 하 ㄹ 수 가 없 습니다,,,,,,,,,,,,,,
진짜 로 4 년 내내 수업 듣 고 싶 은 교수 님 친절 하 게 설명 해주시 고 문의 하 면 바로 답장 하 아 주 시 어서 편하 게 수업 듣 었 음,,,,,,,,,,,,,,
..... 진짜 최고 중 최고 ..... 10 명 중 10 명 이 만족 하 는 수업 진짜 최고 다,,,,,,,,,,,,,,
교수 님 께서 수업 도 잘 해주시 고 메일 로 질문 하 면 빠르 게 답장 해주시 면서 학생 들 과 적극적 으로 소통 하 시 려고 하 는 모습 이 매우 마음 에 들 었 습니다,,,,,,,,,,,,,,
수업 들 을 때 집중 하 아서 듣 었 다면 진짜 복습 도 필요 없 을 정도 로 완벽 하 ㄴ 강의 하 어 주 심,,,,,,,,,,,,,,
교수 님 말투 도 귀 여우 시 고 학점 도 잘 주 시 어요,,,,,,,,,,,,,,
갓 태욱 빛 태욱 진짜 전설 그 자체 이 시 ㄴ 분,,,,,,,,,,,,,,
진짜 피드백 을 잘 수용 하 아 주 시 ㅂ니다,,,,,,,,,,,,,,
문제 풀이 도 깔끔 하고 많 은 학생 들 이 말하 았 듯이 A + 을 퍼 주 시 ㅂ니다,,,,,,,,,,,,,,
학점 도 완전 잘 주 시 ㅂ니다,,,,,,,,,,,,,,
학점 느 님 갓 태욱 거의 80 A + 받 은 것 같 아요,,,,,,,,,,,,,,
양태욱 교수 님 은 최고 시 ㅂ니다,,,,,,,,,,,,,,
눈 이 부시 었 기 때문 에 ... 양태욱 교수 님 은 그저 빛 이 ㅂ니다,,,,,,,,,,,,,,
양태욱 교수 님 은 학점 느 님 그 자체 이 ㅂ니다,,,,,,,,,,,,,,
그냥 학점 느 님 그 자체 ... 갓 태욱 교수 님 사랑 하 ㅂ니다,,,,,,,,,,,,,,
진짜 전설 그 자체,,,,,,,,,,,,,,
하 ... 빛 태욱 .. 이번 학기 당신 이 없 었 으면 저 는 휴학 각 을 보 았 을 것 이 ㅂ니다,,,,,,,,,,,,,,
질문 도 잘 받 아 주 시 고 무엇 보다 수업 이 타이트하 지 않 은 것 이 좋 습니다,,,,,,,,,,,,,,
수업 은 책 을 그대로 짚 어 주 는 식 이 어서 그렇게 열심히 알 ㄴ 들 었 지만 혼자 공부 하 아도 충분 하 았 고 교수 님 이 좋 으시 ㄴ 분 이 었 음,,,,,,,,,,,,,,
"""일단 굉장히 잘 가르치 시 고 "," 인성 킹 가 아""",,,,,,,,,,,,,,
"""교수 님 은 좋 으시 ㄴ데 "," 진도 를 잘 못 맞추 시 어서 어렵 었 음""",,,,,,,,,,,,,,
전형적 이 ㄴ 고등학교 수학 선생 님 느낌 이 고,,,,,,,,,,,,,,
얼굴 이름 확인 하 면서 출석 부르 시 기 때문 에 출 튀 생각 은 접 으시 는 것 이 좋 습니다,,,,,,,,,,,,,,
그리고 문제 도 연습 문제 는 안 풀 어 주 시 고 책 에 문제 풀이 다 나오 아 있 는 거만 다시 풀 어 주 시 어요,,,,,,,,,,,,,,
안 좋 은 점 은 시험 이 기말 1 번 이 어서 집중 하 아서 잘 보 시 어야 하 아요,,,,,,,,,,,,,,
그냥 책 읽 어 주 고 문제 풀 어 주 는데 엄청 틀리 고 수업 끝나 면 남 는 것 이 별 루 없 음,,,,,,,,,,,,,,
하 ㄴ 단원 끝 날 떄  연습 문제 풀 이 나가 고 시험 은 연습 문제 풀 었 고 응용 조금 하 ㄹ 수 있 으면 풀 수 있 음,,,,,,,,,,,,,,
수업 이 꽤 나 지루 하나 내용 자체 는 전반적 이 ㄴ 내용 을 다루 시리 어 노력 하 시 ㅂ니다,,,,,,,,,,,,,,
교수 님 도 굉장히 좋 은 분 이 고 열정적 이 시 ㄴ데 하 ㄴ 자 안 좋아하 면 강의 가 조금 졸리 ㄹ 수 있 어요,,,,,,,,,,,,,,
생각 만큼 한자 를 달달 외우 는 것 이 아니 라 교수 님 이 나오 ㄹ 만 하 ㄴ 부분 을 다 짚 어 주 시 ㅂ니다,,,,,,,,,,,,,,
9 시 강의 라 다 들 출 결 에서 깎 아 먹 으므로 출석 말 ㄴ 잘 하 어 도 평균 는 치 는 편,,,,,,,,,,,,,,
"""거의 + 채우 어 주 시 는 편 이 고 "," 수업 을 일찍 끝내 주 시 거나 시험 범위 를 줄이 어 주 시 는 등 학생 편의 를 최대한 잘 보 아 주 시 ㅂ니다""",,,,,,,,,,,,,,
"""한 자는 어렵 거나 "," 나오 ㄹ 만 하 ㄴ 부분 을 교수 님 이 잘 짚 어 주시 므로 평소 에 수업 을 잘 듣 어야 하 ㅂ니다""",,,,,,,,,,,,,,
"""중간 나 기말 를 모두 잘 보 면 A + "," 한 쪽 만 잘 보 면 B + 이 ㄴ 강의 이 ㅂ니다""",,,,,,,,,,,,,,
