"""예제 도 자주 칠판 에 풀 어 주 시 는데 굉장히 꼼꼼 하 게 설명 하 아 주 시 어서 "," 그냥 저희 는 가만히 입 만 벌리 고 교수 님 께서 떠먹 여주시 는 밥 을 먹 으면 되 는 것 이 ㅂ니다""",,,,,,,,,,,,,,
과목 자체 가 어렵 ㄴ 것 이 ㄴ지 기말 개 망하 았 는데 성적 은 잘 나오 ㅁ,,,,,,,,,,,,,,
시험지 다 걷 어 가 아서 선배 가 기억나 는 것 말해 주 ㄹ 뿐 .. 심지어 말하 아 주 어도 변형 되 ㅁ,,,,,,,,,,,,,,
"""유기화 학이 것 이 꾸준히 하 지 않 으면 안 되 는 과목 이 라 개인 의 역량 도 중요 하 지만 "," 교수 님 께서 설명 을 잘 해주시 기 때문 에 이해 하 기 는 쉽 다""",,,,,,,,,,,,,,
어떻하 게 보 면 깔끔 하 게 수업 도 하 시 고 출석 도 항상 정 시 에 딱 부르 시 어서 성적 처리 부분 에 있 어서 는 정갈하 시 ㅂ니다,,,,,,,,,,,,,,
교수 님 설명도 잘 해주시 고 학점 도 잘 주 시 어요,,,,,,,,,,,,,,
본인 예복 습 만 잘하 심 A 받 기 쉽 어요,,,,,,,,,,,,,,
왠 만 하 아 선 + 로 주 시 ㅂ니다,,,,,,,,,,,,,,
어렵 어 어어 어엉 듣 는 인원 이 적 어서 다 채우 어 주 기 ㄴ 하 는데 생각 보다 성적 받 기 힘들 어여,,,,,,,,,,,,,,
다른 강의 평 말 마따나 주변 에 같이 앉 는 사람 들 이 하 ㄴ 조가 되 고 기말 까지 계속 그 조 와 함께 하 기 때문 에 팀 프로젝트 열심히 하 어 주 는 친구 들 과 앉 기 ㄹ 바람,,,,,,,,,,,,,,
"""기말 은 사업 계획서 를 PPT 로 만들 어 발표 하 는 것 이 ㄴ데 "," 학생 들 의 공감 이 매우 높 은 비율 을 차 지 하 기 때문 에 잘 생각하 아 야 하 ㄴ다""",,,,,,,,,,,,,,
"""족 권 명시 하 아야 하 는데 "," 이 때 조원 들 의 합의 로 공헌 도 가 높 은 수 는 으로 이름 을 나열 하 ㄴ다""",,,,,,,,,,,,,,
"""교수 님 께 기억 이 남 는 사람 이 라면 어 지간 히 말 도 안 되 는 답변 이 아니 ㄴ 이상 중간 주관식 시험 이나 "," 기말 발표 에 있 어서 + 가 되 ㄹ지언정 - 가 되 지 ㄴ 않 는 것 같 다""",,,,,,,,,,,,,,
"""마케팅 현업 에 종사 하 는 사람 이 라 강의 력 은 확실히 좋 지만 수업 내용 이 넓 지 도 않 고 기말 로 팀 프로젝트 을 ", ,"""",,,,,,,,,,,,,,
기말 조 별 발표 전 까지 는 강의 명에 맞 게 퀄리티 좋 은 강의 를 듣 을 수 있 어서 좋 았 는데 기 말 2 주 우 전쯤 갑자기 조 별 숙제 로 사업 계획서 를 써 오 라는 것 은 좀 그리하 었 다,,,,,,,,,,,,,,
수업 은 앵 가 ㄴ 한데 성적 주 는 기준 이 교수 맘대로 극 혐 ,,,,,,,,,,,,,,
좋 은 점 만 미치 ㄴ 듯이 조명하 문제점 은 바라보 지 않 는 수업,,,,,,,,,,,,,,
중간 를 변별력 있 게 내 지 도 않 았 으면서 딱 보 아도 기말 내기 귀찮 아서 급하 게 애 들 팀 프로젝트 시키 어서 사업 계획서 만들 게 시키 고,,,,,,,,,,,,,,
그러 다가 성적 줄 세우 기 어렵 어 지 니까 팀 별 로 공헌 도 등 수 세우 어서 멀쩡 하 던 팀 분위기 다 망치 어 놓 고,,,,,,,,,,,,,,
조 별 숙 제 많 지만 교수 님 은 착하 심 재미있 기 도 하 고 나쁘 지만 은 않 은 수업,,,,,,,,,,,,,,
다른 수업 에 비하 아 부담 이 적 었 고 배경 지식 이 영향 을 끼치 는 타 과목 들 과 달리 딱 노력 만큼 성적 을 받 을 수 있 었 다,,,,,,,,,,,,,,
"""초청 강의 하 아 주 시 ㄴ 분 성함 "," 교수 님 직장 명 이런 문제 도 있 기 ㄴ 하 았 지만 그 외 의 문제 에서 점수 얻 어도 충분 하 ㅁ""",,,,,,,,,,,,,,
직장 명 같 은 것 은 수업 시간 에 도 여러 번 이야기 하 아서 듣 을 사람 은 다 들 었 을 듯,,,,,,,,,,,,,,
... 이것 이 수업 이 안 좋 다는 말 이 아니 라 나 에게 ㄴ 팀 프로젝트 주제도 조금 난해 하 았 고 나 랑,,,,,,,,,,,,,,
교수 님 은 좋 았 고 감사 하 게 도 +  채우 어 주심 무엇 ㄴ가 학생 들 을 많이 생각하 아 주 시 는 것 같 아서 좋 았 음,,,,,,,,,,,,,,
... 수업 내용 은 나쁘 지 않 고 시험 은 단답 에 약서 술 1 문제 가 음 ... 수업 내용 도 나오 고 특이 하 ㄴ 내용 도 나오 고 뭐 .. 공부 하 기 어렵 지 는 않 음,,,,,,,,,,,,,,
A 는 노력 에 비하 아 쉽 게 받 을 수 있 는 과목 이 라고 모두 가 말 하 ㅂ니다,,,,,,,,,,,,,,
특강 자체 는 수업 시간 에 새롭 ㄴ 내용 을 듣 을 수 있 다는 것 이 나쁘 지 ㄴ 않 았 지만 왜 시험 문제 를 강의 내용 을 더 묻 는 것 이 아니 라 강사 분 이름 을 쓰 라고 내 셨 을까요,,,,,,,,,,,,,,
"""참 "," 시험 나 ㄹ 시험지 뒷면 안 풀 고 교실 밖 으로 나가 았 다가 뒤늦 게 알아채 고 돌아오 ㄴ 사람 한테 풀 던 시험지 다시 돌리 ㄴ 조교 님 은 진짜 제일 이해 가 안 되 네요""",,,,,,,,,,,,,,
출 결 관리 나 수업 진행 면 에서 는 빡빡 하 지 않 으 시 지만 그만큼 기 말 준비 를 열심히 하 아야 하 ㅂ니다 그리고 교수 님 두 번 째 직장 이 그래서 어디 이 시 ㄴ지 아직 도 궁금 하 아요,,,,,,,,,,,,,,
팀 프로젝트 2 번 + 기말 1 번 + 특강 감상문 3 번 + 출 결 로 평가 하 ㄴ다,,,,,,,,,,,,,,
’ 이런 것 이 시험 문제 에 나오 ㄴ 다 아무리 시험 에 낼 문제 가 없 어도 진짜 성의 없 고 강의 듣 은 것 에 대하 어 회의 감 느끼 었 다,,,,,,,,,,,,,,
교수 님 열정적 이 시 고 재미있 으시 ㄴ 편 그러나 조 별 모임 2 번 이 있 는데 비율 이 꽤 나 높 고 준비 하 는 시간 이 오래 걸리 어서 ,,,,,,,,,,,,,,
"""다 정하 고 학생 들 참여 이끌 어 내 려고 많이 노력 하 시 고 중간 은 조 별 발표 로 대체 지만 "," 기말 은 조 별 발표 + 시험""",,,,,,,,,,,,,,
에 휴 뒷자리 는 수업 도중 에 도 겁나 게 시끄럽 고 교수 님 이 지적 하 시 지만 말 을 치 어 듣 지 를 않 는다,,,,,,,,,,,,,,
심지어 수업 도중 에 시험 범위 물어보 는 사람 도 있 었 다,,,,,,,,,,,,,,
다음 강의 규모 는 어떻 ㄹ지 모르 겠 지만 이번 학기 와 같이 크 ㄴ 큐 모라 면 수업 을 열심히 듣 고자 하 는 학생 에게 ㄴ 심각 하 ㄴ 문제 가 되 ㄹ 수 있 음,,,,,,,,,,,,,,
특히 깨 어 있 는 교수 이 ㄴ 척 하 면서 내세우 는 다른 교수 님 들 과 의 차이 들 이 있 는데 전부 다 허 구 이 ㅁ,,,,,,,,,,,,,,
4 학점 신경 쓰 지 말 아라 고 하 는데 듣 고 뭘 남 는 것 이 있 어야 학점 별로 이 어도 남 는 것 이 좀 있 었 다고 위안 을 삼 지 ... 남 는 것 은 1 도 없 음,,,,,,,,,,,,,,
시험 전 에 수업 하고 시험 하 는 디 기말 에 도 그렇 ㄹ 줄 모르 았 지,,,,,,,,,,,,,,
"""심지어 보충 주 에 시험 보 는 개막 장 교수 이 ㄴ데 "," 덕분 에 젤 꼴 지 로 종강 하 네""",,,,,,,,,,,,,,
강의 력 이 얼마나 떨어지 면 수업 듣 는 절반 이 넘 는 사람 이 출 튀 하 ㄹ 생각 하 겠 냐,,,,,,,,,,,,,,
교수 님 친절 하 시 고 과 하 ㄴ 배려 그리고 보강 은 언제나 전시회 굳,,,,,,,,,,,,,,
달달 아주 생 으로 달달,,,,,,,,,,,,,,
시험 은 단답 + 서술 이 고 수업 잘 듣 고 암기 하 면 되 ㅁ,,,,,,,,,,,,,,
수강 신청 이 힘들 지 ... 출석 하고 레포트 만 제때 제출 하 시 ㄴ다면 학점 걱정 은 안 하 아 도 되 ㅂ니다,,,,,,,,,,,,,,
보통 은 꿀 교양 을 0 순위 에 두 는 것 이 정상 이 지만 이 교수 님 의 강의 가 있 는 학기 에 는 이 교수 님 의 과목 이 해당 학년 학부 생 모두 의 0 순위 가 되 는 기 현상 이 발생 하 ㅁ,,,,,,,,,,,,,,
이 관문 만  레포트 를 늦 게 내지 않 거나 지각 을 하 지 않 는 하 ㄴ 당신 에게 는 갓 줄 ㄴ 성 교수 님 의 은총 이 함께 하 시 ㄴ다,,,,,,,,,,,,,,
학점 은 숙제 만 다 제출 하 면 A 주 시 는 것 같 음,,,,,,,,,,,,,,
근데 하 ㄴ 학기 35 편 쓰기 빡 시 어요,,,,,,,,,,,,,,
교수 님 은 착하 심 나 가 수업 을 못 따라가 는 것 뿐,,,,,,,,,,,,,,
학점 무조건 챙겨주 심 .. 공수 2 안 하 아 주 시 어서 슬프 ㄹ 뿐 이 고 학생 들 입장 먼저 생각하 아 주 시 ㄴ 다 시험 나 ㄹ 자리 를 복잡 하 게 앉 게 하 시 어서 뭐 이렇게 까지 하 ㄹ 수 있 나 생각하 ㄹ 수 있 지만 다 학생 듣 을 위하 ㄴ 것 이 ㅁ,,,,,,,,,,,,,,
+ 논문 에 76 편 이 ㄴ가 이름 이 올라가 있 으시 ㄴ 나 도 전도 유망 하 시 ㄴ .. 강의 력 에 대하 아서 매우 걱정 하 았 으나 .. 시간 이 지나 면 지나 ㄹ수록 걱정 사라지 었 음,,,,,,,,,,,,,,
학생 편의 엄청 챙기 어 주심,,,,,,,,,,,,,,
온화 하 시 고 왕 친절 하 시 고 모르 는 것 완전 친절 하 게 답 하 아 주 시 ㄴ다,,,,,,,,,,,,,,
강의 력 은 5 점 만점 에 4,,,,,,,,,,,,,,
8 점 수준 으로 매우 좋 습니다,,,,,,,,,,,,,,
하지만 숙제 를 스스로 열심히 하 ㄴ다면 A 는 거저 가지 어 가 ㅂ니다,,,,,,,,,,,,,,
"""시험 난이도 는 매해 바뀌 겠 으나 "," 중간 5080 기말 5080 정도 면 A 0 무난 하 게 나오 ㅂ니다""",,,,,,,,,,,,,,
 원탑 갓 성자 찬양 하 아 수업 잘 듣 고 복습 잘하 고 예제 많이 풀 어 보 면 A 받 습니다,,,,,,,,,,,,,,
진짜 민선기 교수 님 수업 들 으면 들 는 생각 이 수학 이 이렇게 이해 가 쉽 ㄴ 과목 이 었 나,,,,,,,,,,,,,,
학생 들 요구 도 잘 반영해 주 시 고 학점 도 꽉 꽉 채우 어 주 시 는 것 같 음,,,,,,,,,,,,,,
또한 수업 영상 이 하 ㄴ 강의 에 20 여기 서 설명도 귀 에 쏙쏙 박히 게 하 아 주 시 어서 좋 은 학점 도 챙기 고 공부 하 ㄹ 때 도 도움 이 많이 되 었 던 것 같 습니다,,,,,,,,,,,,,,
또한 코로나 로 이 ㄴ 하 ㄴ 상황 으로 중간 를 숙제 형 으로 대체 하 아 주 시 ㄴ 것 도 좋 았 고 시험 문제 난이도 나 수업 방식 이 짧 고 굵 게 이해 잘 되게 하 아 주 시 어서 좋 았 습니다,,,,,,,,,,,,,,
진짜 로 4 년 내내 수업 듣 고 싶 은 교수 님 친절 하 게 설명 해주시 고 문의 하 면 바로 답장 하 아 주 시 어서 편하 게 수업 듣 었 음,,,,,,,,,,,,,,
열심히 공부 하 면 학점 도 진짜 잘 주심,,,,,,,,,,,,,,
교수 님 말투 도 귀 여우 시 고 학점 도 잘 주 시 어요,,,,,,,,,,,,,,
숙제 감점 없 고 시험 문제 도 쉽 ㅁ,,,,,,,,,,,,,,
진짜 피드백 을 잘 수용 하 아 주 시 ㅂ니다,,,,,,,,,,,,,,
문제 풀이 도 깔끔 하고 많 은 학생 들 이 말하 았 듯이 A + 을 퍼 주 시 ㅂ니다,,,,,,,,,,,,,,
학점 느 님 갓 태욱 거의 80 A + 받 은 것 같 아요,,,,,,,,,,,,,,
양태욱 교수 님 은 학점 느 님 그 자체 이 ㅂ니다,,,,,,,,,,,,,,
그냥 학점 느 님 그 자체 ... 갓 태욱 교수 님 사랑 하 ㅂ니다,,,,,,,,,,,,,,
질문 도 잘 받 아 주 시 고 무엇 보다 수업 이 타이트하 지 않 은 것 이 좋 습니다,,,,,,,,,,,,,,
수업 은 책 을 그대로 짚 어 주 는 식 이 어서 그렇게 열심히 알 ㄴ 들 었 지만 혼자 공부 하 아도 충분 하 았 고 교수 님 이 좋 으시 ㄴ 분 이 었 음,,,,,,,,,,,,,,
"""일단 굉장히 잘 가르치 시 고 "," 인성 킹 가 아""",,,,,,,,,,,,,,
좋 은 점 은 숙제 가 없 습니다,,,,,,,,,,,,,,
안 좋 은 점 은 시험 이 기말 1 번 이 어서 집중 하 아서 잘 보 시 어야 하 아요,,,,,,,,,,,,,,
그냥 책 읽 어 주 고 문제 풀 어 주 는데 엄청 틀리 고 수업 끝나 면 남 는 것 이 별 루 없 음,,,,,,,,,,,,,,
하 ㄴ 단원 끝 날 떄  연습 문제 풀 이 나가 고 시험 은 연습 문제 풀 었 고 응용 조금 하 ㄹ 수 있 으면 풀 수 있 음,,,,,,,,,,,,,,
교수 님 도 굉장히 좋 은 분 이 고 열정적 이 시 ㄴ데 하 ㄴ 자 안 좋아하 면 강의 가 조금 졸리 ㄹ 수 있 어요,,,,,,,,,,,,,,
생각 만큼 한자 를 달달 외우 는 것 이 아니 라 교수 님 이 나오 ㄹ 만 하 ㄴ 부분 을 다 짚 어 주 시 ㅂ니다,,,,,,,,,,,,,,
9 시 강의 라 다 들 출 결 에서 깎 아 먹 으므로 출석 말 ㄴ 잘 하 어 도 평균 는 치 는 편,,,,,,,,,,,,,,
"""거의 + 채우 어 주 시 는 편 이 고 "," 수업 을 일찍 끝내 주 시 거나 시험 범위 를 줄이 어 주 시 는 등 학생 편의 를 최대한 잘 보 아 주 시 ㅂ니다""",,,,,,,,,,,,,,
"""한 자는 어렵 거나 "," 나오 ㄹ 만 하 ㄴ 부분 을 교수 님 이 잘 짚 어 주시 므로 평소 에 수업 을 잘 듣 어야 하 ㅂ니다""",,,,,,,,,,,,,,
오전 수업 이 라 출석 이 그리 좋 지 ㄴ 못하 았 는 데 에 시험 전날 밤새 서 어 달달 외우 었 더니 생각 보다 성적 이 꽤 좋 게 나오 았 어요,,,,,,,,,,,,,,
교수 님 께서 1 교시 수업 이 ㄴ 날 은 출석 을 5 분 늦 게 부르 어 주시 기도 하 았 고 나름 재미있 게 가르치 려고 노력 하 시 는 것 같 았 지만 약간 저 의 성향,,,,,,,,,,,,,,
수업 열심히 듣 고 시험 준비 하 면 점수 잘 나오 아요,,,,,,,,,,,,,,
학생 들 의견 잘 반영 하 시 는 편 이 고 과목 특성 상 지루 하 ㄹ 수 있 는데 교수 님 나름 대로 지루 하 ㄴ 것 해소 하 려 노력 하 십 ㅂ니다,,,,,,,,,,,,,,
4 학년 강의 라 하 기 에 ㄴ 난이도 면 에서 나 깊이 면 에서 나 무척 어 중간 한 강의 이 었 습니다,,,,,,,,,,,,,,
수업 은 진짜 잘 하 시 는데 시험 이 진짜 쉽 ㅁ,,,,,,,,,,,,,,
매주 내주 는 숙제 만 무난 하 게 풀 ㄴ다면 시험 괜찮 게 보 ㄹ 수 있 음,,,,,,,,,,,,,,
... 2 차 가 제일 어렵 다고 하 시 는데 어렵 기 는 하 았 으나 3 차 도 만만 치 않 았 음 ...,,,,,,,,,,,,,,
수업 잘 가르치 어 주 시 고 시험 1 차 쉽 고 2 차 3 차로 갈수록 어렵 ㄴ .. 분명히 3 차 쉽 ㄹ 끄 어라 하 시 었 는데 속 지 말 으시 어요,,,,,,,,,,,,,,
시험 시간 은 7080 분 사이 로 많 지 ㄴ 않 은데 1 차 는 상 난이도 의 문제 가 6 문제 중 0,,,,,,,,,,,,,,
5 문제한 문제 의 소 문제 말하 ㄴ 것 밖에 없 을 정도 로 쉽 지만 2 3 차 는 꽤 나 까다롭 ㄴ 편 이 ㅁ,,,,,,,,,,,,,,
물론 시험 이 엄청 쉽 지 는 않 지만 강의 를 열심히 듣 고 내용 들 을 잘 이해 하 았 다면 학점 따 기 는 엄청 힘들 지 는 않 다,,,,,,,,,,,,,,
이것 이 시험 시간 긴장 풀 어 주 ㄹ 것 같 은 소리 같 지만 멘탈 부서지 ㄹ 것 같 음,,,,,,,,,,,,,,
물론 꼼꼼 하 게 채점 하 시 는 탓 에 싫어하 는 사람 이 있 을 수 도 있 지만 한두 번 하 다,,,,,,,,,,,,,,
"""전자기 학 때 C + 받 아서 이번 에 는 안 듣 고 싶 었 는데 "," 교수 님 강의 력 이 나쁘 다고 생각 하 지 는 않 았 고 것 이 다가 다반 수강 이 이미 꽉 차 버리 어서 얼떨결 에 수강 하 게 되 었 습니다""",,,,,,,,,,,,,,
1 학기 때 그래도 수업 방식 은 몸 으로 익히 었 으니까 수업 내용 을 따라가 려고 노력 하고 같 은 문제 를 스스로 풀 고 암기 하 아서 도 풀 수 있 는 수준 으로 끌어올리 니까 시험 점수 가 아주 잘 나오 더라구요,,,,,,,,,,,,,,
강의 하 시 는 것 랑 학생 들 이 이해하 ㄹ 수 있 도록 노력 하 시 는 것 은 전기 과 에서 탑 3 안 이 든 다고 하 어 도 과 언 이 아니 다,,,,,,,,,,,,,,
또한 1 차 시험 이 끝나 고 교수 님 께서 는 반 들 끼리 의 시험 성적 평균 을 맞추 기 위하 아 난이도 조절 을 조금 만 하 ㄴ다고 하 시 나 난이도 조절 조금 만 하 시 어도 난이도 가 엄청나 게 증가 하 니 염두 하 아야 하 ㄹ 것 이 다,,,,,,,,,,,,,,
정리 하 자면 공부 하 기 에 는 좋 은 수업 이나 학점 따 기 는 어렵 다,,,,,,,,,,,,,,
"""시험 난이도 가 별로 임 "," 시험 점수 매기 는 것 깐깐 하고 시험 도 중 학생 한테 말 걸 거나 얘기 하 ㄹ 때 있 는데 진짜 신경 쓰이 고 스트레스 받 아요""",,,,,,,,,,,,,,
물론 모두 제로 베이스 에서 시작 하 는 수업 이 라 열심히 하 면 학점 따 가 ㄹ 수 있 음,,,,,,,,,,,,,,
"""시험지 확인 불가 "," 질문 은 수업 시간 에 무슨 문제 풀 어 주 시 어요""",,,,,,,,,,,,,,
강의 가 나쁘 ㄴ 것 은 아니 ㄴ데 1 년 동안 쭉 들 었 던 입장 에서 ㄴ 굳이 다시 듣 고 싶 지 ㄴ 않 네요,,,,,,,,,,,,,,
웅얼거리 는 느낌 이 강하 ㄴ 편,,,,,,,,,,,,,,
교수 님 친절 하 시 어서 공부 하 고자 하 는 의지 가 있 다면 많이 묻 고 배우 ㄹ 수 있 음,,,,,,,,,,,,,,
학점 잘 주 ㄴ다는 노잼 수업 보다  좋 은 교수 님 수업 들 으면서 공부 하 는 것 이 더 좋 다,,,,,,,,,,,,,,
시험 반영 비율 은 중간 30 기말 60 으로 성적 반영 하 거나 기 말 605 하 아서 기말 90 으로 더 잘 나오 ㄴ 성적 반영 하 ㄹ 수 있 어요,,,,,,,,,,,,,,
중간 만점 이 30 기말 만점 이 60 으로 반영 비율 만 크 ㄴ 것 이 아니 라 같 은 시험 시간 에 시험 문제 도 두 배 정도 이 ㅂ니다,,,,,,,,,,,,,,
중간 성적 알리 어 주 면서 대략적 으로 이 점수 면 이 정도 등급 이 다 하 고 알리 어 주 었 는데 기준 이 까다롭 어 보이 었 음,,,,,,,,,,,,,,
학점 은 성적 입력 기간 마감 30 분 전쯤 에 올리 ㄴ 듯,,,,,,,,,,,,,,
교수 님 강의 최 공 ... 저의 노력 이 부족 하 아 B + 을 받 았 지만 다음 에 교수 님 강의 를 듣 는다면 더 노력 하 아서 A + 을 꼭 받 도록 하 겠 습니다,,,,,,,,,,,,,,
교수 님 멋지 고 좋 으시 ㄴ 분 이 다 추천 하 ㄴ 다 근데 나 출석 전부 다 하 았 는데 왜 한 번 결석 하 ㄴ 것 ㄹ로 처리 하 아 놓 으시 ㄴ 것 이 지 ...,,,,,,,,,,,,,,
학교 에 몇 안 되 는 실력 과 인성 을 둘 다 갖추 ㄴ 교수 님 이 아니 ㄹ까 생각하 ㄴ 다,,,,,,,,,,,,,,
공대 생 도 수업 을 따라가 ㄹ 수 있 을 정도 로 수업 을 잘하 시 ㄴ다,,,,,,,,,,,,,,
"""그렇 기 에 변별력 이 떨어지 어 실수 "," 출석 등 이 타 수업 에 비하 아 높 은 비중 을 차지 하 ㄴ다""",,,,,,,,,,,,,,
단 4 번 문제 에 는 응용력 이 필요 하 아서 여기 서 점수 가 ㄹ 립 니 다 교수 님 책임감 도 있 으시 고 강의 력 도 훌륭 하 시 ㅂ니다,,,,,,,,,,,,,,
진짜 갓 창 수 열심히 하 ㄴ 만큼 점수 나오 아 요 다만 비율 이 딱딱 나누 어서 주 기 때문 에 점수 보 고 약간 실망 하 ㄹ 수 는 있 음,,,,,,,,,,,,,,
교수 님 이 좋 은 분 .... 참 좋 은 분 .. 시험 은 어렵 ..,,,,,,,,,,,,,,
교수 님 이 좋 으시 ㄴ 분 이 기 는 하나 시험 과 수업 이 상당히 어렵 었 다,,,,,,,,,,,,,,
... 그 중 에서 B 정도 면 뭐 선방 하 았 다 미시 는 갓 창 수 기 는 하 ㅁ,,,,,,,,,,,,,,
갓 창 수 교수 님 사랑 하 ㅂ니다,,,,,,,,,,,,,,
미시 국제 는 갓 창 수 교수 님 수업 들 으세 요,,,,,,,,,,,,,,
시험 은 족보 파티였 다가 와 장창 하 아 주 시 어서 나름,,,,,,,,,,,,,,
학생 들 이야기 를 참 잘 들 어 주심 .. 피드백 이 빠르 ㅁ,,,,,,,,,,,,,,
이번 중간 에 는 교수 님 이 작년 기 출 올리 어 주 시 고 연습 문제 찝어  공부 하 ㄹ 때 수월 햇  근데 안 배우 ㄴ 데 에서 도 시험 문제 나오 아서 교재 에 나오 는 것 위주 로 공부 하 는 것 추천 단점 은 교수 님 목소리 가 작 아서 이 ㄴ지 졸립 구 뒤 에 는 필기 가 잘 안 보이 ㄴ다는 것 ....,,,,,,,,,,,,,,
마지막 으로 학생 들 에게 정도 많 으시 고 배려 하 아 주 시 는 것 이,,,,,,,,,,,,,,
이 교수 님 수업 3 번 이나 듣 었 는 대 인성 이 좋 으시 ㄴ 분 나 가 좋아하 는 분 정도 되게 많 으 시 구 그러 심,,,,,,,,,,,,,,
모든 수업 이 ㄴ 강 으로 진행 하 시 었 고 숙제 도 학생 들 배려 하 아서 눈 꼽 만큼 내주 셨 으며 학점 도 최대한 채우 어 주 시 었 습니다,,,,,,,,,,,,,,
교수 님 진짜 최고 잘 가르치 시 고 학점 도 잘 주 시 는 듯 경제학 과 가 아니 라 다음 에 다른 수업 에서 뵈 ㄹ 수 있 을지 ㄴ 모르 겠 지만 기회 가 되 ㄴ다면 또 뵙 고 싶 을 정도 로 좋 은 교수 님 이 ㅁ,,,,,,,,,,,,,,
