발표 대충 하 고 교수 님 말씀 꾸벅꾸벅 졸 다가 수업 이 끝나 ㅁ,,,,,,,,,,,,,,
"""일단 중간 "," 기말 시험 은 없 습니다""",,,,,,,,,,,,,,
그래도 다른 수업 에 비하 아 무엇 ㄴ가 얻 어 가 ㄴ 느낌 은 있 어요,,,,,,,,,,,,,,
"""저 가 이 수업 을 추천 하 는 이유 는 교수 님 때문 이 ㄴ데 "," 창업 방면 에서 유능 하 ㄴ 교수 님 이 어서 배우 ㄹ 수 있 는 점 이 나 도 많 았 습니다""",,,,,,,,,,,,,,
수업 을 듣 는 하 ㄴ 학기 동안 외부적 이 ㄴ 활동 또한 되게 많 았 는데 기업가 콘서트 나 창업 캠프 는 사랑 이 이 었 습니다,,,,,,,,,,,,,,
3 시 간 수업 이 라는 설명 과 는 달리 3 시간 을 꽉 채우 어서 수업 하 아 본 적 은 없 는 것 같 고 수업 시간 에 틈틈이 쉬 는 시간 도 많이 주 시 었 고 루즈 하 시 다며 음료수 도 자주 사주 시 었 습니다,,,,,,,,,,,,,,
사실 반신반의 로 이 수업 에 참여 하 았 지만,,,,,,,,,,,,,,
프로젝트 하 는 것 은 뭘 하 는 건지 도 감도 안 오 기 는 한데 시험 은 공부 전혀 안 하 고 자기 생각 쓰 는 논술 형 이 라서 시험 기간 에 ㄴ 편하 았 어요,,,,,,,,,,,,,,
"""베이직 트레이딩 룰 에 대하 ㄴ 과 하 ㄴ 자신감 과 수익 성 에 대하 ㄴ 터무니 없 는 홍보 를 많이 하 아서 "," 차라리 교수 님 이 은퇴 를 급히 하 시 고 대출 을 있 는 대로 끌 어 쓰 시 어서 직접 몸소 보이 어 주 시 었 으면 하 는 바램 이 일 정도 이 다""",,,,,,,,,,,,,,
책 을 읽 어 주 시 는 교수 님 이런 수업 좋아하 면 듣 는 것 추천,,,,,,,,,,,,,,
수업 은 교수 님 강의 100 로 이루어지 고 강의 깔끔 하 ㅁ,,,,,,,,,,,,,,
""""," 무슨 기준 이 ㄴ지 모르 겠 다""",,,,,,,,,,,,,,
우리 가 생각 하 는 한류 와 는 조금 다른 느낌 이 었 어 뇨 전반적 이 ㄴ 역사 를 가르치 어 주 시 ㅂ니다,,,,,,,,,,,,,,
그냥 본인 이 열심히 하 시 면 되 ㅂ니다,,,,,,,,,,,,,,
그만큼 꿀 이 ㄴ데 사람 들 이 진짜 수업 을 알 ㄴ 들 음,,,,,,,,,,,,,,
한류 를 중심 으로 한국 대중문화 의 흐름 과 아시아 문화 도 배우 고 교수 님 께서 시청각 자료 도 많이 준비 하 아 주 시 어서 흥미 롭 고 부담 스럽 지 않 은 수업 이 ㅂ니다,,,,,,,,,,,,,,
강의 노트 도 제공 하 아 주 시 어서 수업 을 따라가 는데 도움 이 되 ㅂ니다,,,,,,,,,,,,,,
초반 은 쉽 어요,,,,,,,,,,,,,,
앞 으로 이런 교수 님 만 있 기 ㄹ 바라 ㄹ 정도 이 ㅂ니다,,,,,,,,,,,,,,
평균 이 매우 높 으므로 실수 에 주의 하 아야 하 ㅁ,,,,,,,,,,,,,,
전반적 으로 평생교육 의 다양 하 ㄴ 분야 를 알 수 있 어서 좋 았 어요,,,,,,,,,,,,,,
우리 학과 는 강의 평가 가 아무것 도 없 는데 그 이유 가 대체로 강의 가 불만족 스럽 어서 그런 것 같 다,,,,,,,,,,,,,,
일단 교수 님 이 수업 은 준비 를 해 오 는 것 이 ㄴ지 말 도 조용 하 다가 매우 느리 ㅁ,,,,,,,,,,,,,,
그렇게 횡설수설 하 는 듯 이야기 하 ㄴ 내용 이 기말 에서 나오 아서 좀 뒷통수 후리 어 맞 은 느낌,,,,,,,,,,,,,,
수업 시간 내내 어색 하 ㄴ 정적 만 흐름,,,,,,,,,,,,,,
교수 님 도 굉장히 귀 여우 시 어요,,,,,,,,,,,,,,
집중 도 잘 되 고 배우 ㄹ 것 이 많 은 수업 시험 은 배우 ㄴ 것 다 공부 하 아야 하 아요,,,,,,,,,,,,,,
교수 님 께서 요구 하 시 는 것 착실 하 게 하 시 고 시험 공부 를 잘 하 시 어요,,,,,,,,,,,,,,
광고 에 대하 ㄴ 전반적 이 ㄴ 개념 과 이해 를 얻 어 가 ㄹ 수 있 는 강의 이 었 습니다,,,,,,,,,,,,,,
하 ㄹ 것 이 많 아서 귀찮 기 는 한데 교수 님 이 참 좋 은 분임,,,,,,,,,,,,,,
"""교수 님 은 엄청 좋 았 고 "," 수업 내용 도 돌아보 면 괜찮 았 던 것 같 습니다""",,,,,,,,,,,,,,
배우 ㄹ 내용 이 많 고 열 정도 넘치 어 날 는 교수 님,,,,,,,,,,,,,,
역시 가장 유익 하고 흥미 로웠 던 강의 이 었 습니다,,,,,,,,,,,,,,
"""중간 가 있 고 "," 기말 대체 숙제 가 있 는데 중간 의 난이도 는 수업 에 열심히 임하 았 으면 충분히 해결 하 ㄹ 수 있 었 으며 기말 대체 숙제 는 하 ㄴ 한기 동안 배우 ㄴ 이론 을 자신 이 선정 하 ㄴ 분 석 텍스트 에 적용 하 는 것 이 ㅂ니다""",,,,,,,,,,,,,,
배우 는 것 도 많 고 재미있 어요,,,,,,,,,,,,,,
배우 ㄴ 이론 을 실제 영화 에 적용 하 아서 분석 하 는 실습 도 하 고 하 아서 더욱 이 하 아 가 아 쉽 었 던 수업 이 었 어요,,,,,,,,,,,,,,
진짜 재미있 고 유익 하 ㄴ 수업 이 었 어요,,,,,,,,,,,,,,
다른 말 로 하 면 열심히 하 면 그만큼 결과 가 나오 고 수업 의 질 도 좋 아서 힘들 었 지만 후회 없 었 던 수업,,,,,,,,,,,,,,
수업 내용 은 철학 과 글 미 를 섞 었 다고 생각 하 면 되 는데 진짜 많 은 생각 을 하 게 하 고 배우 ㄹ 것 많 아서 완전 추천,,,,,,,,,,,,,,
철학 수업 이 라고 하 아서 되게 어렵 고 재미없 는 그런 수업 이 아니 라 유익 하고 꼭 필요 하 ㄴ 수업 이 ㅂ니다,,,,,,,,,,,,,,
"""처음 에 말하 았 던 게임 세계관 을 짜 고 싶 으시 ㄴ 분 들 이나 마케팅 "," 기획 을 원하 시 는 분 들 또한 이 수업 이 ' 기본 지식 ' 으로써 도움 이 많이 되 ㄹ 거라 생각 하 ㅂ니다""",,,,,,,,,,,,,,
시험 은 중간 기말 2 번 보 고 PPT 진짜 꼼꼼 하 게 보 시 어야 하 아요,,,,,,,,,,,,,,
진짜 다른 평가 와 마찬가지 로 철학 그 자체 의 수업 이 다,,,,,,,,,,,,,,
수업 이 어렵 고 난해 하긴 하 았 지만 그만큼 재미있 는 수업 이 었 다,,,,,,,,,,,,,,
기말 에 뒤 통수 맞 기 는 하 았 지만 ... 수업 은 좋 았 음,,,,,,,,,,,,,,
하 ㄴ 학기 동안 무엇 ㄴ가 열심히 하 았 는데 그것 이 무엇 이 ㄴ지 아직 도 모르 겠 는 수업 교수 님 은 수업 에 대하 ㄴ 열 정도 있 으시 고 좋 으시 어요,,,,,,,,,,,,,,
하 ㄴ 학기 동안 열심히 하 았 고 그만 하 ㄴ 결과 를 얻 었 는데 애석 하 게 도 얻 어 가 ㄴ 것 이 없 습니다,,,,,,,,,,,,,,
일단 본인 이 하 시 는 수업 에 되게 열의 가 있 으시 ㅁ,,,,,,,,,,,,,,
"""모든 전공 을 통틀어 제일 기억 에 남고 "," 철학 과 예술 에 대하 어 생각 을 많이 해보 게 되 는 강의""",,,,,,,,,,,,,,
강의 력 은 0 점,,,,,,,,,,,,,,
교수 님 은 매우 인자 하 시 고 좋 으시 ㅁ,,,,,,,,,,,,,,
솔직히 코로나 때문 에 널 너 ㄹ 하 게 수업 들 었 다,,,,,,,,,,,,,,
"""평이 안 좋 아서 걱정 하 았 는데 "," 전공 수업 인 데 도 수업 자체 는 재미있 고 교수 님 도 좋 으시 고 시험 도 분별력 있 고 많이 배우 어 가 ㄹ 수 있 었 던 좋 은 수업 이 었 습니다""",,,,,,,,,,,,,,
온라인 강의 라 그런 것 이 ㄴ지 모르 아도 혼자 중 얼 중 얼 거리 면서 말 하 시 는데 그것 이 은 근 재미있 음,,,,,,,,,,,,,,
"""군더더기 없이 수업 이 진행 되 지만 재미있 는 썰 이 있 다던가 "," 좀 더 심화 되 ㄴ 지식 과 통찰력 을 배우 ㄹ 수 있 는 심화 강의 는 아니 었 음""",,,,,,,,,,,,,,
시간 흐름 에 따르 아 배우 어서 전체적 이 ㄴ 흐름 을 잡기 좋 다,,,,,,,,,,,,,,
학교 의 교수 임용 및 강의 제도 의 허점 을 여실히 보이 어 주 는 강의 다,,,,,,,,,,,,,,
"""특히 수업 때 는 숭 뽕 "," 아웃풋 강조 하 면서 정작 절대평가 이 ㄴ 자기 강의 는 엄청 깐깐 하고 불합리 하 ㄴ 학점 을 주 는 점 은 모순 이 라고 생각 하 게 되 ㄴ다""",,,,,,,,,,,,,,
항상 안전 챙기 시 고요,,,,,,,,,,,,,,
교수 님 품질 경영 에 이어서 두 번 째 로 듣 는 수업 이 었 지만 교수 님 이 학생 들 에 대하 ㄴ 관심 과 배려 가 많 으시 어서 학기 중 에 교수 님 과 상담 하 는 것 을 적극 추천 하 ㅂ니다,,,,,,,,,,,,,,
도움 되 는 얘기 도 많이 해주시 고 수업 즐겁 게 잘 들 었 습니다,,,,,,,,,,,,,,
그래도 학생 생각하 아 서 범위 도 줄이 어 주 시 고,,,,,,,,,,,,,,
