양태욱 교수 님 은 학점 느 님 그 자체 이 ㅂ니다,,,,,,,,,,,,,,
그냥 학점 느 님 그 자체 ... 갓 태욱 교수 님 사랑 하 ㅂ니다,,,,,,,,,,,,,,
질문 도 잘 받 아 주 시 고 무엇 보다 수업 이 타이트하 지 않 은 것 이 좋 습니다,,,,,,,,,,,,,,
"""일단 굉장히 잘 가르치 시 고 "," 인성 킹 가 아""",,,,,,,,,,,,,,
하 ㄴ 단원 끝 날 떄  연습 문제 풀 이 나가 고 시험 은 연습 문제 풀 었 고 응용 조금 하 ㄹ 수 있 으면 풀 수 있 음,,,,,,,,,,,,,,
교수 님 도 굉장히 좋 은 분 이 고 열정적 이 시 ㄴ데 하 ㄴ 자 안 좋아하 면 강의 가 조금 졸리 ㄹ 수 있 어요,,,,,,,,,,,,,,
"""거의 + 채우 어 주 시 는 편 이 고 "," 수업 을 일찍 끝내 주 시 거나 시험 범위 를 줄이 어 주 시 는 등 학생 편의 를 최대한 잘 보 아 주 시 ㅂ니다""",,,,,,,,,,,,,,
"""한 자는 어렵 거나 "," 나오 ㄹ 만 하 ㄴ 부분 을 교수 님 이 잘 짚 어 주시 므로 평소 에 수업 을 잘 듣 어야 하 ㅂ니다""",,,,,,,,,,,,,,
교수 님 께서 1 교시 수업 이 ㄴ 날 은 출석 을 5 분 늦 게 부르 어 주시 기도 하 았 고 나름 재미있 게 가르치 려고 노력 하 시 는 것 같 았 지만 약간 저 의 성향,,,,,,,,,,,,,,
학생 들 의견 잘 반영 하 시 는 편 이 고 과목 특성 상 지루 하 ㄹ 수 있 는데 교수 님 나름 대로 지루 하 ㄴ 것 해소 하 려 노력 하 십 ㅂ니다,,,,,,,,,,,,,,
수업 잘 가르치 어 주 시 고 시험 1 차 쉽 고 2 차 3 차로 갈수록 어렵 ㄴ .. 분명히 3 차 쉽 ㄹ 끄 어라 하 시 었 는데 속 지 말 으시 어요,,,,,,,,,,,,,,
"""전자기 학 때 C + 받 아서 이번 에 는 안 듣 고 싶 었 는데 "," 교수 님 강의 력 이 나쁘 다고 생각 하 지 는 않 았 고 것 이 다가 다반 수강 이 이미 꽉 차 버리 어서 얼떨결 에 수강 하 게 되 었 습니다""",,,,,,,,,,,,,,
강의 하 시 는 것 랑 학생 들 이 이해하 ㄹ 수 있 도록 노력 하 시 는 것 은 전기 과 에서 탑 3 안 이 든 다고 하 어 도 과 언 이 아니 다,,,,,,,,,,,,,,
또한 1 차 시험 이 끝나 고 교수 님 께서 는 반 들 끼리 의 시험 성적 평균 을 맞추 기 위하 아 난이도 조절 을 조금 만 하 ㄴ다고 하 시 나 난이도 조절 조금 만 하 시 어도 난이도 가 엄청나 게 증가 하 니 염두 하 아야 하 ㄹ 것 이 다,,,,,,,,,,,,,,
교수 님 친절 하 시 어서 공부 하 고자 하 는 의지 가 있 다면 많이 묻 고 배우 ㄹ 수 있 음,,,,,,,,,,,,,,
학점 잘 주 ㄴ다는 노잼 수업 보다  좋 은 교수 님 수업 들 으면서 공부 하 는 것 이 더 좋 다,,,,,,,,,,,,,,
교수 님 강의 최 공 ... 저의 노력 이 부족 하 아 B + 을 받 았 지만 다음 에 교수 님 강의 를 듣 는다면 더 노력 하 아서 A + 을 꼭 받 도록 하 겠 습니다,,,,,,,,,,,,,,
교수 님 멋지 고 좋 으시 ㄴ 분 이 다 추천 하 ㄴ 다 근데 나 출석 전부 다 하 았 는데 왜 한 번 결석 하 ㄴ 것 ㄹ로 처리 하 아 놓 으시 ㄴ 것 이 지 ...,,,,,,,,,,,,,,
단 4 번 문제 에 는 응용력 이 필요 하 아서 여기 서 점수 가 ㄹ 립 니 다 교수 님 책임감 도 있 으시 고 강의 력 도 훌륭 하 시 ㅂ니다,,,,,,,,,,,,,,
진짜 갓 창 수 열심히 하 ㄴ 만큼 점수 나오 아 요 다만 비율 이 딱딱 나누 어서 주 기 때문 에 점수 보 고 약간 실망 하 ㄹ 수 는 있 음,,,,,,,,,,,,,,
무엇 보다 교수 님 이 좋 으시 ㄴ 분 이 기 때문 에 미시 들 을 것 면 이 수업 추천,,,,,,,,,,,,,,
그리고 개인적 으로 질문 가 면 잘 받 아 주 시 고 친절 하 시 다,,,,,,,,,,,,,,
교수 님 이 진짜 좋 으시 어서 질문 완전 친절 하 게 받 아 주 시 ㅂ니다,,,,,,,,,,,,,,
경제학 과 에서 탑 쓰리 교수 님 같 아 요 피드백 굉장히 빠르 고 질문 도 엄청 잘 받 아 주 시 ㅂ니다,,,,,,,,,,,,,,
갓 창 수 교수 님 사랑 하 ㅂ니다,,,,,,,,,,,,,,
미시 국제 는 갓 창 수 교수 님 수업 들 으세 요,,,,,,,,,,,,,,
학생 들 이야기 를 참 잘 들 어 주심 .. 피드백 이 빠르 ㅁ,,,,,,,,,,,,,,
이번 중간 에 는 교수 님 이 작년 기 출 올리 어 주 시 고 연습 문제 찝어  공부 하 ㄹ 때 수월 햇  근데 안 배우 ㄴ 데 에서 도 시험 문제 나오 아서 교재 에 나오 는 것 위주 로 공부 하 는 것 추천 단점 은 교수 님 목소리 가 작 아서 이 ㄴ지 졸립 구 뒤 에 는 필기 가 잘 안 보이 ㄴ다는 것 ....,,,,,,,,,,,,,,
이 교수 님 수업 3 번 이나 듣 었 는 대 인성 이 좋 으시 ㄴ 분 나 가 좋아하 는 분 정도 되게 많 으 시 구 그러 심,,,,,,,,,,,,,,
모든 수업 이 ㄴ 강 으로 진행 하 시 었 고 숙제 도 학생 들 배려 하 아서 눈 꼽 만큼 내주 셨 으며 학점 도 최대한 채우 어 주 시 었 습니다,,,,,,,,,,,,,,
시험 은 어렵 었 지만 학생 들 하나하나 기억 하고 참 교수 님 이 다,,,,,,,,,,,,,,
"""시험 방식 이 독특 하 ㄴ 데 중간 40 기말 60 "," 기말 100 중 에 잘 보 ㄴ 것 으로 학점 을 주 시 ㅂ니다""",,,,,,,,,,,,,,
학생 들 개개인 이름 을 다 외 우려 고 노력 하 시 는 모습 도 보 기 좋 았 고 학생 들 졸 면 사탕 도 주 시 ㅁ,,,,,,,,,,,,,,
전 좋 았 어 용 질문 스윗 하 게 받 아 주심,,,,,,,,,,,,,,
... 하지만 나 는 강의 력 과 는 상관없이 교수 님 의 인품 때문 에 5 점 주 고 싶 따 ..,,,,,,,,,,,,,,
실강 에서 는 모르 면 알아먹 을 때 까지 예제 풀 어 주 시 고 질문 도 받 아 주 시 고 .. 그래도 못 알아듣 기 는 하지만 .. 시험 도 찝  편 이 라 천천히 무슨 말 인가 혼자 공부 하 면 점수 는 받 을 수 있 음,,,,,,,,,,,,,,
교수 님 은 좋 으시 ㄴ 분 같 았 지만 ... 수업 은 별로 ... 미시 가 원래 어렵 ㄴ 과목 이 ㄴ데 설명 이 더 어렵 었 다,,,,,,,,,,,,,,
"""숙제 X 팀 프로젝트 X 출석 은 매번 부르 시 고 "," 교수 님 은 착하 시 고 배려 심 있 으시 ㄴ데 강의 력 이 좋 지 않 은 편""",,,,,,,,,,,,,,
회로 잘 받 고 싶 으면 갓 이 ㄴ 채 께,,,,,,,,,,,,,,
F 받 는 조건 만 피하 면 최소 C + 로 채우 어 주 시 는 교수 님 나 같이 B 하나 받 기 도 어렵 ㄴ 멍청이 들 은 이 수업 듣 고 C + 이 라도 챙기 어 가 자 목소리 가 좀 지루 하 ㄴ 편 이 ㄴ데 노 오력 으로 극복 하 ㄹ 수 있 음,,,,,,,,,,,,,,
갓 이 ㄴ 채 교수 님 이 꽉 채우 어 주 시 어서 그렇 ㄴ가,,,,,,,,,,,,,,
갓 갓 갓 갓 갓 갓 갓 갓 갓 갓 갓 갓 갓 갓 이 ㅂ니다,,,,,,,,,,,,,,
갓 창 근 회로 이론 전자회로 응용 전지 회로 다 창 근 교수 님 듣 었 는데 후회 없 다,,,,,,,,,,,,,,
그 는 최고 다 또 하 ㄴ 교수 님 만 파다 보 니 성적 도 잘 나오 ㅁ,,,,,,,,,,,,,,
또 답 이 다르 아도 풀 이 맞 으면 점수 다 주심 참 교수,,,,,,,,,,,,,,
갓 창 근 가 아 창 근 가 아 창 근 가 아 창 근 가 아 창 근 가 아 창 근 가 아 창 근 가 아 창 근,,,,,,,,,,,,,,
그저 빛 ... 사실 과목 자체 도 전자회로 의 연장선 이 고 시험 문제 도 그렇게 어렵 게 안내 심 채점 방식 이 무엇 보다 좋 은 것 이 문제 풀 거나 공부 하 면서 과목 특성 상 답 을 정확히 맞추 기 힘들 ㄴ 데 에 교수 님 이 직접 매기 시 면서 부분 점수 를 후하 게 주 시 기 때문 에 공부 에 스트레스 를 안 받 음,,,,,,,,,,,,,,
무엇 보다 실질적 으로 회로 의 마지막 강의 라 그런 것 이 ㄴ지 이번 에 다 들 열심히 하 았 던 것 이 ㄴ지 이제껏 다른 강의 보다 학점 도 관 대하 게 주심,,,,,,,,,,,,,,
인성  귀엽 ㄴ 외모 뭐 하나 빠지지 않 는 갓 창 근 교수 님 ... 회로 쪽 생각 하 시 ㄹ 것 면 무조건 박창근 교수 님 강의 들 으시 어요,,,,,,,,,,,,,,
양 승인 형님 야매 로 가르치 심 근데 또 학점 은 채우 어 주 시 는 듯 그래도 나름 대로 의 잘 가르치 려고 하 는 자기 만 의 스타일 이 ㄴ 것 같 기 는 한데 호불호 심하 ㄹ 듯 3 번 째 수업 듣 는 거라 이 저 의 익숙 하 아 지 ㅁ,,,,,,,,,,,,,,
교수 님 은 사람 좋 으시 고 착하 시 ㄴ 분 이 ㄴ데,,,,,,,,,,,,,,
그저 갓 ... 교수 님 말씀 하 시 는 것 하나하나 가 진짜 학생 듣 을 위하 는 것 이 느끼 어 지 ㅁ,,,,,,,,,,,,,,
이론 수업 실습 수업 하 아서 두 번 이루어지 는데 매번 복습 도 꼼꼼히 챙겨주 시 ㄴ다,,,,,,,,,,,,,,
새로 오 시 ㄴ 교수 님 이 ㄴ데 잘 가르치 시 어서 좋 았 어요,,,,,,,,,,,,,,
일단 고 청 심 교수 님 수업 이 짱 이 ㅁ,,,,,,,,,,,,,,
그저 GOD ... 그저 Q UEEN ... 열심히 따라가 기 만 하 ㄴ다면 건지 ㄹ 것 이 많 은 강의,,,,,,,,,,,,,,
교수 님 도 좋 아서 학생 들 과 거리낌 없이 이야기 도 잘 하 어 주 심,,,,,,,,,,,,,,
A 엄청 채우 어 주 시 ㄴ 듯 기말 망하 아서 고민하 있 었 는데 꽉 꽉 채우 어 주 시 어서 감사 하 ㅂ니다,,,,,,,,,,,,,,
C + + 교재 위주 로 차근차근 자세히 설명 해주시 는데 좋 았 음,,,,,,,,,,,,,,
숙제 가 조금 많 은 편 이 지만 이 교수 님 수업 만 듣 고 싶 을 정도 로 잘 가르치 어 주 시 ㄴ다,,,,,,,,,,,,,,
굉장히 꼼꼼 하 시 어서 강의 상태도 매우 좋 았 고 공지 도 미리 올리 어 주 시 어서 학생 들 과 소통 도 잘 해주시 는 교수 님 이 시 ㅂ니다,,,,,,,,,,,,,,
교수 님 께서 매번 학생 들 눈높이 에 맞추 어서 생각하 아 주 시 고 학생 들 이 미래 에 더 나 은 방향 으로 나아가 도록 도움 을 주기 위하 아 노력 하 시 는 모습 이 돋 보이 어서 좋 았 습니다,,,,,,,,,,,,,,
교수 님 너 어 아 아 아 아 어 어 아무 착하 시도 수업 도 잘 하 시 고 시험 도 쉽 어서 학점 도 잘나 오 ㅁ,,,,,,,,,,,,,,
교수 님 진짜 친절 보스 .. 친절 하고 세심 하 게 알리 어 주심 그래서 좀 지루 하 ㄴ 감 이 있 는데 처음 배우 기 에 ㄴ 좋 음,,,,,,,,,,,,,,
다 들 종강 전이 든 후 든 갓 청 심 을 외치 ㅂ니다,,,,,,,,,,,,,,
천사 교수 님 친절 하 시 고 프로그래밍 에 관심 있 는 학생 들 이 들 으면 좋 아요,,,,,,,,,,,,,,
단지 개개인 마다 이해력 의 차이 는 있 겠 지만 저 같 은 경우 는 자세히 설명 하 아 주 시 어서 지루 하 았 어요,,,,,,,,,,,,,,
수업 만 잘 들 으면 그냥 A + 이 니까 출 결 이랑 수업 만 집중 하 시 어요,,,,,,,,,,,,,,
교수 님 착하 시 고 수업 준비 도 잘 하 아 오 시 고 귀 여우 심 가끔 코드 안 돌아가 ㄹ 때 당황 하 시 는 모습 귀 여우 심,,,,,,,,,,,,,,
"""질문 하 면 답 잘 해주시 고 ... 원래 장문 을 쓰 는 편 이 ㄴ데 "," 그냥 무난 하 시 어서 뭐 라 설명 하 ㄹ 것 이 없 다""",,,,,,,,,,,,,,
수업 자체 는 학생 들 수준 고려 하 아서 잘 가르치 어 주 시 ㅂ니다,,,,,,,,,,,,,,
조교 님 도 틀리 ㄴ 것 보 고 수정 잘 해주시 니 모르 는 것 이 있 거나 속도 못 따라가 서 놓치 었 을 때 ㄴ 적극적 으로 조교 님 을 부르 자,,,,,,,,,,,,,,
또 강사 님 이 어려워하 는 학생 들 모으 어 보충 하 시 는 것 같 으니 어렵 으 면 보충 수업 신청 추천,,,,,,,,,,,,,,
교수 님 이 아니 라 강사 님 이 진행 하 는 수업 이 라 되게 좋 았 음,,,,,,,,,,,,,,
학점 은 좀 마음 아프 지만 그래도 수업 이랑 강사 님 이 좋 으시 어서 5 별,,,,,,,,,,,,,,
"""첫 번 째 로 는 수업 의 내용 이 좋 고 유익 하 아서 열심히 듣 게 되 는 수업 이 고 "," 두 번 째 는 수업 의 질 은 상당히 떨어지 지만 교수 님 한테 찍히 면 큰일 나 ㄹ 것 같 아서 어쩌 ㄹ 수 없이 열심히 듣 게 되 는 수업 이 다""",,,,,,,,,,,,,,
하지만 홍광진 교수 님 은 착하 시 면서 겜플밍  처음 가르치 시 는 경우 라 다른 수업 에 비하 아 체계적 이 지 않 기 때 문 에 수업 을 안 듣 게 되 ㄴ다 .. 교수 님 은 참 좋 으시 ㄴ 분 이 ㄴ데 맘 놓 고 수업 을 안 듣 게 되 는 나 의 모습 에 자괴감 이 들 ㄴ다,,,,,,,,,,,,,,
광진 띠 .. 강의 는 좋 았 으나 시험 성적 에 까지 인성 좋 으시 ㄴ 것 을 보이 어 주어지 ㄴ 말 아 주 시 어요,,,,,,,,,,,,,,
"""디자인 패턴 을 가르치 어 주 는 과목 들 이 교 내 에 거의 없 는데 "," 강추 드리 ㅂ니다""",,,,,,,,,,,,,,
그리고 무엇 보다 교수 님 이 성실 하 게 수업 을 준비 하 시 는 모습 이 감동 이 ㅂ니다,,,,,,,,,,,,,,
학점 느 님 .. 거의 다 A +,,,,,,,,,,,,,,
물론 강의 력 이 조금 부족 하 시 ㄴ 것 같 기 는 하지만 학점 느 님,,,,,,,,,,,,,,
교수 님 이 착하 고 훌륭 하 다,,,,,,,,,,,,,,
수업 은 교재 내용 + 교수 님 기준 헷갈리 거나 조금 심화 되 ㄴ 개념 으로 강의 하 시 ㅂ니다,,,,,,,,,,,,,,
많이 배우 었 고 강의 도 좋 았 지만 그만큼 시험 어렵 고 깐깐 하 시 ㄴ 듯,,,,,,,,,,,,,,
교수 님 께 죄송 하 지만 인 강 은 자세 하 게 가르치 시 는 것 같 았 으나 듣 지 는 않 았 습니다,,,,,,,,,,,,,,
되게 자세 하 게 천천히 설명 하 아 주 시 어서 개념적 이 ㄴ 면 에서 이해 가 잘 되 었 음,,,,,,,,,,,,,,
진짜 천천히 잘 가르치 는데 진짜 천천히 천천 쓰 플젝 은 미리 나오 는 대로 바로바로 하 자,,,,,,,,,,,,,,
진짜 엄청 잘 가르치 어 주 시 고 꼼꼼 하고 하 ㄴ 학기 동안 에 자바 를 이렇게 나 꼼꼼히 잘 배우 었 다니 말 이 안 되 고 너무 감사 하고 교수 님 인간적 으로 도 좋 으시 어요,,,,,,,,,,,,,,
수업 중 에 종종 학생 들 의 이해 여부 를 묻 기 위하 아 대답 을 유도 하 는데 이 때 반응 이 없 으면 기 강 을 씨 게 잡 고 가 므로 순순히 대답 하 는 것 이 좋 다,,,,,,,,,,,,,,
강의 력 은 좋 고 이 정도 로 가르치 어 주 시 는 교수 님 이 또 있 을까 싶 지만 시험 은 나 가 알 던 내용 마저 도 헷갈리 니 잘 대비 하 자,,,,,,,,,,,,,,
성함 석 자 로 최고 라는 것 을 알 수 있 다,,,,,,,,,,,,,,
플젝 주제도 괜찮 았 고 기말 시험 20 번 문제 가 좋 은 뭉 ,,,,,,,,,,,,,,
""".. 조교 님 들 도 진짜 좋 으시 ㄴ 분 들 이 고 .. 수업 내용 도 어렵 지 않 고 프로젝트 도 조금 만 열심히 하 고 꾸준히 일찍 하 면 어느 정도 는 받 을 수 있 으나 극 강의 시험 ", , , , , 잊 을 수 없 는 머그 와  , , ,"""",,,,,,,,,,,,,,
"""..... 그래도 교수 님 좋 고 "," 시험 을 노리 기 보다 팀 프로젝트 깔끔 하 게 하 는 것 이 성적 올리 는 데 좋 을 듯 .... 시험 은 그냥 센스 가 넘치 어 나 아야 잘 나오 ㄹ 듯""",,,,,,,,,,,,,,
친절 하 게 하나하나 설명 해주시 는데 시험 은 진짜 반타작 만 하 어 도 감사 하 ㄹ 정도 로 어려움 진짜 족 보 있 어도 못 풀 것 같 음,,,,,,,,,,,,,,
근데 진짜 학생 들 이 모르 ㄹ 것 같 은 부분 을 다 하나하나 알리 어 주 시 는 모습 이 매우 좋 았 음,,,,,,,,,,,,,,
설명도 최대한 친절 하 게 하 시 고 가끔 나오 는 웃 기 려는 부분 이 있 던 것 이 오히려 오 작용 이 었 지만 그것 ㄹ 감안 하 더라도 좋 은 분 이 시다,,,,,,,,,,,,,,
조교 님 도 열심히 하 시 고 다 좋 다,,,,,,,,,,,,,,
초반 에 는 쉽 어도 4 강 부터 는 앞자리 에서 놓치 지 않 고 설명 자세히 듣 으시 는 것 을 추천 드리 ㅂ니다,,,,,,,,,,,,,,
열정 있 게 가르치 어 주 려고 하 시 는 몇 안 되 는 저 의 기준 교수 님 중 한 분,,,,,,,,,,,,,,
시험 이 어렵 지만 수업 열심히 들 으면 충분히 풀 수 있 고 잘 가르치 시 어서 수업 이 귀 에 잘 들어오 아 요 자 바 책 볼만하 ㄴ 것 따로 사 시 어서 평소 에 공부 하 면서 따라가 시 면 어렵 지 않 아 요 만족 스럽 ㄴ 강좌,,,,,,,,,,,,,,
"""꼰대 같 다고 하 았 는데 "," 학생 이랑 소통 잘 하 시 고 젊 으시 어서 그렇 ㄴ지 대하 기 편하 ㄴ 편 아니 ㅁ""",,,,,,,,,,,,,,
근데 김익수 교수 님 은 강의 력 이 좋 으시 어서 아무리 실습 과 숙제 가 있 더라도 그것 ㄹ 감안 하 아서 라도 듣 어야 하 는 좋 은 교수 님 이 다,,,,,,,,,,,,,,
