나 가 얻 어 가 는 것 이 무엇 이 ㄹ까 .. 진지 하 게 나 에게 질문 을 던지 어 보 았 습니다,,,,,,,,,,,,,,
약간 교수 님 주관 에 따르 아 학점 이 갈리 는 수업 같 습니다,,,,,,,,,,,,,,
솔직히 수업 내용 이 상급 이 라고 는 말 못하 겠 다,,,,,,,,,,,,,,
유기화 학 1 을 수강 하 았 다 면 독학 으로 하 어 도 크 ㄴ 지장 없 는 정도 의 내용,,,,,,,,,,,,,,
"""대학생 이 얼마나 공부 를 하 지 않 는 집단 이 ㄴ지 생각하 아 보 면 "," 꽤 나 좋 은 수업 방식 이 라고 생각하 ㄴ 다""",,,,,,,,,,,,,,
PPT 중간 중간 에 올리 시 는 여행 사진 들 도 보 면서 마음 의 정갈 해지 는 기분 을 느끼 시 ㄹ 수 있 습니다,,,,,,,,,,,,,,
"""다만 중간 와 기말 의 범위 가 차이 가 크 고 ", 기말 는 특히 메커니즘 ....... 이 굉장히 많 아서 ," 중간 끝나 자마자 바로 공부 를 하 시 는 것 이 좋 을 것 같 습니다""",,,,,,,,,,,,,,
교수 님 설명 자체 는 깔끔 하 지만 배경 지식 없 으면 유기 1 모르 면 알아듣 기 힘들 수 있 음,,,,,,,,,,,,,,
교수 님 께서 수업 중 에 은근히 많이 방출 하 시 ㄴ 다 앞자리 에서 들 으면 교수 님 이 더 예쁘 어 하 시 ㅁ,,,,,,,,,,,,,,
시험 은 딱 보 면 그냥 쉽 ㄴ 문제 같 은 데 막상 자세히 보 면 조금 어렵 ㄴ,,,,,,,,,,,,,,
내용 자체 가 외 울 게 많 아서 힘들 수 있 음,,,,,,,,,,,,,,
필기 가 많 은 편 이 ㄴ데 그 필기 가 새롭 ㄴ 내용 도 아니 고 유기 화학 교재 에서 글자 그대로 정리 하 아 오 시 ㄴ 내용 이 ㅂ니다,,,,,,,,,,,,,,
그래도 고등학교 수능 강의 처럼 필기 해주시 고 정리 해주시 고 수업 도 개념 문 풀 ㄹ 반복 하 아 주 시 어서 학생 들 한테 인기 가 많 으시 ㄴ 것 같 습니다,,,,,,,,,,,,,,
어렵 어 어어 어엉 듣 는 인원 이 적 어서 다 채우 어 주 기 ㄴ 하 는데 생각 보다 성적 받 기 힘들 어여,,,,,,,,,,,,,,
강의 자체 가 어렵 으 니까 각오 하고 듣기 를 바람,,,,,,,,,,,,,,
수업 내용 은 실무 경험 과 우리 가 주변 에서 한 번 쯤 듣 어 보 ㄴ 것 들 을 유통 측면 에서 재해석 하 는 듯 하 ㄴ 흥미 로 울 ㄴ 수업,,,,,,,,,,,,,,
하지만 유통 물류 쪽 에 관심 이 조금 이 라도 있 으면 매우 흥미 롭 고 나름 유통 이 어떤 것 이 ㄴ지 가 ㅁ,,,,,,,,,,,,,,
수업 은 앞 에서 들 으며 교수 님 의 눈 을 초롱초롱 하 게 바라보 며 고개 를 끄덕 이 ㅁ,,,,,,,,,,,,,,
"""교수 님 과 눈 이 많이 마주 치 ㄹ수록 "," 질문 을 많이 하 ㄹ수록 당신 을 기억 하고 계실 것 이 다""",,,,,,,,,,,,,,
중간 중간 유익 하 ㄴ 말씀 이나 특강 을 하 아 주 시 어서 좋 았 다,,,,,,,,,,,,,,
나름 그 분야 에 기초 지식 이 있 다면 재미있 게 듣 을 수 있 을 것 이 다,,,,,,,,,,,,,,
진로 체험 느낌,,,,,,,,,,,,,,
처음 모이 ㄴ 조가 기말 숙제 까지 가 니 신 중하 시 기 ㄹ ..,,,,,,,,,,,,,,
"""마케팅 현업 에 종사 하 는 사람 이 라 강의 력 은 확실히 좋 지만 수업 내용 이 넓 지 도 않 고 기말 로 팀 프로젝트 을 ", ,"""",,,,,,,,,,,,,,
자유 전공 1 학년 생 에게 하 ㄴ 학기 배우 ㄴ 지식 만 으로 2 주 우 만 에 사업 계획서 를 써 오 라는 것 은 많 은 것 을 바라 ㄴ 것 이 아니 ㄴ가 싶 다,,,,,,,,,,,,,,
경영학 과 특유 의 현학적 이 ㄴ 말 들 뱉으 시 면서 설명도 잘 안 덧붙이 시 고 굉장히 시 사 흐름 에 대하 어 주관적 이 ㄴ 의견 을 듣 을 수 있 습니다,,,,,,,,,,,,,,
좋 은 점 만 미치 ㄴ 듯이 조명하 문제점 은 바라보 지 않 는 수업,,,,,,,,,,,,,,
아무것 도 못 배우 ㄴ 애 들 한테 무슨 디자인 씽 킹 시키 는지,,,,,,,,,,,,,,
분명 좋 은 자리 좋 은 경험 이 ㄴ 것 은 맞 아요,,,,,,,,,,,,,,
"""... 3 실질적 으로 무슨 도움 을 주 어야 하 는지 모르 고 그 모르 는 것 을 교수 님 께서 시 정하 지 않 으려는 강의 "," 교수 님 그 정도 실무 경력 갖추 ㄴ 사람 은 많 습니다""",,,,,,,,,,,,,,
수업 이 경영 관련 주제 의 테드 를 보 는 기분 이 었 음,,,,,,,,,,,,,,
교수 님 께서 이론 과 실무적 이 ㄴ 부분 모두 다루 어 주 시 어서 좋 았 음,,,,,,,,,,,,,,
조 별 숙 제 많 지만 교수 님 은 착하 심 재미있 기 도 하 고 나쁘 지만 은 않 은 수업,,,,,,,,,,,,,,
다른 수업 에 비하 아 부담 이 적 었 고 배경 지식 이 영향 을 끼치 는 타 과목 들 과 달리 딱 노력 만큼 성적 을 받 을 수 있 었 다,,,,,,,,,,,,,,
수업 내용 은 전반적 으로 얕 게 훑 는 수준 이 라 교양 같 은 느낌 이 었 음,,,,,,,,,,,,,,
평소 에 배우 ㄴ 적 도 없 고 관심 도 없 는 분야 이 었 지만 부담 없이 들 었 다,,,,,,,,,,,,,,
외부 강연 도 많 고 지루 하 지 는 않 았 었 던 것 같 음,,,,,,,,,,,,,,
음 ... 수업 내용 은 그럭저럭 괜찮 았 음,,,,,,,,,,,,,,
... 이것 이 수업 이 안 좋 다는 말 이 아니 라 나 에게 ㄴ 팀 프로젝트 주제도 조금 난해 하 았 고 나 랑,,,,,,,,,,,,,,
아역 배우 딸 자랑 을 그렇게 많이 하 시 었 다,,,,,,,,,,,,,,
유통 에 대하 ㄴ 흥미 가 오히려 더 떨어지 었 다,,,,,,,,,,,,,,
A 는 노력 에 비하 아 쉽 게 받 을 수 있 는 과목 이 라고 모두 가 말 하 ㅂ니다,,,,,,,,,,,,,,
"""물류 유통 에 대하 ㄴ 전반적 이 ㄴ 기초적 이 ㄴ 지식 을 쌓기 좋 았 고 ", 팀 프로젝트 도 힘들 기 는 하 았 지만 ," 고생 스럽 었 지만 보람 은 있 었 음""",,,,,,,,,,,,,,
유통 물류 에 대하 ㄴ 전반적 이 ㄴ 수업 을 하 시 어서 깊 게 들어가 는 부분 은 없 어서 호불호 가 갈리 ㄹ 수 있 다,,,,,,,,,,,,,,
교수 님 이 수업 을 별로 않 하 시 는 느낌 적 이 ㄴ 느낌 ...... 특강 이 많 음,,,,,,,,,,,,,,
특강 자체 는 수업 시간 에 새롭 ㄴ 내용 을 듣 을 수 있 다는 것 이 나쁘 지 ㄴ 않 았 지만 왜 시험 문제 를 강의 내용 을 더 묻 는 것 이 아니 라 강사 분 이름 을 쓰 라고 내 셨 을까요,,,,,,,,,,,,,,
수업 내용 과 상관없 는 문제 요,,,,,,,,,,,,,,
강의 내용 은 그냥 전반적 으로 훑 는 내용 이 어서 남 는 것 이 없 다,,,,,,,,,,,,,,
그리고 출 튀 도 매우 많 음,,,,,,,,,,,,,,
물론 우리 가 그쪽 전공 을 가 ㄹ 것 이 아니 라서 그렇 다고 이해 하 자,,,,,,,,,,,,,,
팀 프로젝트 2 번 팀 프로젝트 은 그래요 피하 아야 하 는 것 에 여 .... 무임승차 가 꽤 많 답니다,,,,,,,,,,,,,,
강의 스타일 은 재미있 지만 딱히 뭘 배우 고자 하 는지 는 잘 모르 겠 음,,,,,,,,,,,,,,
근데 그거 빼 고 는 좋 다,,,,,,,,,,,,,,
학문적 으로 어렵 지 않 고 유용 하 ㄴ 것 들 배우 ㅂ니다,,,,,,,,,,,,,,
앞자리 에서 듣 은 사람 들 은 아주 만족 하 았 던 수업,,,,,,,,,,,,,,
이 다 유통 물류 와 관련 하 아서 새롭 ㄴ 시각 으로 보 ㄹ 수 있 었 다,,,,,,,,,,,,,,
"""맨 앞자리 에서 열심히 듣 을 사람 한테 는 좋 은 수업 수업 별로 라는 친구 들 도 많 았 는데 나 는 유통 물류 에 관해 새롭 ㄴ 접근 방식 "," 관점 등 을 배우 ㄹ 수 있 어서 좋 았 다""",,,,,,,,,,,,,,
"""수업 내용 과 시험 이 관계없 는 내용 이 많 아서 아쉽 기 도 하지만 "," 그래서 다른 수업 에서 ㄴ 듣 을 수 없 는 내용 들 이 많 아 좋 기 도 하 았 다""",,,,,,,,,,,,,,
나 한테 이 수업 이 어떤 의미 가 있 었 냐면 유통 물류 라는 분야 에 크 ㄴ 흥미 를 갖 게 하 고 진로 를 진지 하 게 고민하 만들 어 주 ㄴ 수업 이 ㅁ,,,,,,,,,,,,,,
물론 수업 의 내용 이 시험 이랑 상관 없 는 부분 이 굉장히 많 기 는 하 았 지만 교과서 와 인터넷 검색 등 으로 는 쉽 게 접하 ㄹ 수 없 는 이야기 들 을 많이 하 아 주 시 었 음,,,,,,,,,,,,,,
"""유통 물류 ", 마케팅 ," 경영 과 같 은 분야 에 관심 이 있 다면 충분히 듣 을 만 하 ㄴ 수업 이 라 생각 하 ㅁ""",,,,,,,,,,,,,,
경 없 미나 유통 물류 나 최악 의 수업,,,,,,,,,,,,,,
여러모로 어 이 가 없 는 학기,,,,,,,,,,,,,,
숭실대 오 아서 그래도 한 번 도 대학 이 부끄럽 었 던 적 은 없 는데 처음 으로 학교 수준 에 대하 어 심각 하 게 고민 하 았었 다,,,,,,,,,,,,,,
우리 도 전과 를 하 아야 만 하 는 입장 이 라 어쩌 ㄹ 수 없이 듣 었 는데 고통 스럽 어요,,,,,,,,,,,,,,
그렇 다고 강의 력 이 높 은 것 은 절대 아니,,,,,,,,,,,,,,
"""정치 이야기 80 ", 듣기 싫 은 딕션 , 자기 멋대로 ," 수업 준비 전혀 X 등록금 아깝 다""",,,,,,,,,,,,,,
... 나 의 최 애 교수 님 근데 수업 내용 이 재미있 으면서 도 심오 하 면서 도 어렵 ㄴ 그런 과목,,,,,,,,,,,,,,
개인적 으로 는 새롭 ㄴ 분야 공부 하고 지식 쌓 는 것 같 아서 좋 았 음,,,,,,,,,,,,,,
하지만 매 수업 작품 감상 하 는 양이 많 아서 힘들 기 는 하 ㅁ,,,,,,,,,,,,,,
여러모로 특별 하고 공부 되 는 수업 이 었 음,,,,,,,,,,,,,,
물론 영어 라서 잘 알아듣 지 ㄴ 못하 았 지만 꽤 유익 하고 의미 있 는 수업 이 라고 생각 하 ㅁ,,,,,,,,,,,,,,
숙제 가 미치 ㄴ 듯 많 지만 A 어느 정도 많이 주 려고 노력 하 시 ㅁ,,,,,,,,,,,,,,
"""교수 님 은 좋 으시 나 "," 수업 에서 얻 어 가 ㄹ 것 은 없 다고 보 아도 무방 하 ㅁ""",,,,,,,,,,,,,,
수업 중간 중간 교수 님 도 답답 하 시 ㄴ 지 영어 수업 이 ㅁ,,,,,,,,,,,,,,
수업 을 좋아하 시 는지 보충 이 많 다,,,,,,,,,,,,,,
진짜 민선기 교수 님 수업 들 으면 들 는 생각 이 수학 이 이렇게 이해 가 쉽 ㄴ 과목 이 었 나,,,,,,,,,,,,,,
에 도 불구 하고 오프라인 처럼 의사소통 이 되 는 수업 같 았 습니다,,,,,,,,,,,,,,
우선 수업 이 깔끔 하 시 ㅂ니다,,,,,,,,,,,,,,
수학 에 대하 ㄴ 지식 이 별로 없 는 저 이 었 지만 이해 가 잘 되 ㄹ 정도 로 수업 을 잘 하 아 주 시 ㅂ니다,,,,,,,,,,,,,,
교수 님 말투 도 귀 여우 시 고 학점 도 잘 주 시 어요,,,,,,,,,,,,,,
문제 풀이 도 깔끔 하고 많 은 학생 들 이 말하 았 듯이 A + 을 퍼 주 시 ㅂ니다,,,,,,,,,,,,,,
양태욱 교수 님 은 학점 느 님 그 자체 이 ㅂ니다,,,,,,,,,,,,,,
물리 와 화학 의 굴레 에서 빛 이 되 어 주 ㄴ 수학 과목 이 ㅂ니다,,,,,,,,,,,,,,
한국 축구 에 최태욱 이 있 다면 수학 에 는 양태욱 이 있 다,,,,,,,,,,,,,,
질문 도 잘 받 아 주 시 고 무엇 보다 수업 이 타이트하 지 않 은 것 이 좋 습니다,,,,,,,,,,,,,,
수업 은 책 을 그대로 짚 어 주 는 식 이 어서 그렇게 열심히 알 ㄴ 들 었 지만 혼자 공부 하 아도 충분 하 았 고 교수 님 이 좋 으시 ㄴ 분 이 었 음,,,,,,,,,,,,,,
"""일단 굉장히 잘 가르치 시 고 "," 인성 킹 가 아""",,,,,,,,,,,,,,
전형적 이 ㄴ 고등학교 수학 선생 님 느낌 이 고,,,,,,,,,,,,,,
대부분 내용 을 알 고 있 는 신화 들 이 라 강의 가 크 게 부담 되 지 는 않 는 편입 ㅂ니다,,,,,,,,,,,,,,
교수 님 도 굉장히 좋 은 분 이 고 열정적 이 시 ㄴ데 하 ㄴ 자 안 좋아하 면 강의 가 조금 졸리 ㄹ 수 있 어요,,,,,,,,,,,,,,
엄청나 ㄴ 재미 는 없 지만 수업 자체 가 빡빡 하 지 않 아서 편하 게 배우 실 수 있 어요,,,,,,,,,,,,,,
학생 들 의견 잘 반영 하 시 는 편 이 고 과목 특성 상 지루 하 ㄹ 수 있 는데 교수 님 나름 대로 지루 하 ㄴ 것 해소 하 려 노력 하 십 ㅂ니다,,,,,,,,,,,,,,
개인적 으로 는 하 ㄴ 자가 어렵 어 서 수 능 EBS 영어 독해 문제 풀 듯이 한자 와 한글 해석 을 번갈 아 가 며 여러 번 읽 으며 외우 는 방식 이 도움 이 되 었 습니다,,,,,,,,,,,,,,
4 학년 강의 라 하 기 에 ㄴ 난이도 면 에서 나 깊이 면 에서 나 무척 어 중간 한 강의 이 었 습니다,,,,,,,,,,,,,,
수업 내용 에 비하 아 시험 이 쉽 ㄴ 편 이 이 었 지만 .. 교수 님 도 그것 ㄹ 느끼 었 는지 마지막 시험 은 변별력 에 신경 을 많이 쓰 시 ㄴ 것 같 았 습니다,,,,,,,,,,,,,,
킹 정 덕 매 강의 마다 깨달음 을 얻 고 가 ㅂ니다,,,,,,,,,,,,,,
매주 내주 는 숙제 만 무난 하 게 풀 ㄴ다면 시험 괜찮 게 보 ㄹ 수 있 음,,,,,,,,,,,,,,
강의 능력 은 괜찮 으시 ㄴ 편 이 나 시험 이 쉽 다,,,,,,,,,,,,,,
수업 잘 가르치 어 주 시 고 시험 1 차 쉽 고 2 차 3 차로 갈수록 어렵 ㄴ .. 분명히 3 차 쉽 ㄹ 끄 어라 하 시 었 는데 속 지 말 으시 어요,,,,,,,,,,,,,,
5 문제한 문제 의 소 문제 말하 ㄴ 것 밖에 없 을 정도 로 쉽 지만 2 3 차 는 꽤 나 까다롭 ㄴ 편 이 ㅁ,,,,,,,,,,,,,,
물론 시험 이 엄청 쉽 지 는 않 지만 강의 를 열심히 듣 고 내용 들 을 잘 이해 하 았 다면 학점 따 기 는 엄청 힘들 지 는 않 다,,,,,,,,,,,,,,
시험지 에 ㄴ 최대한 많 은 내용 을 담 아야 고득점 하 ㄹ 수 있 을 것 이 다,,,,,,,,,,,,,,
수업 은 평이 한편 이나 수업 중 에 개그 욕심 이 많 으시 어서 PPT 자료 에 개그 코드 를 넣 으시 ㅁ,,,,,,,,,,,,,,
그리고 시험 시간 중 에 말씀 이 많 으시 어서 집중 을 하 ㄹ 수 가 없 음,,,,,,,,,,,,,,
이것 이 시험 시간 긴장 풀 어 주 ㄹ 것 같 은 소리 같 지만 멘탈 부서지 ㄹ 것 같 음,,,,,,,,,,,,,,
1 학기 때 그래도 수업 방식 은 몸 으로 익히 었 으니까 수업 내용 을 따라가 려고 노력 하고 같 은 문제 를 스스로 풀 고 암기 하 아서 도 풀 수 있 는 수준 으로 끌어올리 니까 시험 점수 가 아주 잘 나오 더라구요,,,,,,,,,,,,,,
에 다가 문제 를 혼자 서 쓰 고 풀 수 있 도록 연습 하 는 것 이 중요 하 ㄴ 것 같 아요,,,,,,,,,,,,,,
강의 하 시 는 것 랑 학생 들 이 이해하 ㄹ 수 있 도록 노력 하 시 는 것 은 전기 과 에서 탑 3 안 이 든 다고 하 어 도 과 언 이 아니 다,,,,,,,,,,,,,,
정리 하 자면 공부 하 기 에 는 좋 은 수업 이나 학점 따 기 는 어렵 다,,,,,,,,,,,,,,
개인적 으로 수업 방식 이 좀 안 맞았어 요,,,,,,,,,,,,,,
교수 님 이 특정 학생 이나 타 교수 님 이야기 를 하 시 는데 당사자 는 기분 이 좀 나쁘 ㄹ 수 도 있 을 것 같 아요,,,,,,,,,,,,,,
수업 열심히 들 으면 배우 는 것 도 많 고 점수 도 잘 받 을 수 있 음,,,,,,,,,,,,,,
웅얼거리 는 느낌 이 강하 ㄴ 편,,,,,,,,,,,,,,
교수 님 친절 하 시 어서 공부 하 고자 하 는 의지 가 있 다면 많이 묻 고 배우 ㄹ 수 있 음,,,,,,,,,,,,,,
교수 님 착하 ㄴ 것 는 알 겠 는데 성격 문제 보다 ㄴ  .. 별로,,,,,,,,,,,,,,
학점 잘 주 ㄴ다는 노잼 수업 보다  좋 은 교수 님 수업 들 으면서 공부 하 는 것 이 더 좋 다,,,,,,,,,,,,,,
 좋 습니다 교수 님 이 질문 받 는 것 도 좋아하 아서 편하 게 질문 하 ㄹ 수 있 어서 좋 았 어요,,,,,,,,,,,,,,
교수 님 강의 최 공 ... 저의 노력 이 부족 하 아 B + 을 받 았 지만 다음 에 교수 님 강의 를 듣 는다면 더 노력 하 아서 A + 을 꼭 받 도록 하 겠 습니다,,,,,,,,,,,,,,
미시 경제 를 2 학년 때 제대로 배워가 고 싶 다면,,,,,,,,,,,,,,
공대 생 도 수업 을 따라가 ㄹ 수 있 을 정도 로 수업 을 잘하 시 ㄴ다,,,,,,,,,,,,,,
경제 에 대하 어 관심 이 있 는 학생 이 라면 다른 교수 님 이 아니 ㄴ 김현숙 교수 님 의 미시 경제학 을 추천 하 ㄴ다,,,,,,,,,,,,,,
설명 배려 국회의원 이 었 을 때 의 실무적 이 ㄴ 얘기 에,,,,,,,,,,,,,,
타 과 학생 들 까지 도 배려 하 아서 수업 을 알차 게 구성해 나가 시 는 것 같 아요,,,,,,,,,,,,,,
중간 중간 에 재미있 는 애기 도 많이 하주 시 어요,,,,,,,,,,,,,,
완전 만족 스럽 ㄴ 수업 이 었 습니다,,,,,,,,,,,,,,
개념 도 확실 하 게 잡 아 놓 고 가 는 것 이 좋 음,,,,,,,,,,,,,,
교수 님 이 좋 으시 ㄴ 분 이 기 는 하나 시험 과 수업 이 상당히 어렵 었 다,,,,,,,,,,,,,,
미시 경제학 정석 강의 이 며  좋 으시 다,,,,,,,,,,,,,,
그리고 개인적 으로 질문 가 면 잘 받 아 주 시 고 친절 하 시 다,,,,,,,,,,,,,,
미시 국제 는 갓 창 수 교수 님 수업 들 으세 요,,,,,,,,,,,,,,
시험 은 족보 파티였 다가 와 장창 하 아 주 시 어서 나름,,,,,,,,,,,,,,
학생 들 이야기 를 참 잘 들 어 주심 .. 피드백 이 빠르 ㅁ,,,,,,,,,,,,,,
수업 은 정석 미시 경제학 수업 이 라고 보 ㄹ 수 있 다,,,,,,,,,,,,,,
마지막 으로 학생 들 에게 정도 많 으시 고 배려 하 아 주 시 는 것 이,,,,,,,,,,,,,,
교수 님 진짜 최고 잘 가르치 시 고 학점 도 잘 주 시 는 듯 경제학 과 가 아니 라 다음 에 다른 수업 에서 뵈 ㄹ 수 있 을지 ㄴ 모르 겠 지만 기회 가 되 ㄴ다면 또 뵙 고 싶 을 정도 로 좋 은 교수 님 이 ㅁ,,,,,,,,,,,,,,
그 만큼 경제학 과 의 빛나 는 존재 는 없 었 다,,,,,,,,,,,,,,
시험 은 어렵 었 지만 학생 들 하나하나 기억 하고 참 교수 님 이 다,,,,,,,,,,,,,,
조성빈 교수 님 은 어느 정도 경제학 에 대하 어 알 고 있 다고 가 정하 고 수업 을 하 시 ㅂ니다,,,,,,,,,,,,,,
사례 를 듣 어서 자세 하 게 설명 해주시 지만 어느 정도 졸리 ㄹ 수 있 습니다,,,,,,,,,,,,,,
노 오력 을 많이 요구 하 는 수업,,,,,,,,,,,,,,
약간 어렵 ㄹ 수 있 으나 노력 말 ㄴ 하 ㄴ다면 많 은 것 을 얻 어 가 ㄹ 수 있 는 수업,,,,,,,,,,,,,,
수업 은 좋 았 어요,,,,,,,,,,,,,,
미시 경제학 에 대하 어 제대로 알 수 있 는 수업,,,,,,,,,,,,,,
개인적 으로 미시 경제학 개설 강좌 중 제일 듣기 좋 다,,,,,,,,,,,,,,
내용 은 안보 신 다지만 쓰 는 것 자체 가 귀찮 음,,,,,,,,,,,,,,
중요 하 다고 하 ㄴ 부분 은 설명도 안 해주시 고 이 번 학기 최악 의 강의 이 었 습니다,,,,,,,,,,,,,,
이번 싸 강 시즌 에 1 점 폭격 당하 시 ㄹ 것 이 보이 ㄴ다 .. 그래도 사람 하나 는 참 좋 으시 ㄴ 분,,,,,,,,,,,,,,
강의 는 어렵 지만 학점 은 잘 주 시 ㅂ니다,,,,,,,,,,,,,,
이 확실히 느끼 어 짐 어떻하 게 진행 하 ㄹ지 를 그냥 즉흥적 으로 정하 는 느낌 이 ㅁ,,,,,,,,,,,,,,
따라서 교수 님 빼 고 아무 도 수업 을 따라가 ㄹ 수 없 음,,,,,,,,,,,,,,
교수 님 은 좋 으시 ㄴ 분 같 았 지만 ... 수업 은 별로 ... 미시 가 원래 어렵 ㄴ 과목 이 ㄴ데 설명 이 더 어렵 었 다,,,,,,,,,,,,,,
진짜 내가 아 듣 은 전공 중 가장 얻 어 가 는 것 이 없 었 던 수업,,,,,,,,,,,,,,
미시 경제학 을 제대로 배우 ㄹ 수 있 다는 점 은 평균,,,,,,,,,,,,,,
수업 이 상당히 체계적 이 고 조직 되 었 다는 느낌 을 받 을 수 있 으나 졸립 다 엄청나 게,,,,,,,,,,,,,,
교수 님 을 만족 시키 어 드리 어야 A 가 나오 ㄴ다,,,,,,,,,,,,,,
1 전반적 이 ㄴ 강의,,,,,,,,,,,,,,
F 받 는 조건 만 피하 면 최소 C + 로 채우 어 주 시 는 교수 님 나 같이 B 하나 받 기 도 어렵 ㄴ 멍청이 들 은 이 수업 듣 고 C + 이 라도 챙기 어 가 자 목소리 가 좀 지루 하 ㄴ 편 이 ㄴ데 노 오력 으로 극복 하 ㄹ 수 있 음,,,,,,,,,,,,,,
회로 쪽 진로 가 아니 신 분 들 께 추천,,,,,,,,,,,,,,
회로 쪽 진로 이 시 ㄴ 분 들 은 교수 님 으로 추천,,,,,,,,,,,,,,
갓 창 근 회로 이론 전자회로 응용 전지 회로 다 창 근 교수 님 듣 었 는데 후회 없 다,,,,,,,,,,,,,,
또 답 이 다르 아도 풀 이 맞 으면 점수 다 주심 참 교수,,,,,,,,,,,,,,
확실히 회로 쪽 생각 하고 있 는 친구 들 에게 는 좋 겠 다고 생각하 았 습니다,,,,,,,,,,,,,,
근데 그만큼 사람 들 평균 이 높 고 열의 가 많 아서 성적 잘 받 기 는 어렵 어 요,,,,,,,,,,,,,,
무엇 보다 실질적 으로 회로 의 마지막 강의 라 그런 것 이 ㄴ지 이번 에 다 들 열심히 하 았 던 것 이 ㄴ지 이제껏 다른 강의 보다 학점 도 관 대하 게 주심,,,,,,,,,,,,,,
회로 쪽 으로 가 실 것 면 추천,,,,,,,,,,,,,,
바 갗 은 교수 님 수업 처음 들 어 보 는데 잘 가르치 시 요 회로 를 보 는 감 을 좀 중요시 하 시 는 편 같 아 요 시험 은 계산 이 필요 없 어서 좋 앟 어요,,,,,,,,,,,,,,
인성  귀엽 ㄴ 외모 뭐 하나 빠지지 않 는 갓 창 근 교수 님 ... 회로 쪽 생각 하 시 ㄹ 것 면 무조건 박창근 교수 님 강의 들 으시 어요,,,,,,,,,,,,,,
박창근 교수 님 수업 이야 뭐 두말 하 ㄹ 것 도 없이 좋 습니다,,,,,,,,,,,,,,
다만 숙제 에 대하 ㄴ 피드백 이 없 으시 ㄴ 것 랑 스파이스 숙제 는 좀 아쉽 ㄴ 부분,,,,,,,,,,,,,,
강의 도 잘 하 시 고 교과 외적 으로 좀 더 심도 있 는 내용 도 다루 어 주 시 ㅂ니다,,,,,,,,,,,,,,
강의 력 은 진짜 최강 이 ㄴ데 학점 을 짤 없이 주 시 어서 ....,,,,,,,,,,,,,,
왜냐하면 시험 도 원론적 이 ㄴ 것 들 을 묻 어 보 아서 문제 위주 로 공부 하 면 개 썰리 고 학점 받 기 도 힘들 기 때문,,,,,,,,,,,,,,
회로 는 창 근 박 강의 는 진짜 좋 으시 ㅁ,,,,,,,,,,,,,,
수업 준비 좀 잘 하 아 오 시 었 으면 .... 교수 님 이 전공 이 이 쪽 이 아니 라 상당히 애매 하 ㅂ니다,,,,,,,,,,,,,,
