수업 시간 에 가끔 재미있 는 얘기 도 많이 해주시 고 학생 들 을 배려 하 는 마음 이 크 시 ㄴ 분 이 라고 느끼 었 습니다,,,,,,,,,,,,,,
수업 듣 는 데 는 유익 하 니 개인적 으로 추천 드리 ㅂ니다,,,,,,,,,,,,,,
"""교수 님 이 수업 을 위하 ㄴ 적절 하 ㄴ 예시 와 시험 때 연상 을 하 ㄹ 수 있 을 있 도록 재미있 는 이야기 로 많이 하 아 주 시 어서 교양 수업 같 은 전공 이 지만 "," 실제로 남 는 것 이 많 은 수업 이 ㅂ니다""",,,,,,,,,,,,,,
교수 님 도 유쾌 하고 경영 이론 위주 로 많 은 것 을 배우 ㄹ 수 있 었 음,,,,,,,,,,,,,,
생각 하 게 만들 는 순간 이 많 았 던 수업 이 기 도 하 았 구 용 다만 표현 이 좀 과격 하 ㄹ 때 는 그것 에 대하 어 일부 불편 함 을 느끼 는 학생 이 있 었 던 것 같 아요,,,,,,,,,,,,,,
수업 안 듣 고 출석 말 ㄴ 하 고 조 별 숙제 만 잠깐 참여 하고 중간 기말 전 에 시험 문제 부르 어 주 는 것 외우 면 점수 는 자 ㄹ 나오 겠 지만 경제학 과 다른 전공 수업 과 비교 하 아서 그 정도 로 투자 하 ㄹ 가치 가 없 어서 시험 공부 를 안 하 게 되 ㄹ 거기 에 이 것 수업 시간 에 뒷자리 가 아서 다른 전공과목 공부 하고 학점 비정 도 맞 을 정도 만 공부 하 는 사람 이 승리자 이 ㅂ니다,,,,,,,,,,,,,,
다만 확실 하 ㄴ 것 은 교수 님 께서 수업 에 대하 ㄴ 열정 하나 만큼 은 뛰어나 시기 에 수업 을 통하 아서 무엇 ㄴ가 를 많이 배우 ㄴ다는 것 보다 는 전반적 이 ㄴ 경영학 의 이 해 를 배우 고 스스로 공부 하 아 나가 며 발전 하 는 타입 이 ㄴ 사람 들 에게 는 수업 이 맞 을 수 도 있 을 것 같 습니다,,,,,,,,,,,,,,
솔직히 수업 하 시 ㄹ 때 만 재미있 고 이 하 아 가 아 되 지 시간 낭비 이 ㄴ 수업 ... 학생 들 발표 에 만 의존 하 아서 수업 이 이루어지 어서 좀 애매 하 ㄴ 수준 의 강의 ...,,,,,,,,,,,,,,
"""이 수업 을 통하 아 자소 서 전반 에 대하 ㄴ 이 해 를 얻 고 "," 경력 개발 센터 나 사설 업체 의 도움 을 받자 라는 마인드 가 더 좋 으리라 생각 되 ㅂ니다""",,,,,,,,,,,,,,
별로 도움 되 지 도 않 는 자소 서 쓰 라 하 니까 꾸역꾸역 쓰 는 느낌 이 ㅁ,,,,,,,,,,,,,,
다 들 꽤 진지 하 게 토론 을 하 고 타인 의 생각 을 통하 아 배우 는 점도 많 아요,,,,,,,,,,,,,,
"""그러나 발제자 뿐 만 아니 라 다른 학생 도 질문 을 준비 하 아 오 ㄹ 수 있 고 "," 자유롭 게 발언 하 ㄹ 수 있 으니까 적극적 으로 참여 하 면 얻 어 가 는 것 이 많 을 것 이 에요""",,,,,,,,,,,,,,
실험 최순철 조교 님 모든 실험 수업 은 교수 님 이 강의 안 하 십 니 다 은 매우 좋 으시 고 젊 으시 어서 학생 들 과 공감대 가 맞 는 분 이 기 때문 에 재미있 습니다,,,,,,,,,,,,,,
숙제 는 중간 기말 하 아서 두 번 인가 세 번 이 ㄴ가 있 었 음,,,,,,,,,,,,,,
대개 열 정적 이심,,,,,,,,,,,,,,
그냥 개별 로 이 ㅂ니다,,,,,,,,,,,,,,
"""장점 생각 보다 재미있 고 금융 투자 관련 지식 을 얻 어 가 는 것 "," 교수 님 이 알 고 계시 는 것 이 엄청 많 다는 느낌""",,,,,,,,,,,,,,
뒤 로 갈수록 숙제 가 좀 어렵 ㄹ 수 있 지만 본인 이 열심히 만 하 ㄴ다면 시간 이 걸리 어도 풀어내 ㄹ 수 있 고 학점 잘 받 을 수 있 는 수업 이 에 요 전체적 으로 흥미 롭 고 얻 어 가 는 것 이 많 은 유익 하 ㄴ 수업 이 었 어요,,,,,,,,,,,,,,
"""교 피 ㄹ 2 학점 채우 ㄹ 수 있 어서 듣 은 것 이 었 는데 "," 출석 다 하 고 시험 전날 프린트 몇 번 보 니까 A + 학점 다 채우 었 어도 어차피 졸업 하 려면 15 학점 더 듣 어야 되 니까 듣 는 것 을 추천""",,,,,,,,,,,,,,
코딩 을 배우 는 것 라서 열심히 하 면 도움 은 많이 되 는 교양인 것 같 아 요 요즘 에 는 코딩 이 필수 라고 하 니까 학교 에서 배우 는 교양 이 라서 구체적 이 ㄴ 부분 까지 다루 지 는 않 지만 기초적 이 ㄴ 부분 은 배우 ㄹ 수 있 는 수업 이 에 요 코딩 이 이런 거구 나 하 는 정도,,,,,,,,,,,,,,
교수 님 이 친절 하 ㅂ니다,,,,,,,,,,,,,,
공부 하 ㄹ 때 ㄴ 화 나 았 지만 그래도 배우 ㄹ 것 이 많 아서 좋 았 어요,,,,,,,,,,,,,,
심지어 중간 은 아예 문제 를 미리 올리 어 주 ㄹ 정도 니 뭐 .. 숙제 도 있 기 ㄴ 한데 수업 시간 에 같이 하 ㄴ 것 을 수업 시간 끝 에 제출 하 는 형식 이 라 없 다고 보 아도 되 ㅁ,,,,,,,,,,,,,,
재수강 반 듣 는 분 들 은 잘 하 시 는 분 들 이 많 은 것 같 으니 열심히 하 시 는 것 이 좋 을 것 같 아요,,,,,,,,,,,,,,
교수 님 이 학생 들 을 끌 고 가 려는 것 이 눈 에 보이 어서 이 좋 다,,,,,,,,,,,,,,
로 사람 좋 으시 고 학생 한 명 한 명 신경 써 주심 .. 열심히 안 하 ㄴ 나 가 창피 하 게 되 는 .. 과목 자체 가 어렵 기 는 한데 차근차근 잘 알리 어 주 시 고 질문 도 항상 잘 받 아주 시 ㅂ니다,,,,,,,,,,,,,,
전달력 만 빼 면 여러모로 장점 이 더 많 은 강의 이 었 고,,,,,,,,,,,,,,
.. 그리고 강의 중간 중간 에 하 시 는 이야기 들 도 도움 되 고 재미있 음,,,,,,,,,,,,,,
숙제 는 난이도 와 별개 로 많이 귀찮 은 것 이 사실 이나 실력 향상 에 는 도움 이 되 ㄴ다,,,,,,,,,,,,,,
무난 하 ㄴ 수업 같 으나 가장 경쟁 이 심하 고 인터 션 디자인 수업 과 더불 어 학기 말 에 가장 많 은 시간 을 할애 하 아야 하 는 수업 임 주말 은 없 다고 보 면 되 ㅁ,,,,,,,,,,,,,,
하지만 그만큼 배우 ㄹ 것 이 많 고 흥미 로 울 ㄴ 수업 이 라고 생각 되 ㅁ,,,,,,,,,,,,,,
또한 매주 숙제 가 있 고 텍스트 의 분량 이 많 을 때가 종종 있 어서 다소 힘들 었 지만 그것 이 가장 많이 도움 이 되 었 다고 생각 하 ㅂ니다,,,,,,,,,,,,,,
"""후반부 강의 에서 가장 실망 하 ㄴ 점 이 ㄴ데 "," 교수 님 이 이 전 예제 에서 어떤 함수 혹은 시스템 의 특성 을 알리 어 주 고 우리 는 5 분 만 에 그 문제 를 이해 하 아서 다음 문제 에 적용 시키 어야 하 ㄴ다""",,,,,,,,,,,,,,
대신 그렇 기 때문 에 전공 지식 이 머릿속 에 가장 기억 이 잘 남 은 수업 이 었 다,,,,,,,,,,,,,,
이번 학기 제일 하 ㄹ 것 이 많 았 던 수업 .. 하지만 그만큼 성적 잘 주 시 어서 꿀 수업 교수 님 이 좋 으시 ㄴ 분,,,,,,,,,,,,,,
하나 잘못 쓰 면 훅 가 는 것 이 ㅁ,,,,,,,,,,,,,,
한 번 밀리 면 진짜 죽 을 맛 이 ㅁ,,,,,,,,,,,,,,
밑 에 교수 성향 영상 등 에 대하 어 얘기 많 은데 미국 영상 매체 보편적 이 ㄴ 추세 에 따라서 주로 말 하 고 대중적 이 ㄴ 작품 들 로 보이 어 주 어 딱히 사상 을 강요 하 거나 그런 것 은 안 느끼 어 지 ㅁ,,,,,,,,,,,,,,
저 는 운 이 좋 게 좀 성적 이 낮 은 애 들 이랑 듣 어서 A 받 은 것 같 아 요 다른 두 반 은 성적 엄청 높 아서 겅쟁 치열 하 ㄴ데 제거 듣 은 반 은  1 학년 이 좀 많 은 것 같 더라구 요 교수 님 도 진짜 좋 습니다,,,,,,,,,,,,,,
잘 가르치 어 주 시 고 친절 하 시 고 학생 들 에 대하 ㄴ 열정 이 많 으세 요수 업 방식 도 계속 고민하 시고 좋 으시 ㄴ 것 같 아요,,,,,,,,,,,,,,
이것 은 실질적 으로 도움 되 는 얘기 들 이 길 ㄴ 한데 강의 그 자체 가 간절 하 다면 좀 거슬리 ㄹ 수 도 있 음,,,,,,,,,,,,,,
"""음 저 는 디지털 공학 이 라는 과목 을 이번 학기 에 재수강 으로 듣 었 는 대 "," 하도 강의 평 에 프로젝트 가 극 혐  시험 은 그냥 혼자 공부 하 는 것 이 낫 다느니 .. 안 좋 은 평이 많 아서 제일 걱정 이 앞서 었 던 과목 이 었 는 대 비 대면 으로 진행 하 다""",,,,,,,,,,,,,,
"""예습 을 꼭 하 아 오 라고 하 시 는데 예습 하 아 오 면 이해 잘 되 고 듣 을 만 하 ㄴ 강의 이 고 "," 대학교 입학 하 아서 듣 은 가 의 중 에 가장 기억 에 남 는 강의 이 ㅂ니다""",,,,,,,,,,,,,,
학생 들 이 열심히 하 면 하 ㄹ수록 숙제 더 주심,,,,,,,,,,,,,,
그렇 다고 작품 을 비평적 으로 하 는 것 도 아니 ㅁ,,,,,,,,,,,,,,
팀 프로젝트 이 스트레스 였 길 ㄴ 하지만 전반적 으로 ㄴ 얻 어 가 는 것 이 많 고 편하 았 던 수업,,,,,,,,,,,,,,
예술 로 세상 을 바라보 는 러시아인 들 과 우리 가 예술 을 어떤 식 으로 접근 하고 받아들이 어야 하 는지 에 대하 어 쉽 게 배우 었 던 좋 은 강의 이 었 습니다,,,,,,,,,,,,,,
조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용 조 와 용,,,,,,,,,,,,,,
전반적 으로 러시아 예술 에 대하 ㄴ 교양 을 쌓 는데 많 은 도움 이 되 었 다고 생각 하 ㅁ,,,,,,,,,,,,,,
수업 시간 에 하 는 것 이 중요 하고 진짜 공부 를 배우 는 느낌 이 나요,,,,,,,,,,,,,,
실습 수업 은 파이 썰 ㄴ OPENCV 로 진행 되 는데 얻 어 가 는 것 이 하나 도 없 는 것 같 습니다,,,,,,,,,,,,,,
그만큼 얻 어 가 는 것 이 많 고 중요 하 ㄴ 과목 이 라 공부 많이 하 는 것 이 좋 음,,,,,,,,,,,,,,
다만 팀 프로젝트 이 많 고 발표 를 하 아야 하 는 것 이 흠 이 길 ㄴ 한데 어차피 전공 기초 니까 열심히 배우 ㄴ 다 생각 하고 들 으면 얻 어 가 는 것 은 많 아서 좋 아요,,,,,,,,,,,,,,
"""교수 님 이 해박 하 시 고 알 는 것 이 많 으시 어서 개인적 으로 공부 에 도움 이 되 었 고 "," 시험 도 수업 시간 에 다루 ㄴ 것 과 해보 라고 하 ㄴ 것 들 에서 나오 기 때문 에 성실히 하 ㄴ다면 좋 은 결과 가지 ㄹ 수 있 을 거라 생각 하 ㅂ니다""",,,,,,,,,,,,,,
교수 님 이 경험 도 많 으시 고 강의 느낌 이 아니 라 손주 에게 이야기 하 듯이 하 아 주 어서 좋 았 다,,,,,,,,,,,,,,
"""저 도 오 티 때 교수 님 이 저 말씀 하 시 면서 드랍  말 ㄹ까 고민 많이 하 다가 여 건 이 안 되 어서 어쩌 ㄹ 수 없이 듣 은 케이스 길 ㄴ 하 ㅂ니다 만 "," 수업 잘 듣 고 교수 님 이 중요 하 다고 하 는 내용 위주 로 열심히 공부 하 시 면 좋 은 성적 얻 으 시 ㄹ 수 있 으리라 생각 하 ㅂ니다""",,,,,,,,,,,,,,
이전 유체역학 후기 가 안 좋 아서 걱정 하 았 는데 공부 하 면 공부 하 ㄴ 만큼 이 맞 는 것 같 다,,,,,,,,,,,,,,
"""시험 을 두 번 보 았 으면 성적 이 더 잘 나오 았 을 것 같 지만 "," 지금 성적 도 만족""",,,,,,,,,,,,,,
아주 유익 하고 남 는 것 이 있 는 수업,,,,,,,,,,,,,,
"""엄마 같 아 ", 아니 ㄴ 것 같 은 데 시험 안 어렵 게 조절 하 아 주 시 고 , 범위 다 알리 어 주 고 ," 수업 도 진짜 인생 에 도움 되 는 얘기 많이 해주시 고 1 학기 수업 중 에 나 가 정 제일 많이 가 았 던 교양 이 ㅁ""",,,,,,,,,,,,,,
"""다만 "," 시간 투자 를 많이 하 아야 되 는 것 은 아니 니 부담 가지 지 않 으시 어도 되 ㅂ니다""",,,,,,,,,,,,,,
수업 하 ㄹ 때 마다 느끼 는 것 이 ㄴ데 수업 내용 이 고 뭐 고 그냥 교수 님 자체 가 강의 력 이 없 으시 ㄴ 듯 ... 말 하 는 법 이랑 강의 하 는 법 기초적 이 ㄴ 것 먼저 배우 시고 강의 에 오 셨 으면 좋 겠 어요,,,,,,,,,,,,,,
참 알 는 것 이 많 다고 느끼 어 지 ㄴ 교수 님 .. 하지만 다수 의 교양 교수 들 이 그렇 듯 의식 의 흐름 기법 의 강의 방식 이 좀 거슬리 길 ㄴ 하 ㅂ니다,,,,,,,,,,,,,,
시험 문제 는 코딩 보다 는 원리 에 대하 어 많이 나오 아서 수업 잘 듣 은 것 이 도움 이 되 ㄴ 것 같 아요,,,,,,,,,,,,,,
교수 님 좋 으시 고 책 다 집필 하 시 어서 지식 이 방대하 그만큼 배우 는 것 많 고 진정 하 ㄴ 대학 강의 느낌 이 ㄴ데 시험 으로 뒷통수 를 때리 시 ㄴ다,,,,,,,,,,,,,,
"""무엇 이 ㄴ가 를 배워가 기 위하 ㄴ다면 많이 추천 하 지 ㄴ 않 지만 SPSS 프로그램 은 취직 에 도 도움 이 많이 되 니 "," 성적 잘 받 고 지루 함 을 참 을 수 있 다면 적절 하 ㄴ 강의 라고 생각 되 ㅂ니다""",,,,,,,,,,,,,,
"""장 교수 님 이 강의 력 이 좋 으시 고 열정 넘치 심 ", 학생 들 질문 아무리 많 아도 다 받 아 주 시 고 ," 시험 보 면 바로 다음 주 에 시험지 나누 어 주 고 풀 이 하 어 주 심""",,,,,,,,,,,,,,
생활 스페인어 라 걱정 많이 하 았 는데 생각 보다 유익 하고 재미있 었 다,,,,,,,,,,,,,,
그만큼 알차 ㄴ 강의 컴 팩트 하 ㄴ 강의,,,,,,,,,,,,,,
수업 듣 을 때 교수 님 개념 설명 보다 는 예제 풀이 에 집중 하 는 것 이 도움 이 많이 되 ㅁ,,,,,,,,,,,,,,
하 았 는데 마지막 쯤 되 니까 시험 도 쉽 어서 학점 따 기 쉽 었 고 시간 투자 도 적 을뿐더러 그 에 비례 하 게 교수 님 이 전공 에 맞 게 중요 하 ㄴ 수학 공식 만 알리 어 주 시 니 잡것 들 은 버리 고 배우 는 것 같 아서 시원 하고 좋 았 다,,,,,,,,,,,,,,
없 는 설명 과 풀이 에 감탄 하 ㄹ 정도 단점 은 학생 들 에 대하 ㄴ 기대감 이 높 으시 어서 기 대치 에 못 미치 면 격 하 아 지 시 고 또 학점 을 박하 게 주 시 ㄴ 다 교수 님 께서 알 는 것 이 많 으시 어서 배우 는 학생 의 입장 에서 ㄴ 벅차 고 힘들 다고 느끼 어 지 ㄹ 수 있 지만 하 ㄴ 학기 버티 고 돌아보 면 아 우리 를 아끼 고 생 각 하 아 주 시 었 구나 깨닫 게 되 ㄴ다 다른 학과 는 수학 과 교수 님 들 이 가르치 어 주시 지만 우리 학과 는 학과 교수 님 께서 직접 가르치 어 주 시 ㄴ다는 것 이 얼마나 크 ㄴ 고마움 이 ㄴ지 후배 들 이 수강 하고 깨 달 았 으면 좋 겠 다,,,,,,,,,,,,,,
나름 도움 되 는 내용 도 많 았 고 그냥 노력 과 결과 가 비례 하 는 듣기 좋 은 교양 이 었 다,,,,,,,,,,,,,,
알차 서 전혀 관심 없 던 중국 사회 문화 제대로 배우 ㄹ 수 있 었 습니다,,,,,,,,,,,,,,
정치색 엄청 짙 으시 고 수업 내용 의 40 프로 가 현 정권 비판 이 고 세월호 얘기 하 시 고 수업 도 엄청 지루 하 ㄴ데 교수 님 이 중국 뿐 만 아니 라 다른 분야 에서 도 지식 이 많 으시 고 이것저것 얘기 많이 하 어 주 심,,,,,,,,,,,,,,
"""학생 들 에 대하 ㄴ 애정 과 관심 이 아주 높 으시 어서 강의 준비 는 잘 하 아 오심 "," 사실 빡 세 ㄴ 과목 이 었 는데 하 는 만큼 받 아 가 는 얻 어 가 는 뜻 깊 은 수업 이 었 음""",,,,,,,,,,,,,,
"""장점 은 수험 생 이 라면 어렵 지 않 게 따라가 ㄹ 수 있 다는 점 "," 조 별 숙제 가 없 어 스트레스 가 없 다는 것 이 고 단점 이 라면 전공 생 이 아니 거나 수험 생 이 아니 라면 상당히 따라가 기 벅차 ㄹ 수 있 다는 것 이 ㅂ니다""",,,,,,,,,,,,,,
교수 님 은 착하 시 ㄴ 데 강의 는 좀 졸리 어 욥 기말 진짜 거의 못 쓰 었 는데 B 0 주 시 어서 매우 감사 하 게 생각 하 ㅂ니다,,,,,,,,,,,,,,
수업 에 자연 스럽 고 쉽 게 참여 하 게 하 아 주 시 어서 부담 안 가 고 발표 하 는 것 대본 하나하나 틀리 ㄴ 것 없 는지 수정 해주시 고 진짜 좋 음,,,,,,,,,,,,,,
항상 수업 전 에 간단 하 ㄴ 게임 같 은 활동 같 은 것 을 하 는데 흥미 롭 고 수업 도 알 ㄴ 지루 하고 좋 았 어요,,,,,,,,,,,,,,
그래도 수업 은 재미있 게 진행 하 시 고 적극적 으로 참여 하 시 면 배우 어 가 ㄹ 것 도 많 고 생각 도 많이 하 게 되 는 수업 이 에요,,,,,,,,,,,,,,
교수 님 이 굉장히 유머러스하 고 학생 들 과 적극적 으로 소통 하고 재미있 는 활동 이 많 아서 진짜 재미있 습니다,,,,,,,,,,,,,,
숙제 에 대하 ㄴ 시간 을 좀 더 주 었 으면 좋 았 을 거라 생각 하 ㅂ니다,,,,,,,,,,,,,,
드라마 를 제작 하 는 것 이 ㄴ데 팀원 잘 만나 야 하 ㅁ,,,,,,,,,,,,,,
"""교수 님 이 수업 시간 에 어떤 부분 이 중요 하고 "," 어떤 부분 이 빈칸 으로 나오 는지 알리 어 주 시 기 ㄴ 하지만 그런 문제 는 대부분 의 학생 들 이 다 맞추 ㄹ 것 이 고 교수 님 이 중요 하 다고 따로 강조 하 시 지 않 았 던 부분 에서 성적 이 갈리 는 것 같 음""",,,,,,,,,,,,,,
진짜 비추,,,,,,,,,,,,,,
보 면 저절로 이 해 되 는 부분 들 도 있 고 인터넷 에 찾아보 면 나오 는 정보 들 이 라서 크 ㄴ 걱정 은 안 하 시 어도 되 어요,,,,,,,,,,,,,,
"""학생 들 의 발표 주제가 주가 되 지만 "," 교수 님 의 지식 과 강의 력 이 뛰어나 시 어서 많 은 것 을 배우 어 가 ㄹ 수 있 는 수업 이 ㅂ니다""",,,,,,,,,,,,,,
"""교수 님 께서 즉석 에서 발표 보충 하 아 수업 진행 하 시 는 만큼 지식 이 풍부 하 시 고 "," 얻 어 가 는 것 이 많 은 수업 이 ㅂ니다""",,,,,,,,,,,,,,
그리고 자잘 하 게 많이 틀리 면 좋 은 학점 은 받 지 못하 는 것 같 아요,,,,,,,,,,,,,,
그래도 한 번 도 생각하 아 보 지 못하 았 던 부분 도 짚 어 주 우 시고 대학 강의 로 여성학 대하 어 전문적 으로 배우 ㄴ다는 것 자체 가 굉장히 만족 스럽 었 기 때문 에 개인적 으로 한 번 은 꼭 듣 기 ㄹ 추천 하 ㅁ,,,,,,,,,,,,,,
"""원래 여성학 관심 이 많 아서 그렇 기 도 한데 "," 여성학 배우 면서 사회 에 대하 ㄴ 문제 들 을 많이 배워가 는 것 같 아서 재미있 고 좋 았 다""",,,,,,,,,,,,,,
어찌 되 었 던 힘 들 었 고 걱정 도 많이 하 았 지만 그만큼 남 은 것 도 많 고 생각 보다 좋 은 결과 에 참 뿌듯 하고 기분 좋 은 강의 로 남 겠 네요,,,,,,,,,,,,,,
"""딱딱 하 ㄴ 내용 을 다루 ㄴ다고 거부감 이 들 ㄹ 법 도 한데 "," 중간 중간 웃기 는 이야기 도 하 면서 수업 분위기 풀 어 주 고 최대한 쉽 게 설명 하 려고 하 시 어서 그렇게 어렵 지 는 않 습니다""",,,,,,,,,,,,,,
사담 내용 도 일부 는 도움 되 지만 일부 는 자신 의 생각 을 강요 하 는 느낌,,,,,,,,,,,,,,
"""암튼 강의 를 들 으면서 얻 어 가 ㄹ 수 있 는 것 는 1 도 없 고 ", 몇 년 전 에 만들 어 놓 은 자료 같 은 것 그대로 재활용 하고 ," 꽤 시간 많이 잡아먹 는 팀 프로젝트 까지 있 는 기분 나쁘 ㄴ 과목""",,,,,,,,,,,,,,
실 전 토론 을 준비 하 아야 하 는 것 이 부담 이 되 ㄹ 수 있 지만 꽤 나 재미있 고 좋 은 경험 이 되 ㄴ다는 것 은 보장 하 ㄹ 수 있 습니다,,,,,,,,,,,,,,
교수 님 엄청 열정적 이 시 고 설명도 잘 하 어 주 심 숙제 는 부담 스럽 지 않 는 선 에서 나 의 주심 다만 수업 시간 에 문제 같 은 것 풀 때 출석부 에서 아무 나 이름 부르 어서 시키 는 데 수업 잘 알 ㄴ 듣 었 으면 대답 하 기 ,,,,,,,,,,,,,,
그냥 숙제 별로 없 는 싸 강 듣 는 다는 마음 으로 들 으시 어요,,,,,,,,,,,,,,
강의 내용 2 점  1 점 시험 변별력 2 점 숙제 량 4 점 전 피 ㄹ 아니 면 알 ㄴ 들 었 을 과목,,,,,,,,,,,,,,
키워드 이용 하 아서 서술 형 으로 쓰 는 방식 으로 공부 하 면 도움 많이 됩니 ,,,,,,,,,,,,,,
또한 교수 님 께서 전문가 이상 으로 많 은 지식 을 갖추 고 계시 고  또한 훌륭 하 아서 많 은 지식 을 얻 어 가 ㄹ 수 있 음,,,,,,,,,,,,,,
말 을 더듬 고 집중 도 안 되 어요,,,,,,,,,,,,,,
"""어떤 곳 이 창의적 환경 이 ㄴ지 를 주변 에서 찾아보 고 ", 창의적 이 라고 생각 하 는 이 유 근거 를 생각 하 기 ' 효과적 이 ㄴ 학습 전략 ' 은 무엇 이 ㄴ지 , 나 가 사용 하 는 학습 전략 은 무엇 인지 에 대하 여 생각 하 기 어떤 사람 이 창의적 이 ㄴ 리더 라고 생각 하 는지 ," 나 가 닮 고 싶 은 창의적 이 ㄴ 리더 는 누구 이 ㄴ지 를 이 유 근거 와 함께 생각 하 기 강제 결합 법 을 활용 하 아 자신 만 의 창의적 아이디어 산출물 만들 기 창의적 사고기 법 을 활용 하 ㄴ 자신 만 의 창의적 아이디어 상품 개발 하 기 자신 만 의 창의적 이 ㄴ 명함 만들 기 등 의 숙제 를 수행 하 시 어서 워드 파일로 숙제 제출 하 는 것 이 19""",,,,,,,,,,,,,,
시키 는 것 은 엄청 많 은데 정작 합당 하 ㄴ 성적 이 안 나오 ㅁ,,,,,,,,,,,,,,
